contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes
212,17,9,4,209,week6_percentage,0.128975265,5,1417,16.55718964,1.711598921
214,17,8,6,240,week6_percentage,0.118374558,5,1418,15.6895493,1.747791552
216,17,10,3,220,week6_percentage,0.120141343,5,1419,36.29583126,2.571496529
218,17,6,8,225,week6_percentage,0.120141343,5,1420,10.66041476,1.346331028
219,17,8,5,53,week6_percentage,0.123674912,5,1421,16.02129167,1.723706166
209,17,7,7,292,week7_percentage,0.153543307,6,1422,11.97895547,1.179305035
210,17,10,2,238,week7_percentage,0.145669291,6,1423,17.21076899,1.608552825
211,17,10,1,244,week7_percentage,0.145669291,6,1424,17.08298946,1.601100733
212,17,9,4,209,week7_percentage,0.161417323,6,1425,19.13925966,1.581031387
214,17,8,6,240,week7_percentage,0.122047244,6,1426,15.28600523,1.690547019
216,17,10,3,220,week7_percentage,0.149606299,6,1427,41.02417748,2.443747126
219,17,8,5,53,week7_percentage,0.122047244,6,1428,15.09749881,1.678138388
210,17,10,2,238,week8_percentage,0.184397163,7,1429,21.47679296,1.501124313
211,17,10,1,244,week8_percentage,0.189125296,7,1430,22.1029756,1.489713627
212,17,9,4,209,week8_percentage,0.179669031,7,1431,20.88863226,1.513506422
214,17,8,6,240,week8_percentage,0.146572104,7,1432,13.8920787,1.386669914
216,17,10,3,220,week8_percentage,0.14893617,7,1433,36.94966706,2.344832724
219,17,8,5,53,week8_percentage,0.151300236,7,1434,14.1909372,1.367804684
210,17,10,2,238,week9_percentage,0.25477707,8,1435,36.55266276,1.435259059
211,17,10,1,244,week9_percentage,0.248407643,8,1436,35.1196604,1.4493535
212,17,9,4,209,week9_percentage,0.25477707,8,1437,27.41593857,1.147629576
216,17,10,3,220,week9_percentage,0.242038217,8,1438,72.9033204,2.23381394
210,17,10,2,238,week10_percentage,0.344827586,9,1439,67.3151587,1.281206884
211,17,10,1,244,week10_percentage,0.344827586,9,1440,66.90979527,1.275166805
216,17,10,3,220,week10_percentage,0.310344828,9,1441,118.7723313,2.141847757
220,18,4,10,94,week1_percentage,0.06,0,1442,17.05623455,2.327012784
221,18,9,6,6,week1_percentage,0.088,0,1443,24.07517848,2.433910238
222,18,11,4,41,week1_percentage,0.092,0,1444,25.21131758,2.446054997
223,18,2,12,281,week1_percentage,0.06,0,1445,18.31399395,2.398162445
224,18,11,3,5,week1_percentage,0.088,0,1446,56.07677816,3.279450633
225,18,2,13,44,week1_percentage,0.052,0,1447,15.63020046,2.307635703
226,18,8,7,14,week1_percentage,0.084,0,1448,22.22151222,2.38775658
227,18,9,5,265,week1_percentage,0.092,0,1449,23.44294584,2.373331629
228,18,11,2,212,week1_percentage,0.096,0,1450,24.66093394,2.390015492
229,18,7,8,101,week1_percentage,0.084,0,1451,25.38677565,2.520924131
230,18,11,1,30,week1_percentage,0.096,0,1452,27.42460766,2.496235819
231,18,2,11,153,week1_percentage,0.048,0,1453,17.17973063,2.436127837
232,18,6,9,226,week1_percentage,0.06,0,1454,17.79619185,2.369481476
220,18,4,10,94,week2_percentage,0.060998152,1,1455,16.93039618,2.311131557
221,18,9,6,6,week2_percentage,0.085027726,1,1456,20.50107067,2.298445699
222,18,11,4,41,week2_percentage,0.083179298,1,1457,20.43131382,2.31073363
223,18,2,12,281,week2_percentage,0.068391867,1,1458,13.09530582,1.991489467
224,18,11,3,5,week2_percentage,0.083179298,1,1459,45.59712733,3.113509606
225,18,2,13,44,week2_percentage,0.055452865,1,1460,12.15754364,2.027059849
226,18,8,7,14,week2_percentage,0.081330869,1,1461,19.34086908,2.271581682
227,18,9,5,265,week2_percentage,0.090573013,1,1462,20.26306515,2.239679352
228,18,11,2,212,week2_percentage,0.083179298,1,1463,19.55414834,2.266852373
229,18,7,8,101,week2_percentage,0.083179298,1,1464,21.90768645,2.380502467
230,18,11,1,30,week2_percentage,0.088724584,1,1465,22.11076822,2.342640647
231,18,2,11,153,week2_percentage,0.068391867,1,1466,13.21449069,2.000549642
232,18,6,9,226,week2_percentage,0.068391867,1,1467,17.83595172,2.300451795
220,18,4,10,94,week3_percentage,0.081967213,2,1468,14.81659546,1.999705485
221,18,9,6,6,week3_percentage,0.118032787,2,1469,22.27898254,2.101342662
222,18,11,4,41,week3_percentage,0.101639344,2,1470,19.66813765,2.115907363
224,18,11,3,5,week3_percentage,0.108196721,2,1471,47.9942228,2.952304634
226,18,8,7,14,week3_percentage,0.095081967,2,1472,17.54541863,2.057383685
227,18,9,5,265,week3_percentage,0.108196721,2,1473,19.32591925,2.042671181
228,18,11,2,212,week3_percentage,0.118032787,2,1474,21.31597563,2.057155738
229,18,7,8,101,week3_percentage,0.098360656,2,1475,20.58156725,2.189144987
230,18,11,1,30,week3_percentage,0.104918033,2,1476,21.18603511,2.162407952
232,18,6,9,226,week3_percentage,0.06557377,2,1477,13.37079154,2.036238711
220,18,4,10,94,week4_percentage,0.06779661,3,1478,9.768003775,1.703402539
221,18,9,6,6,week4_percentage,0.088983051,3,1479,15.30003685,1.972236336
222,18,11,4,41,week4_percentage,0.105932203,3,1480,17.56087729,1.96612722
224,18,11,3,5,week4_percentage,0.101694915,3,1481,38.78772488,2.794539324
226,18,8,7,14,week4_percentage,0.097457627,3,1482,15.62035305,1.920992135
227,18,9,5,265,week4_percentage,0.11440678,3,1483,17.58598474,1.895592219
228,18,11,2,212,week4_percentage,0.11440678,3,1484,17.84771659,1.910365533
229,18,7,8,101,week4_percentage,0.11440678,3,1485,20.33842828,2.041002063
230,18,11,1,30,week4_percentage,0.118644068,3,1486,20.48886398,2.012389611
232,18,6,9,226,week4_percentage,0.076271186,3,1487,13.36250053,1.944778996
221,18,9,6,6,week5_percentage,0.132890365,4,1488,18.80505186,1.805658112
222,18,11,4,41,week5_percentage,0.129568106,4,1489,18.56660032,1.821108534
224,18,11,3,5,week5_percentage,0.096345515,4,1490,32.18985586,2.653512465
226,18,8,7,14,week5_percentage,0.119601329,4,1491,16.07253701,1.761491356
227,18,9,5,265,week5_percentage,0.096345515,4,1492,13.03755432,1.749695129
228,18,11,2,212,week5_percentage,0.11627907,4,1493,15.67776364,1.764834384
229,18,7,8,101,week5_percentage,0.099667774,4,1494,15.50340798,1.894709314
230,18,11,1,30,week5_percentage,0.122923588,4,1495,18.37764555,1.867302633
232,18,6,9,226,week5_percentage,0.086378738,4,1496,11.91011547,1.743884287
221,18,9,6,6,week6_percentage,0.095846645,5,1497,12.56255788,1.716818202
222,18,11,4,41,week6_percentage,0.121405751,5,1498,15.29276223,1.696436337
224,18,11,3,5,week6_percentage,0.095846645,5,1499,28.1416669,2.523348651
226,18,8,7,14,week6_percentage,0.127795527,5,1500,15.23552126,1.638426128
227,18,9,5,265,week6_percentage,0.127795527,5,1501,15.05085755,1.626231472
228,18,11,2,212,week6_percentage,0.124600639,5,1502,14.85777021,1.640449566
229,18,7,8,101,week6_percentage,0.102236422,5,1503,14.15052077,1.781588643
230,18,11,1,30,week6_percentage,0.127795527,5,1504,16.91195989,1.742817553
232,18,6,9,226,week6_percentage,0.076677316,5,1505,8.5870037,1.499127843
221,18,9,6,6,week7_percentage,0.124434389,6,1506,14.2883392,1.602782106
222,18,11,4,41,week7_percentage,0.126696833,6,1507,14.62830546,1.607084686
224,18,11,3,5,week7_percentage,0.119909502,6,1508,30.57177795,2.401839663
226,18,8,7,14,week7_percentage,0.126696833,6,1509,14.02979223,1.565309392
227,18,9,5,265,week7_percentage,0.122171946,6,1510,13.54039968,1.568228159
228,18,11,2,212,week7_percentage,0.122171946,6,1511,13.62438522,1.574411591
229,18,7,8,101,week7_percentage,0.126696833,6,1512,10.14579391,1.241185561
230,18,11,1,30,week7_percentage,0.131221719,6,1513,15.66632166,1.637215536
221,18,9,6,6,week8_percentage,0.139174657,7,1514,14.36960172,1.483283128
222,18,11,4,41,week8_percentage,0.149483967,7,1515,15.53770933,1.473894316
224,18,11,3,5,week8_percentage,0.128866378,7,1516,29.36321276,2.28544573
226,18,8,7,14,week8_percentage,0.123710692,7,1517,9.914430733,1.243475149
227,18,9,5,265,week8_percentage,0.144330343,7,1518,14.22986714,1.429730589
228,18,11,2,212,week8_percentage,0.170103619,7,1519,17.30711525,1.406645816
230,18,11,1,30,week8_percentage,0.144330343,7,1520,15.65421025,1.525127414
221,18,9,6,6,week9_percentage,0.182370821,8,1521,13.62137807,1.062998984
222,18,11,4,41,week9_percentage,0.164133739,8,1522,17.46178896,1.466237654
224,18,11,3,5,week9_percentage,0.155015198,8,1523,33.4388168,2.193372104
227,18,9,5,265,week9_percentage,0.14893617,8,1524,11.89157075,1.211105953
228,18,11,2,212,week9_percentage,0.167173252,8,1525,17.19489285,1.425024375
230,18,11,1,30,week9_percentage,0.182370821,8,1526,19.962248,1.445201375
222,18,11,4,41,week10_percentage,0.265822785,9,1527,34.1162425,1.272481519
224,18,11,3,5,week10_percentage,0.240506329,9,1528,63.17796463,2.103643697
228,18,11,2,212,week10_percentage,0.227848101,9,1529,23.19225983,1.208996841
230,18,11,1,30,week10_percentage,0.265822785,9,1530,35.70723601,1.318061285
222,18,11,4,41,week11_percentage,0.254237504,10,1531,28.57061361,1.193465566
224,18,11,3,5,week11_percentage,0.237287489,10,1532,57.07181797,2.02933204
228,18,11,2,212,week11_percentage,0.254237504,10,1533,27.01618453,1.137522988
230,18,11,1,30,week11_percentage,0.254237504,10,1534,30.04582572,1.243810611
233,19,3,11,200,week1_percentage,0.067510549,0,1535,20.13619569,2.429238489
234,19,7,8,151,week1_percentage,0.084388186,0,1536,22.37182343,2.39120166
235,19,8,6,130,week1_percentage,0.084388186,0,1537,23.04177536,2.420708262
236,19,6,9,80,week1_percentage,0.063291139,0,1538,18.69026011,2.390552094
237,19,7,7,285,week1_percentage,0.088607595,0,1539,24.61355652,2.45086671
238,19,9,5,15,week1_percentage,0.088607595,0,1540,24.86029238,2.460841187
239,19,10,2,223,week1_percentage,0.088607595,0,1541,25.14146906,2.472087976
240,19,2,12,96,week1_percentage,0.054852321,0,1542,10.170516,1.853702608
241,19,10,1,222,week1_percentage,0.097046414,0,1543,22.19481345,2.275767908
242,19,10,3,98,week1_percentage,0.097046414,0,1544,64.61817422,3.344404951
243,19,9,4,286,week1_percentage,0.097046414,0,1545,24.4437618,2.372284313
244,19,4,10,181,week1_percentage,0.088607595,0,1546,23.46711324,2.403169347
233,19,3,11,200,week2_percentage,0.063559322,1,1547,16.64220379,2.272214094
234,19,7,8,151,week2_percentage,0.080508475,1,1548,18.4012123,2.228761345
235,19,8,6,130,week2_percentage,0.088983051,1,1549,20.3127298,2.255628856
236,19,6,9,80,week2_percentage,0.084745763,1,1550,19.05299028,2.227587
237,19,7,7,285,week2_percentage,0.084745763,1,1551,20.16217659,2.28417134
238,19,9,5,15,week2_percentage,0.080508475,1,1552,19.62673497,2.293237459
239,19,10,2,223,week2_percentage,0.101694915,1,1553,23.74458668,2.303790088
240,19,2,12,96,week2_percentage,0.055084746,1,1554,7.953649595,1.605866894
241,19,10,1,222,week2_percentage,0.084745763,1,1555,16.99577204,2.113327556
242,19,10,3,98,week2_percentage,0.088983051,1,1556,50.81789789,3.172629666
243,19,9,4,286,week2_percentage,0.101694915,1,1557,21.53105297,2.205931734
244,19,4,10,181,week2_percentage,0.084745763,1,1558,19.24557026,2.237643858
233,19,3,11,200,week3_percentage,0.075949367,2,1559,11.73453336,1.81759555
234,19,7,8,151,week3_percentage,0.092827004,2,1560,17.75148626,2.088208571
235,19,8,6,130,week3_percentage,0.097046414,2,1561,18.79470486,2.109484457
236,19,6,9,80,week3_percentage,0.084388186,2,1562,16.70217652,2.098938432
237,19,7,7,285,week3_percentage,0.084388186,2,1563,17.51432605,2.146418565
238,19,9,5,15,week3_percentage,0.084388186,2,1564,17.61599044,2.152206425
239,19,10,2,223,week3_percentage,0.097046414,2,1565,19.68414952,2.155723
241,19,10,1,222,week3_percentage,0.105485232,2,1566,17.62981007,1.973840448
242,19,10,3,98,week3_percentage,0.088607595,2,1567,43.12752473,3.011730741
243,19,9,4,286,week3_percentage,0.101265823,2,1568,18.55109723,2.06060819
244,19,4,10,181,week3_percentage,0.088607595,2,1569,17.48225231,2.108755569
234,19,7,8,151,week4_percentage,0.10031348,3,1570,16.2709957,1.937550406
235,19,8,6,130,week4_percentage,0.084639498,3,1571,15.04049012,1.992011232
236,19,6,9,80,week4_percentage,0.07523511,3,1572,13.90087357,1.993076427
237,19,7,7,285,week4_percentage,0.10031348,3,1573,17.04712501,1.984147854
238,19,9,5,15,week4_percentage,0.109717868,3,1574,18.40590452,1.980978382
239,19,10,2,223,week4_percentage,0.112852665,3,1575,19.17429221,1.995257492
241,19,10,1,222,week4_percentage,0.106583072,3,1576,15.41214175,1.830082309
242,19,10,3,98,week4_percentage,0.112852665,3,1577,45.5614448,2.860748877
243,19,9,4,286,week4_percentage,0.109717868,3,1578,17.09296891,1.906974079
244,19,4,10,181,week4_percentage,0.087774295,3,1579,10.69694569,1.624603793
234,19,7,8,151,week5_percentage,0.101449275,4,1580,13.90780861,1.770971901
235,19,8,6,130,week5_percentage,0.126811594,4,1581,17.6850048,1.795868868
236,19,6,9,80,week5_percentage,0.101449275,4,1582,13.8215447,1.764750034
237,19,7,7,285,week5_percentage,0.105072464,4,1583,15.14814984,1.825632745
238,19,9,5,15,week5_percentage,0.094202899,4,1584,13.92918301,1.834041765
239,19,10,2,223,week5_percentage,0.112318841,4,1585,16.47078666,1.847808455
241,19,10,1,222,week5_percentage,0.134057971,4,1586,16.20269002,1.64679487
242,19,10,3,98,week5_percentage,0.115942029,4,1587,40.43210047,2.715077058
243,19,9,4,286,week5_percentage,0.108695652,4,1588,14.43694346,1.746777695
234,19,7,8,151,week6_percentage,0.105726872,5,1589,13.13520912,1.677493649
235,19,8,6,130,week6_percentage,0.110132159,5,1590,13.82533624,1.691291715
236,19,6,9,80,week6_percentage,0.092511013,5,1591,9.058115794,1.418083814
237,19,7,7,285,week6_percentage,0.105726872,5,1592,13.6958327,1.719288906
238,19,9,5,15,week6_percentage,0.118942731,5,1593,15.21121928,1.712005215
239,19,10,2,223,week6_percentage,0.123348018,5,1594,15.94602113,1.72177283
241,19,10,1,222,week6_percentage,0.110132159,5,1595,12.30988092,1.575191123
242,19,10,3,98,week6_percentage,0.105726872,5,1596,32.62852485,2.587384161
243,19,9,4,286,week6_percentage,0.127753304,5,1597,15.03551028,1.625569804
234,19,7,8,151,week7_percentage,0.121495327,6,1598,10.27277534,1.29779328
235,19,8,6,130,week7_percentage,0.119158879,6,1599,14.09156245,1.633712696
237,19,7,7,285,week7_percentage,0.121495327,6,1600,10.41263797,1.311316312
238,19,9,5,15,week7_percentage,0.121495327,6,1601,14.56058898,1.64661452
239,19,10,2,223,week7_percentage,0.128504673,6,1602,15.3613134,1.640626866
241,19,10,1,222,week7_percentage,0.130841121,6,1603,13.674319,1.504453732
242,19,10,3,98,week7_percentage,0.128504673,6,1604,35.17136994,2.469006995
243,19,9,4,286,week7_percentage,0.128504673,6,1605,14.28385285,1.567904367
235,19,8,6,130,week8_percentage,0.177514793,7,1606,12.86165648,1.046845052
238,19,9,5,15,week8_percentage,0.159763314,7,1607,17.76192931,1.520392428
239,19,10,2,223,week8_percentage,0.165680473,7,1608,18.58588226,1.515490491
241,19,10,1,222,week8_percentage,0.171597633,7,1609,16.74599307,1.361000379
242,19,10,3,98,week8_percentage,0.177514793,7,1610,47.7798817,2.359199142
243,19,9,4,286,week8_percentage,0.147928994,7,1611,15.81051216,1.504503823
238,19,9,5,15,week9_percentage,0.191637631,8,1612,17.10130775,1.211822295
239,19,10,2,223,week9_percentage,0.205574913,8,1613,24.58542021,1.456469466
241,19,10,1,222,week9_percentage,0.198606272,8,1614,21.54559971,1.383663218
242,19,10,3,98,week9_percentage,0.195121951,8,1615,50.36006832,2.262278022
243,19,9,4,286,week9_percentage,0.209059233,8,1616,17.4770936,1.085619114
239,19,10,2,223,week10_percentage,0.34099697,9,1617,66.37062752,1.299604545
241,19,10,1,222,week10_percentage,0.333332567,9,1618,50.84885517,1.098291504
242,19,10,3,98,week10_percentage,0.325670463,9,1619,139.1791511,2.170260268
245,20,2,13,115,week1_percentage,0.066666667,0,1620,20.57514927,2.457969521
246,20,7,8,185,week1_percentage,0.066666667,0,1621,18.83972212,2.369853043
247,20,9,6,175,week1_percentage,0.081818182,0,1622,21.51449456,2.37395
248,20,8,7,245,week1_percentage,0.072727273,0,1623,21.60255798,2.455232293
249,20,11,3,38,week1_percentage,0.078787879,0,1624,22.98794136,2.465925391
250,20,11,1,161,week1_percentage,0.093939394,0,1625,26.98395878,2.497535774
251,20,6,9,11,week1_percentage,0.072727273,0,1626,17.67937589,2.254819327
252,20,3,12,236,week1_percentage,0.060606061,0,1627,15.71140046,2.239737083
253,20,11,2,117,week1_percentage,0.093939394,0,1628,29.13629062,2.574277699
254,20,4,11,21,week1_percentage,0.078787879,0,1629,20.24835992,2.339029406
255,20,4,10,280,week1_percentage,0.075757576,0,1630,20.17330968,2.361048514
256,20,11,4,120,week1_percentage,0.081818182,0,1631,22.49111021,2.418343254
257,20,10,5,268,week1_percentage,0.075757576,0,1632,22.30314454,2.46141576
245,20,2,13,115,week2_percentage,0.068181818,1,1633,11.58605454,1.870821503
246,20,7,8,185,week2_percentage,0.073863636,1,1634,17.43531441,2.231268611
247,20,9,6,175,week2_percentage,0.076704545,1,1635,17.78228858,2.226849637
248,20,8,7,245,week2_percentage,0.068181818,1,1636,17.88604518,2.305040102
249,20,11,3,38,week2_percentage,0.079545455,1,1637,19.79221972,2.309811404
250,20,11,1,161,week2_percentage,0.090909091,1,1638,22.37506734,2.335972964
251,20,6,9,11,week2_percentage,0.068181818,1,1639,15.36673043,2.153224112
252,20,3,12,236,week2_percentage,0.0625,1,1640,14.85861389,2.167847456
253,20,11,2,117,week2_percentage,0.082386364,1,1641,22.39221204,2.409111505
254,20,4,11,21,week2_percentage,0.085227273,1,1642,18.45895573,2.191823753
255,20,4,10,280,week2_percentage,0.073863636,1,1643,17.24411733,2.22024196
256,20,11,4,120,week2_percentage,0.082386364,1,1644,19.20005908,2.255311646
257,20,10,5,268,week2_percentage,0.088068182,1,1645,21.04846632,2.298977589
246,20,7,8,185,week3_percentage,0.086153846,2,1646,16.28808748,2.058839916
247,20,9,6,175,week3_percentage,0.086153846,2,1647,16.24932319,2.056457164
248,20,8,7,245,week3_percentage,0.076923077,2,1648,16.22762054,2.133505754
249,20,11,3,38,week3_percentage,0.098461538,2,1649,19.61045835,2.13995546
250,20,11,1,161,week3_percentage,0.095384615,2,1650,19.63383033,2.167274924
251,20,6,9,11,week3_percentage,0.076923077,2,1651,13.75119193,1.96791651
252,20,3,12,236,week3_percentage,0.070769231,2,1652,9.835704979,1.685066886
253,20,11,2,117,week3_percentage,0.089230769,2,1653,20.20507911,2.248211546
254,20,4,11,21,week3_percentage,0.076923077,2,1654,14.7541848,2.038317756
255,20,4,10,280,week3_percentage,0.070769231,2,1655,14.42919976,2.068301639
256,20,11,4,120,week3_percentage,0.08,2,1656,16.14767205,2.102438524
257,20,10,5,268,week3_percentage,0.092307692,2,1657,18.51014783,2.134468287
246,20,7,8,185,week4_percentage,0.091954023,3,1658,15.10745528,1.934340792
247,20,9,6,175,week4_percentage,0.08045977,3,1659,14.17560644,1.968281033
248,20,8,7,245,week4_percentage,0.084291188,3,1660,15.26581368,2.009839004
249,20,11,3,38,week4_percentage,0.088122605,3,1661,15.89250122,2.017535138
250,20,11,1,161,week4_percentage,0.114942529,3,1662,20.06519765,2.022927373
251,20,6,9,11,week4_percentage,0.091954023,3,1663,13.99030661,1.857517154
253,20,11,2,117,week4_percentage,0.107279693,3,1664,20.25564215,2.09744454
254,20,4,11,21,week4_percentage,0.068965517,3,1665,9.884404669,1.705322615
255,20,4,10,280,week4_percentage,0.088122605,3,1666,10.48602854,1.601731549
256,20,11,4,120,week4_percentage,0.088122605,3,1667,15.24750302,1.976103517
257,20,10,5,268,week4_percentage,0.095785441,3,1668,16.74357791,2.004631892
246,20,7,8,185,week5_percentage,0.104347826,4,1669,13.87258991,1.743822715
247,20,9,6,175,week5_percentage,0.117391304,4,1670,15.4789673,1.742628382
248,20,8,7,245,week5_percentage,0.104347826,4,1671,15.02989383,1.823948905
249,20,11,3,38,week5_percentage,0.104347826,4,1672,15.31222998,1.842559618
250,20,11,1,161,week5_percentage,0.108695652,4,1673,16.33560286,1.870334198
251,20,6,9,11,week5_percentage,0.104347826,4,1674,12.34002341,1.626755695
253,20,11,2,117,week5_percentage,0.126086957,4,1675,20.48370923,1.948935078
256,20,11,4,120,week5_percentage,0.113043478,4,1676,15.59542049,1.787044052
257,20,10,5,268,week5_percentage,0.117391304,4,1677,17.01303752,1.837126185
246,20,7,8,185,week6_percentage,0.101639344,5,1678,12.37685608,1.652735728
247,20,9,6,175,week6_percentage,0.11147541,5,1679,13.22001047,1.635113968
248,20,8,7,245,week6_percentage,0.098360656,5,1680,12.86513002,1.719269687
249,20,11,3,38,week6_percentage,0.121311475,5,1681,15.55506708,1.714243684
250,20,11,1,161,week6_percentage,0.121311475,5,1682,15.98623265,1.741585132
251,20,6,9,11,week6_percentage,0.091803279,5,1683,8.426114967,1.351768379
253,20,11,2,117,week6_percentage,0.124590164,5,1684,17.78090655,1.820140747
256,20,11,4,120,week6_percentage,0.131147541,5,1685,16.0194999,1.660138866
257,20,10,5,268,week6_percentage,0.098360656,5,1686,12.9898816,1.72891985
246,20,7,8,185,week7_percentage,0.119782214,6,1687,9.551274459,1.239517931
247,20,9,6,175,week7_percentage,0.11615245,6,1688,12.74925211,1.559138852
248,20,8,7,245,week7_percentage,0.119782214,6,1689,13.7844317,1.60638312
249,20,11,3,38,week7_percentage,0.13430127,6,1690,15.48560805,1.599462647
250,20,11,1,161,week7_percentage,0.12522686,6,1691,14.85133469,1.634698639
253,20,11,2,117,week7_percentage,0.13430127,6,1692,17.15786439,1.702008194
256,20,11,4,120,week7_percentage,0.12522686,6,1693,13.89705175,1.568285617
257,20,10,5,268,week7_percentage,0.12522686,6,1694,14.45799682,1.607856576
247,20,9,6,175,week8_percentage,0.114427975,7,1695,11.87416688,1.502675191
248,20,8,7,245,week8_percentage,0.129353363,7,1696,9.627612115,1.166203068
249,20,11,3,38,week8_percentage,0.14925388,7,1697,15.70487482,1.486549382
250,20,11,1,161,week8_percentage,0.164179268,7,1698,18.15431108,1.504744085
253,20,11,2,117,week8_percentage,0.174128531,7,1699,21.38640708,1.584105221
256,20,11,4,120,week8_percentage,0.14925388,7,1700,15.0592901,1.444573305
257,20,10,5,268,week8_percentage,0.119403104,7,1701,12.81366838,1.536575047
247,20,9,6,175,week9_percentage,0.158590308,8,1702,11.50956441,1.096474308
249,20,11,3,38,week9_percentage,0.162995595,8,1703,16.40351293,1.413382965
250,20,11,1,161,week9_percentage,0.176211454,8,1704,18.41737534,1.416956628
253,20,11,2,117,week9_percentage,0.158590308,8,1705,17.37242258,1.508179941
256,20,11,4,120,week9_percentage,0.176211454,8,1706,17.24825608,1.351373142
257,20,10,5,268,week9_percentage,0.167400881,8,1707,16.87290923,1.404188334
249,20,11,3,38,week10_percentage,0.19112628,9,1708,19.83248874,1.364331037
250,20,11,1,161,week10_percentage,0.204778157,9,1709,21.901076,1.347617473
253,20,11,2,117,week10_percentage,0.201365188,9,1710,22.96909716,1.424213384
256,20,11,4,120,week10_percentage,0.197952218,9,1711,19.95592879,1.31257194
257,20,10,5,268,week10_percentage,0.204778157,9,1712,15.23865493,0.984917012
249,20,11,3,38,week11_percentage,0.251916163,10,1713,28.27349152,1.202723716
250,20,11,1,161,week11_percentage,0.258488586,10,1714,30.75337022,1.23098747
253,20,11,2,117,week11_percentage,0.256297559,10,1715,32.85636528,1.315738956
256,20,11,4,120,week11_percentage,0.233297692,10,1716,22.8939902,1.149776297
258,21,3,11,47,week1_percentage,0.069536424,0,1717,19.25558826,2.367317674
259,21,4,10,204,week1_percentage,0.066225166,0,1718,18.89492269,2.376527871
260,21,6,8,103,week1_percentage,0.092715232,0,1719,25.46522121,2.450002091
261,21,7,7,207,week1_percentage,0.092715232,0,1720,24.95130537,2.429614585
262,21,8,5,32,week1_percentage,0.072847682,0,1721,22.27458424,2.484844388
263,21,9,4,258,week1_percentage,0.105960265,0,1722,29.86719164,2.496975963
264,21,10,2,70,week1_percentage,0.092715232,0,1723,25.89970557,2.466920045
265,21,10,1,233,week1_percentage,0.102649007,0,1724,28.44807199,2.476414016
266,21,2,12,51,week1_percentage,0.056291391,0,1725,19.24983088,2.479491715
267,21,5,9,87,week1_percentage,0.079470199,0,1726,21.28396856,2.383115676
268,21,10,3,221,week1_percentage,0.089403974,0,1727,24.97114052,2.458527493
269,21,7,6,214,week1_percentage,0.079470199,0,1728,23.27536128,2.472556877
258,21,3,11,47,week2_percentage,0.076219512,1,1729,18.05402828,2.246134295
259,21,4,10,204,week2_percentage,0.067073171,1,1730,17.18927512,2.274719262
260,21,6,8,103,week2_percentage,0.091463415,1,1731,21.54640657,2.293527583
261,21,7,7,207,week2_percentage,0.085365854,1,1732,20.13575056,2.27759417
262,21,8,5,32,week2_percentage,0.085365854,1,1733,21.11772161,2.325209872
263,21,9,4,258,week2_percentage,0.088414634,1,1734,21.79224525,2.3307621
264,21,10,2,70,week2_percentage,0.082317073,1,1735,20.40041519,2.31654194
265,21,10,1,233,week2_percentage,0.097560976,1,1736,23.14995171,2.313532452
266,21,2,12,51,week2_percentage,0.067073171,1,1737,12.98020603,1.993859215
267,21,5,9,87,week2_percentage,0.085365854,1,1738,19.31960732,2.236217805
268,21,10,3,221,week2_percentage,0.097560976,1,1739,22.74318149,2.295805144
269,21,7,6,214,week2_percentage,0.076219512,1,1740,19.68542331,2.332643885
258,21,3,11,47,week3_percentage,0.076190476,2,1741,11.46745257,1.79252487
259,21,4,10,204,week3_percentage,0.076190476,2,1742,15.61369718,2.101160589
260,21,6,8,103,week3_percentage,0.104761905,2,1743,20.45452911,2.128595836
261,21,7,7,207,week3_percentage,0.104761905,2,1744,20.03242534,2.107743734
262,21,8,5,32,week3_percentage,0.076190476,2,1745,16.98158538,2.185141574
263,21,9,4,258,week3_percentage,0.101587302,2,1746,20.52675116,2.159078308
264,21,10,2,70,week3_percentage,0.098412698,2,1747,19.72860572,2.146376831
265,21,10,1,233,week3_percentage,0.088888889,2,1748,18.45647528,2.160595957
267,21,5,9,87,week3_percentage,0.082539683,2,1749,16.32443129,2.091759196
268,21,10,3,221,week3_percentage,0.107936508,2,1750,21.05391068,2.130519994
269,21,7,6,214,week3_percentage,0.082539683,2,1751,17.62945479,2.168667424
259,21,4,10,204,week4_percentage,0.085889571,3,1752,10.92361932,1.66157744
260,21,6,8,103,week4_percentage,0.107361963,3,1753,18.01346635,1.979432162
261,21,7,7,207,week4_percentage,0.101226994,3,1754,16.89053079,1.96716214
262,21,8,5,32,week4_percentage,0.098159509,3,1755,17.23494897,2.013396438
263,21,9,4,258,week4_percentage,0.110429448,3,1756,19.15898055,2.015035896
264,21,10,2,70,week4_percentage,0.095092025,3,1757,16.68144099,2.006802193
265,21,10,1,233,week4_percentage,0.119631902,3,1758,20.32815614,1.996126613
267,21,5,9,87,week4_percentage,0.09202454,3,1759,15.31453498,1.947356008
268,21,10,3,221,week4_percentage,0.098159509,3,1760,16.88055754,1.992619718
269,21,7,6,214,week4_percentage,0.09202454,3,1761,16.46903922,2.020035835
260,21,6,8,103,week5_percentage,0.111842105,4,1762,16.40705405,1.847979824
261,21,7,7,207,week5_percentage,0.118421053,4,1763,16.84449652,1.818425872
262,21,8,5,32,week5_percentage,0.098684211,4,1764,15.38778166,1.89557538
263,21,9,4,258,week5_percentage,0.125,4,1765,18.76342555,1.870444842
