season,contestant,eliminated_week,judge_total,week,eliminated_actual,vote_mean,judge_share,fan_share,combined_share,pos_share,judge_rank,fan_rank,rank_sum,pos_rank
16,Victor Ortiz,6.0,18.0,1,0,0.0852877844201285,0.07860262008733625,0.0852877844201285,0.08194520225373238,8.0,9.0,5.0,14.0,7.0
16,Alexandra Raisman,10.0,21.0,1,0,0.0881683255418863,0.09170305676855896,0.0881683255418863,0.08993569115522262,2.0,3.0,2.0,5.0,1.0
16,Jacoby Jones,,20.0,1,0,0.0871726353535358,0.08733624454148471,0.0871726353535358,0.08725443994751025,4.0,5.5,3.0,8.5,4.0
16,D. L. Hughley,5.0,12.0,1,0,0.084487286097517,0.05240174672489083,0.084487286097517,0.06844451641120392,12.0,12.0,6.0,18.0,10.0
16,Andy Dick,7.0,17.0,1,0,0.0780261810860731,0.07423580786026202,0.0780261810860731,0.07613099447316755,11.0,11.0,11.0,22.0,12.0
16,Wynonna Judd,3.0,18.0,1,0,0.0819695162329035,0.07860262008733625,0.0819695162329035,0.08028606816011988,10.0,9.0,8.0,17.0,9.0
16,Kellie Pickler,,21.0,1,0,0.0861315319768635,0.09170305676855896,0.0861315319768635,0.08891729437271123,3.0,3.0,4.0,7.0,2.0
16,Lisa Vanderpump,4.0,18.0,1,0,0.0896438929337969,0.07860262008733625,0.0896438929337969,0.08412325651056657,6.0,9.0,1.0,10.0,5.0
16,Sean Lowe,8.0,19.0,1,0,0.0776580952067818,0.08296943231441048,0.0776580952067818,0.08031376376059614,9.0,7.0,12.0,19.0,11.0
17,Valerie Harper,4.0,21.0,1,0,0.0829542686111614,0.08203125,0.0829542686111614,0.0824927593055807,7.0,8.5,7.0,15.5,8.0
17,Brant Daugherty,8.0,22.0,1,0,0.0874364579895003,0.0859375,0.0874364579895003,0.08668697899475014,2.0,6.5,3.0,9.5,2.5
17,Elizabeth Berkley Lauren,9.0,24.0,1,0,0.0790652356484778,0.09375,0.0790652356484778,0.08640761782423889,4.0,2.5,10.0,12.5,5.5
17,Leah Remini,10.0,21.0,1,0,0.0794902074336166,0.08203125,0.0794902074336166,0.0807607287168083,9.0,8.5,9.0,17.5,11.0
17,Corbin Bleu,,24.0,1,0,0.0789918606413974,0.09375,0.0789918606413974,0.0863709303206987,5.0,2.5,11.0,13.5,7.0
17,Amber Riley,,27.0,1,0,0.089762985964869,0.10546875,0.089762985964869,0.09761586798243449,1.0,1.0,2.0,3.0,1.0
17,Keyshawn Johnson,2.0,17.0,1,0,0.091592011717672,0.06640625,0.091592011717672,0.078999130858836,10.0,11.0,1.0,12.0,4.0
17,Bill Engvall,11.0,18.0,1,0,0.0832858639563057,0.0703125,0.0832858639563057,0.07679918197815286,11.0,10.0,6.0,16.0,9.5
17,Christina Milian,5.0,22.0,1,0,0.0778939878703317,0.0859375,0.0778939878703317,0.08191574393516585,8.0,6.5,12.0,18.5,12.0
17,"Nicole ""Snooki"" Polizzi",7.0,23.0,1,0,0.0833068406646827,0.08984375,0.0833068406646827,0.08657529533234135,3.0,4.5,5.0,9.5,2.5
17,Jack Osbourne,,23.0,1,0,0.0797207486023555,0.08984375,0.0797207486023555,0.08478224930117775,6.0,4.5,8.0,12.5,5.5
17,Bill Nye,3.0,14.0,1,0,0.0864995308996294,0.0546875,0.0864995308996294,0.07059351544981471,12.0,12.0,4.0,16.0,9.5
18,Billy Dee Williams,,15.0,1,0,0.0830234120435216,0.05725190839694656,0.0830234120435216,0.07013766022023407,12.0,12.0,7.0,19.0,10.5
18,Danica McKellar,8.0,24.0,1,0,0.0876278987284955,0.0916030534351145,0.0876278987284955,0.089615476081805,4.0,4.0,2.0,6.0,2.5
18,James Maslow,10.0,21.0,1,0,0.0855124144815423,0.08015267175572519,0.0855124144815423,0.08283254311863375,6.0,8.0,3.0,11.0,5.0
18,Candace Cameron Bure,,25.0,1,0,0.0850663771939048,0.09541984732824428,0.0850663771939048,0.09024311226107454,3.0,2.0,4.0,6.0,2.5
18,Sean Avery,2.0,20.0,1,0,0.081560434169503,0.07633587786259542,0.081560434169503,0.07894815601604921,10.0,10.0,9.0,19.0,10.5
18,Diana Nyad,2.0,18.0,1,0,0.0847071382966692,0.06870229007633588,0.0847071382966692,0.07670471418650254,11.0,11.0,5.0,16.0,7.0
18,Charlie White,9.0,27.0,1,0,0.0830351583818671,0.10305343511450382,0.0830351583818671,0.09304429674818546,1.0,1.0,6.0,7.0,4.0
18,Amy Purdy,,24.0,1,0,0.0828269064066706,0.0916030534351145,0.0828269064066706,0.08721497992089255,5.0,4.0,8.0,12.0,6.0
18,Meryl Davis,,24.0,1,0,0.0898123452175101,0.0916030534351145,0.0898123452175101,0.0907076993263123,2.0,4.0,1.0,5.0,1.0
18,Drew Carey,6.0,21.0,1,0,0.0779473123960228,0.08015267175572519,0.0779473123960228,0.07904999207587399,9.0,8.0,12.0,20.0,12.0
18,Cody Simpson,5.0,22.0,1,0,0.0783425194815586,0.08396946564885496,0.0783425194815586,0.08115599256520678,7.0,6.0,11.0,17.0,8.0
18,NeNe Leakes,7.0,21.0,1,0,0.0805380832027337,0.08015267175572519,0.0805380832027337,0.08034537747922944,8.0,8.0,10.0,18.0,9.0
19,Antonio Sabato Jr.,7.0,25.0,1,0,0.0752188465353294,0.06720430107526881,0.0752188465353294,0.0712115738052991,11.0,10.5,9.0,19.5,11.0
19,Jonathan Bennett,6.0,30.0,1,0,0.0796205917252328,0.08064516129032258,0.0796205917252328,0.08013287650777769,5.0,6.0,4.0,10.0,4.5
19,Lea Thompson,9.0,32.0,1,0,0.0735664128633287,0.08602150537634409,0.0735664128633287,0.07979395911983639,6.0,3.5,10.0,13.5,7.5
19,Janel Parrish,,29.0,1,0,0.0779086781284323,0.07795698924731183,0.0779086781284323,0.07793283368787207,8.0,7.5,6.0,13.5,7.5
19,Alfonso Ribeiro,,36.0,1,0,0.0806209037092331,0.0967741935483871,0.0806209037092331,0.0886975486288101,1.0,1.0,2.0,3.0,1.0
19,Lolo Jones,1.0,22.0,1,1,0.0722709561227924,0.05913978494623656,0.0722709561227924,0.06570537053451447,12.0,12.0,12.0,24.0,12.0
19,Randy Couture,3.0,31.0,1,0,0.0778875372881348,0.08333333333333333,0.0778875372881348,0.08061043531073406,4.0,5.0,7.0,12.0,6.0
19,Tommy Chong,10.0,27.0,1,0,0.0840538209027322,0.07258064516129033,0.0840538209027322,0.07831723303201127,7.0,9.0,1.0,10.0,4.5
19,Betsey Johnson,4.0,20.0,1,0,0.0696031684061764,0.053763440860215055,0.0696031684061764,0.061683304633195726,13.0,13.0,13.0,26.0,13.0
19,Michael Waltrip,8.0,25.0,1,0,0.0767117817051754,0.06720430107526881,0.0767117817051754,0.0719580413902221,10.0,10.5,8.0,18.5,9.5
19,Tavis Smiley,2.0,29.0,1,0,0.072930698853605,0.07795698924731183,0.072930698853605,0.07544384405045841,9.0,7.5,11.0,18.5,9.5
19,Bethany Mota,11.0,32.0,1,0,0.0803999059950279,0.08602150537634409,0.0803999059950279,0.083210705685686,3.0,3.5,3.0,6.5,2.0
19,Sadie Robertson,,34.0,1,0,0.079206697764799,0.0913978494623656,0.079206697764799,0.0853022736135823,2.0,2.0,5.0,7.0,3.0
20,Suzanne Somers,5.0,25.0,1,0,0.0810547555691696,0.07861635220125786,0.0810547555691696,0.07983555388521374,10.0,9.0,10.0,19.0,11.0
20,Willow Shields,7.0,25.0,1,0,0.0861048049076082,0.07861635220125786,0.0861048049076082,0.08236057855443303,7.0,9.0,2.0,11.0,4.0
20,Riker Lynch,,31.0,1,0,0.0772902960260628,0.09748427672955975,0.0772902960260628,0.08738728637781128,3.0,2.0,12.0,14.0,9.0
20,Rumer Willis,,32.0,1,0,0.0829524694895073,0.10062893081761007,0.0829524694895073,0.09179070015355868,1.0,1.0,7.0,8.0,1.5
20,Nastia Liukin,9.0,30.0,1,0,0.0817710820661611,0.09433962264150944,0.0817710820661611,0.08805535235383527,2.0,3.0,8.0,11.0,4.0
20,Michael Sam,4.0,26.0,1,0,0.0835548869253689,0.08176100628930817,0.0835548869253689,0.08265794660733854,6.0,6.0,6.0,12.0,6.5
20,Robert Herjavec,8.0,28.0,1,0,0.0855163456174426,0.0880503144654088,0.0855163456174426,0.0867833300414257,4.0,4.0,4.0,8.0,1.5
20,Charlotte McKinney,3.0,22.0,1,0,0.0884167662011369,0.06918238993710692,0.0884167662011369,0.07879957806912191,11.0,11.5,1.0,12.5,8.0
20,Noah Galloway,,26.0,1,0,0.0853325555335492,0.08176100628930817,0.0853325555335492,0.08354678091142868,5.0,6.0,5.0,11.0,4.0
20,Redfoo,2.0,22.0,1,0,0.0810781815245471,0.06918238993710692,0.0810781815245471,0.075130285730827,12.0,11.5,9.0,20.5,12.0
20,Patti LaBelle,6.0,25.0,1,0,0.0859793558348993,0.07861635220125786,0.0859793558348993,0.08229785401807857,8.0,9.0,3.0,12.0,6.5
20,Chris Soules,8.0,26.0,1,0,0.0809485003045465,0.08176100628930817,0.0809485003045465,0.08135475329692735,9.0,6.0,11.0,17.0,10.0
21,Gary Busey,4.0,15.0,1,0,0.0818150877831657,0.06,0.0818150877831657,0.07090754389158285,9.0,10.0,2.0,12.0,5.0
21,Alexa PenaVega,9.0,22.0,1,0,0.0801504189523052,0.088,0.0801504189523052,0.0840752094761526,4.0,5.5,5.0,10.5,4.0
21,Carlos PenaVega,11.0,23.0,1,0,0.0831364497333197,0.092,0.0831364497333197,0.08756822486665986,1.0,3.5,1.0,4.5,1.0
21,Victor Espinoza,2.0,15.0,1,0,0.0802183932269884,0.06,0.0802183932269884,0.0701091966134942,11.0,10.0,4.0,14.0,8.0
21,Alek Skarlatos,,22.0,1,0,0.0720999376028656,0.088,0.0720999376028656,0.0800499688014328,6.0,5.5,12.0,17.5,11.0
21,Chaka Khan,2.0,13.0,1,0,0.072868720421664,0.052,0.072868720421664,0.062434360210832,12.0,12.0,11.0,23.0,12.0
21,Andy Grammer,8.0,21.0,1,0,0.0759844132309165,0.084,0.0759844132309165,0.07999220661545825,7.0,7.5,7.0,14.5,9.0
21,Tamar Braxton,,23.0,1,0,0.0738301635038724,0.092,0.0738301635038724,0.08291508175193621,5.0,3.5,10.0,13.5,7.0
21,Nick Carter,,24.0,1,0,0.0780272725691744,0.096,0.0780272725691744,0.08701363628458719,2.0,1.5,6.0,7.5,2.0
21,Hayes Grier,7.0,21.0,1,0,0.07472606315297,0.084,0.07472606315297,0.079363031576485,8.0,7.5,9.0,16.5,10.0
21,Bindi Irwin,,24.0,1,0,0.0759127452676547,0.096,0.0759127452676547,0.08595637263382735,3.0,1.5,8.0,9.5,3.0
21,Kim Zolciak-Biermann,,12.0,1,0,0.0707353285410114,0.048,0.0707353285410114,0.0593676642705057,13.0,13.0,13.0,26.0,13.0
21,Paula Deen,6.0,15.0,1,0,0.0804950060140916,0.06,0.0804950060140916,0.0702475030070458,10.0,10.0,3.0,13.0,6.0
22,Mischa Barton,3.0,16.0,1,0,0.0814641280928181,0.06751054852320675,0.0814641280928181,0.07448733830801242,10.0,10.0,9.0,19.0,11.0
22,Kim Fields,7.0,20.0,1,0,0.090449068081951,0.08438818565400844,0.090449068081951,0.08741862686797972,4.0,8.5,2.0,10.5,5.5
22,Jodie Sweetin,8.0,20.0,1,0,0.0851193273027079,0.08438818565400844,0.0851193273027079,0.08475375647835817,7.0,8.5,6.0,14.5,7.0
22,Doug Flutie,6.0,15.0,1,0,0.085012830927331,0.06329113924050633,0.085012830927331,0.07415198508391867,11.0,11.0,7.0,18.0,10.0
22,Von Miller,7.0,21.0,1,0,0.0859461624565429,0.08860759493670886,0.0859461624565429,0.08727687869662587,5.0,5.5,4.0,9.5,3.0
22,Antonio Brown,9.0,21.0,1,0,0.0852275314965194,0.08860759493670886,0.0852275314965194,0.08691756321661413,6.0,5.5,5.0,10.5,5.5
22,Paige VanZant,,21.0,1,0,0.0796636130582632,0.08860759493670886,0.0796636130582632,0.08413560399748603,8.0,5.5,10.0,15.5,8.0
22,Geraldo Rivera,2.0,13.0,1,0,0.0753439317383848,0.05485232067510549,0.0753439317383848,0.06509812620674514,12.0,12.0,11.0,23.0,12.0
22,Nyle DiMarco,,23.0,1,0,0.0874466532623097,0.0970464135021097,0.0874466532623097,0.0922465333822097,2.0,2.0,3.0,5.0,2.0
22,Ginger Zee,,23.0,1,0,0.0820280321245774,0.0970464135021097,0.0820280321245774,0.08953722281334356,3.0,2.0,8.0,10.0,4.0
22,Wanya Morris,9.0,23.0,1,0,0.090675632482111,0.0970464135021097,0.090675632482111,0.09386102299211035,1.0,2.0,1.0,3.0,1.0
22,Marla Maples,4.0,21.0,1,0,0.0716230889764832,0.08860759493670886,0.0716230889764832,0.08011534195659603,9.0,5.5,12.0,17.5,9.0
23,Jake T. Austin,2.0,22.0,1,0,0.0763659660631577,0.06666666666666667,0.0763659660631577,0.07151631636491218,12.0,11.5,7.0,18.5,11.5
23,Maureen McCormick,7.0,22.0,1,0,0.0789500062380979,0.06666666666666667,0.0789500062380979,0.07280833645238229,11.0,11.5,3.0,14.5,7.5
23,Marilu Henner,9.0,27.0,1,0,0.0763206005591285,0.08181818181818182,0.0763206005591285,0.07906939118865516,4.0,3.5,8.0,11.5,4.0
23,Ryan Lochte,8.0,24.0,1,0,0.0788166536879261,0.07272727272727272,0.0788166536879261,0.07577196320759941,7.0,9.5,4.0,13.5,6.0
23,Calvin Johnson Jr.,,26.0,1,0,0.0817453836579855,0.07878787878787878,0.0817453836579855,0.08026663122293215,3.0,5.5,1.0,6.5,1.0
23,Laurie Hernandez,,31.0,1,0,0.0760178954287989,0.09393939393939393,0.0760178954287989,0.08497864468409641,2.0,1.5,9.0,10.5,3.0
23,Amber Rose,6.0,24.0,1,0,0.0735187827218132,0.07272727272727272,0.0735187827218132,0.07312302772454296,10.0,9.5,12.0,21.5,13.0
23,Rick Perry,3.0,20.0,1,0,0.0816022223451523,0.06060606060606061,0.0816022223451523,0.07110414147560645,13.0,13.0,2.0,15.0,9.0
23,James Hinchcliffe,,31.0,1,0,0.0779157214452046,0.09393939393939393,0.0779157214452046,0.08592755769229926,1.0,1.5,6.0,7.5,2.0
23,Babyface,4.0,26.0,1,0,0.0706408945452606,0.07878787878787878,0.0706408945452606,0.07471438666656968,9.0,5.5,13.0,18.5,11.5
23,Vanilla Ice,4.0,25.0,1,0,0.0781015237263488,0.07575757575757576,0.0781015237263488,0.07692954974196228,6.0,7.5,5.0,12.5,5.0
23,Jana Kramer,11.0,27.0,1,0,0.0742549603419902,0.08181818181818182,0.0742549603419902,0.078036571080086,5.0,3.5,11.0,14.5,7.5
23,Terra Jole,10.0,25.0,1,0,0.0757493892391353,0.07575757575757576,0.0757493892391353,0.07575348249835553,8.0,7.5,10.0,17.5,10.0
24,Charo,3.0,21.0,1,0,0.0787014221298662,0.0695364238410596,0.0787014221298662,0.0741189229854629,11.0,10.0,11.0,21.0,12.0
24,Mr. T,4.0,20.0,1,0,0.0820894081851817,0.06622516556291391,0.0820894081851817,0.07415728687404781,10.0,11.0,6.0,17.0,10.5
24,Heather Morris,6.0,28.0,1,0,0.0749410801386681,0.09271523178807947,0.0749410801386681,0.08382815596337378,6.0,4.0,12.0,16.0,8.0
24,Nancy Kerrigan,7.0,28.0,1,0,0.081650679217133,0.09271523178807947,0.081650679217133,0.08718295550260624,5.0,4.0,7.0,11.0,4.0
24,Bonner Bolton,8.0,22.0,1,0,0.0874260542022563,0.0728476821192053,0.0874260542022563,0.08013686816073079,8.0,9.0,4.0,13.0,6.0
24,Simone Biles,9.0,32.0,1,0,0.088487533694946,0.10596026490066225,0.088487533694946,0.09722389929780412,1.0,1.0,3.0,4.0,1.0
24,David Ross,,28.0,1,0,0.095038392202631,0.09271523178807947,0.095038392202631,0.09387681199535523,2.0,4.0,1.0,5.0,2.0
24,Rashad Jennings,,31.0,1,0,0.0790304568050875,0.10264900662251655,0.0790304568050875,0.09083973171380202,3.0,2.0,10.0,12.0,5.0
24,Chris Kattan,2.0,17.0,1,0,0.0825631627175064,0.056291390728476824,0.0825631627175064,0.06942727672299161,12.0,12.0,5.0,17.0,10.5
24,Erika Jayne,5.0,24.0,1,0,0.0798653967359921,0.07947019867549669,0.0798653967359921,0.07966779770574439,9.0,7.5,9.0,16.5,9.0
24,Normani,,27.0,1,0,0.0890512394999027,0.08940397350993377,0.0890512394999027,0.08922760650491823,4.0,6.0,2.0,8.0,3.0
24,Nick Viall,7.0,24.0,1,0,0.0811551744708284,0.07947019867549669,0.0811551744708284,0.08031268657316254,7.0,7.5,8.0,15.5,7.0
25,Sasha Pieterse,5.0,18.0,1,0,0.0740750177911273,0.07531380753138076,0.0740750177911273,0.07469441266125403,9.0,8.0,11.0,19.0,11.0
25,Frankie Muniz,,19.0,1,0,0.0748418625874672,0.0794979079497908,0.0748418625874672,0.077169885268629,7.0,5.5,10.0,15.5,9.0
25,Jordan Fisher,,22.0,1,0,0.0766126115635875,0.09205020920502092,0.0766126115635875,0.08433141038430421,2.0,1.5,7.0,8.5,2.0
25,Derek Fisher,4.0,18.0,1,0,0.0810843142938018,0.07531380753138076,0.0810843142938018,0.07819906091259128,5.0,8.0,2.0,10.0,4.0
25,Nikki Bella,7.0,20.0,1,0,0.0762914263296757,0.08368200836820083,0.0762914263296757,0.07998671734893827,4.0,4.0,8.0,12.0,5.0
25,Terrell Owens,8.0,15.0,1,0,0.0810319064391886,0.06276150627615062,0.0810319064391886,0.07189670635766962,11.0,12.0,3.0,15.0,8.0
25,Victoria Arlen,9.0,19.0,1,0,0.0762785091979206,0.0794979079497908,0.0762785091979206,0.0778882085738557,6.0,5.5,9.0,14.5,7.0
25,Barbara Corcoran,2.0,14.0,1,0,0.0782992982792441,0.058577405857740586,0.0782992982792441,0.06843835206849234,13.0,13.0,5.0,18.0,10.0
25,Lindsey Stirling,,22.0,1,0,0.081787236619224,0.09205020920502092,0.081787236619224,0.08691872291212246,1.0,1.5,1.0,2.5,1.0
25,Debbie Gibson,2.0,17.0,1,0,0.0785548419502727,0.07112970711297072,0.0785548419502727,0.0748422745316217,8.0,10.0,4.0,14.0,6.0
25,Nick Lachey,6.0,18.0,1,0,0.0703290169502394,0.07531380753138076,0.0703290169502394,0.07282141224081007,10.0,8.0,13.0,21.0,12.0
25,Drew Scott,10.0,16.0,1,0,0.0737989524329571,0.06694560669456066,0.0737989524329571,0.07037227956375888,12.0,11.0,12.0,23.0,13.0
25,Vanessa Lachey,7.0,21.0,1,0,0.0770150055652935,0.08786610878661087,0.0770150055652935,0.0824405571759522,3.0,3.0,6.0,9.0,3.0
26,Jamie Anderson,1.0,19.0,1,1,0.104175361636237,0.09047619047619047,0.104175361636237,0.09732577605621373,8.0,8.0,2.0,10.0,4.0
26,Johnny Damon,1.0,18.0,1,1,0.0971339488522912,0.08571428571428572,0.0971339488522912,0.09142411728328845,9.0,9.0,8.0,17.0,10.0
26,Kareem Abdul-Jabbar,2.0,17.0,1,0,0.1011657329765115,0.08095238095238096,0.1011657329765115,0.09105905696444623,10.0,10.0,4.0,14.0,9.0
26,Arike Ogunbowale,2.0,20.0,1,0,0.1003116660021877,0.09523809523809523,0.1003116660021877,0.09777488062014147,7.0,7.0,6.0,13.0,8.0
26,Jennie Finch Daigle,3.0,21.0,1,0,0.107846277892764,0.1,0.107846277892764,0.103923138946382,4.0,5.5,1.0,6.5,1.0
26,Chris Mazdzer,3.0,21.0,1,0,0.1016510591796656,0.1,0.1016510591796656,0.1008255295898328,6.0,5.5,3.0,8.5,2.5
26,Mirai Nagasu,3.0,23.0,1,0,0.0994786464807147,0.10952380952380952,0.0994786464807147,0.10450122800226211,3.0,3.5,7.0,10.5,5.5
26,Tonya Harding,,23.0,1,0,0.1009006199126138,0.10952380952380952,0.1009006199126138,0.10521221471821166,2.0,3.5,5.0,8.5,2.5
26,Josh Norman,,24.0,1,0,0.0905335816876186,0.11428571428571428,0.0905335816876186,0.10240964798666644,5.0,1.5,10.0,11.5,7.0
26,Adam Rippon,,24.0,1,0,0.0968031053793955,0.11428571428571428,0.0968031053793955,0.10554440983255489,1.0,1.5,9.0,10.5,5.5
27,Juan Pablo Di Pace,8.0,22.0,1,0,0.0793181544093213,0.08627450980392157,0.0793181544093213,0.08279633210662143,3.0,3.5,3.0,6.5,2.0
27,Evanna Lynch,,18.0,1,0,0.076089938923529,0.07058823529411765,0.076089938923529,0.07333908710882332,11.0,10.0,9.0,19.0,11.0
27,Nancy McKeon,3.0,19.5,1,0,0.0837172006245202,0.07647058823529412,0.0837172006245202,0.08009389442990716,5.0,8.0,1.0,9.0,4.0
27,John Schneider,7.0,18.0,1,0,0.0779828693778512,0.07058823529411765,0.0779828693778512,0.07428555233598443,9.0,10.0,5.0,15.0,7.0
27,Milo Manheim,,20.0,1,0,0.0816428492800006,0.0784313725490196,0.0816428492800006,0.0800371109145101,6.0,6.0,2.0,8.0,3.0
27,Danelle Umstead,2.0,18.0,1,0,0.0764813850665585,0.07058823529411765,0.0764813850665585,0.07353481018033807,10.0,10.0,8.0,18.0,8.5
27,Mary Lou Retton,6.0,20.0,1,0,0.0708478177795386,0.0784313725490196,0.0708478177795386,0.0746395951642791,8.0,6.0,13.0,19.0,11.0
27,DeMarcus Ware,7.0,23.0,1,0,0.0754545197504111,0.09019607843137255,0.0754545197504111,0.08282529909089183,2.0,1.5,10.0,11.5,6.0
27,Nikki Glaser,1.0,17.5,1,1,0.073937961038877,0.06862745098039216,0.073937961038877,0.07128270600963457,12.0,12.0,11.0,23.0,13.0
27,Bobby Bones,,20.0,1,0,0.0723057600190743,0.0784313725490196,0.0723057600190743,0.07536856628404695,7.0,6.0,12.0,18.0,8.5
27,Tinashe,4.0,23.0,1,0,0.0780824901750499,0.09019607843137255,0.0780824901750499,0.08413928430321121,1.0,1.5,4.0,5.5,1.0
27,Alexis Ren,,22.0,1,0,0.0767099529810067,0.08627450980392157,0.0767099529810067,0.08149223139246414,4.0,3.5,7.0,10.5,5.0
27,Joe Amabile,8.0,14.0,1,0,0.077429100574261,0.054901960784313725,0.077429100574261,0.06616553067928736,13.0,13.0,6.0,19.0,11.0
28,Kate Flannery,8.0,15.0,1,0,0.0813717778474351,0.07614213197969544,0.0813717778474351,0.07875695491356527,9.0,9.5,9.0,18.5,10.0
28,James Van Der Beek,10.0,21.0,1,0,0.0888114416537996,0.1065989847715736,0.0888114416537996,0.0977052132126866,1.0,1.0,1.0,2.0,1.0
28,Kel Mitchell,,16.0,1,0,0.0845755653305564,0.08121827411167512,0.0845755653305564,0.08289691972111576,8.0,7.5,6.0,13.5,7.5
28,Ray Lewis,,15.0,1,0,0.0778685471127354,0.07614213197969544,0.0778685471127354,0.07700533954621541,10.0,9.5,11.0,20.5,11.0
28,Lamar Odom,4.0,11.0,1,0,0.0807751685030848,0.05583756345177665,0.0807751685030848,0.06830636597743073,12.0,12.0,10.0,22.0,12.0
28,Sailor Brinkley-Cook,6.0,18.0,1,0,0.0828727385403795,0.09137055837563451,0.0828727385403795,0.08712164845800702,3.0,4.0,7.0,11.0,4.0
28,Sean Spicer,9.0,12.0,1,0,0.0870644595023542,0.06091370558375635,0.0870644595023542,0.07398908254305528,11.0,11.0,2.0,13.0,6.0
28,Mary Wilson,2.0,17.0,1,0,0.0820169720806375,0.08629441624365482,0.0820169720806375,0.08415569416214616,6.0,5.5,8.0,13.5,7.5
28,Lauren Alaina,,19.0,1,0,0.0757928159205315,0.09644670050761421,0.0757928159205315,0.08611975821407286,4.0,3.0,12.0,15.0,9.0
28,Ally Brooke,,16.0,1,0,0.0868870509142066,0.08121827411167512,0.0868870509142066,0.08405266251294086,7.0,7.5,4.0,11.5,5.0
28,Karamo Brown,7.0,17.0,1,0,0.0850556619889354,0.08629441624365482,0.0850556619889354,0.0856750391162951,5.0,5.5,5.0,10.5,3.0
28,Hannah Brown,,20.0,1,0,0.0869078006053435,0.10152284263959391,0.0869078006053435,0.0942153216224687,2.0,2.0,3.0,5.0,2.0
29,Anne Heche,4.0,18.0,1,0,0.063543080737538,0.06923076923076923,0.063543080737538,0.06638692498415362,8.0,8.0,13.0,21.0,12.5
29,Jesse Metcalfe,5.0,18.0,1,0,0.0625650844799158,0.06923076923076923,0.0625650844799158,0.06589792685534251,10.0,8.0,14.0,22.0,14.0
29,Chrishell Stause,8.0,13.0,1,0,0.0671643555298989,0.05,0.0671643555298989,0.05858217776494945,13.0,13.0,7.0,20.0,10.5
29,Skai Jackson,10.0,21.0,1,0,0.066666829669926,0.08076923076923077,0.066666829669926,0.07371803021957839,2.0,1.5,8.0,9.5,3.0
29,Justina Machado,,21.0,1,0,0.0665658635919445,0.08076923076923077,0.0665658635919445,0.07366754718058763,3.0,1.5,9.0,10.5,4.0
29,Charles Oakley,2.0,12.0,1,0,0.0672884375370112,0.046153846153846156,0.0672884375370112,0.05672114184542868,14.0,14.0,6.0,20.0,10.5
29,Veron Davis,6.0,17.0,1,0,0.0663866144434861,0.06538461538461539,0.0663866144434861,0.06588561491405075,11.0,11.0,10.0,21.0,12.5
29,Johnny Weir,10.0,18.0,1,0,0.0683652742135985,0.06923076923076923,0.0683652742135985,0.06879802172218387,5.0,8.0,4.0,12.0,5.0
29,Nev Schulman,,20.0,1,0,0.071885218811332,0.07692307692307693,0.071885218811332,0.07440414786720446,1.0,3.5,1.0,4.5,1.0
29,AJ McLean,9.0,18.0,1,0,0.0663377368387206,0.06923076923076923,0.0663377368387206,0.06778425303474492,7.0,8.0,11.0,19.0,9.0
29,Nelly,,16.0,1,0,0.070694721931811,0.06153846153846154,0.070694721931811,0.06611659173513627,9.0,12.0,2.0,14.0,6.0
29,Kaitlyn Bristowe,,20.0,1,0,0.0678142136676638,0.07692307692307693,0.0678142136676638,0.07236864529537036,4.0,3.5,5.0,8.5,2.0
29,Carole Baskin,3.0,11.0,1,0,0.0686443255392624,0.04230769230769231,0.0686443255392624,0.05547600892347736,15.0,15.0,3.0,18.0,8.0
29,Monica Aldama,7.0,19.0,1,0,0.0640908378802409,0.07307692307692308,0.0640908378802409,0.068583880478582,6.0,5.0,12.0,17.0,7.0
29,Jeannie Mai,,18.0,1,0,0.0619874051276495,0.06923076923076923,0.0619874051276495,0.06560908717920937,12.0,8.0,15.0,23.0,15.0
30,Martin Kove,2.0,13.0,1,0,0.066572895459542,0.03551912568306011,0.066572895459542,0.05104601057130105,15.0,15.0,8.0,23.0,12.5
30,Brian Austin Green,4.0,24.0,1,0,0.0633710256746593,0.06557377049180328,0.0633710256746593,0.0644723980832313,11.0,10.5,14.0,24.5,14.0
30,Melora Hardin,9.0,26.0,1,0,0.0644929401292603,0.07103825136612021,0.0644929401292603,0.06776559574769025,6.0,5.5,13.0,18.5,10.5
30,Matt James,4.0,24.0,1,0,0.0681157159111612,0.06557377049180328,0.0681157159111612,0.06684474320148223,8.0,10.5,4.0,14.5,6.0
