celebrity_name,season,week,judge_score,placement,weeks_participated,judge_rank,n_contestants,is_bottom_two,is_last_week,is_abnormal
Maureen McCormick,23,4,24.0,8,7,7.0,11,0,0,False
Maureen McCormick,23,5,24.0,8,7,1.0,9,1,0,True
Maureen McCormick,23,6,31.0,8,7,4.0,9,0,0,False
Maureen McCormick,23,7,33.0,8,7,2.0,8,1,1,False
Marilu Henner,23,1,27.0,6,9,10.0,13,0,0,False
Marilu Henner,23,2,27.0,6,9,7.0,13,0,0,False
Marilu Henner,23,3,28.0,6,9,7.0,12,0,0,False
Marilu Henner,23,4,21.0,6,9,2.0,11,1,0,True
Marilu Henner,23,5,27.0,6,9,7.0,9,0,0,False
Marilu Henner,23,6,34.0,6,9,5.0,9,0,0,False
Marilu Henner,23,7,32.0,6,9,1.0,8,1,0,True
Marilu Henner,23,8,23.0,6,9,1.0,7,1,0,True
Marilu Henner,23,9,36.0,6,9,1.0,6,1,1,False
Ryan Lochte,23,1,24.0,7,8,4.0,13,0,0,False
Ryan Lochte,23,2,24.0,7,8,2.0,13,1,0,True
Ryan Lochte,23,3,25.0,7,8,3.0,12,0,0,False
Ryan Lochte,23,4,22.0,7,8,3.0,11,0,0,False
Ryan Lochte,23,5,24.0,7,8,1.0,9,1,0,True
Ryan Lochte,23,6,30.0,7,8,2.0,9,1,0,True
Ryan Lochte,23,7,33.0,7,8,2.0,8,1,0,True
Ryan Lochte,23,8,26.0,7,8,3.0,7,0,1,False
Calvin Johnson Jr.,23,1,26.0,3,11,8.0,13,0,0,False
Calvin Johnson Jr.,23,2,28.0,3,11,8.0,13,0,0,False
Calvin Johnson Jr.,23,3,32.0,3,11,12.0,12,0,0,False
Calvin Johnson Jr.,23,4,23.0,3,11,4.0,11,0,0,False
Calvin Johnson Jr.,23,5,24.0,3,11,1.0,9,1,0,True
Calvin Johnson Jr.,23,6,37.0,3,11,6.0,9,0,0,False
Calvin Johnson Jr.,23,7,37.0,3,11,7.0,8,0,0,False
Calvin Johnson Jr.,23,8,30.0,3,11,4.0,7,0,0,False
Calvin Johnson Jr.,23,9,37.0,3,11,3.0,6,0,0,False
Calvin Johnson Jr.,23,10,28.0,3,11,1.0,5,1,0,True
Calvin Johnson Jr.,23,11,38.3331,3,11,2.0,4,1,1,False
Laurie Hernandez,23,1,31.0,1,11,12.0,13,0,0,False
Laurie Hernandez,23,2,32.0,1,11,13.0,13,0,0,False
Laurie Hernandez,23,3,31.0,1,11,11.0,12,0,0,False
Laurie Hernandez,23,4,30.0,1,11,11.0,11,0,0,False
Laurie Hernandez,23,5,25.0,1,11,5.0,9,0,0,False
Laurie Hernandez,23,6,37.0,1,11,6.0,9,0,0,False
Laurie Hernandez,23,7,34.5,1,11,4.0,8,0,0,False
Laurie Hernandez,23,8,33.0,1,11,6.0,7,0,0,False
Laurie Hernandez,23,9,40.0,1,11,5.0,6,0,0,False
Laurie Hernandez,23,10,30.0,1,11,4.0,5,0,0,False
Laurie Hernandez,23,11,39.333200000000005,1,11,4.0,4,0,1,False
Amber Rose,23,1,24.0,9,6,4.0,13,0,0,False
Amber Rose,23,2,24.0,9,6,2.0,13,1,0,True
Amber Rose,23,3,25.0,9,6,3.0,12,0,0,False
Amber Rose,23,4,24.0,9,6,7.0,11,0,0,False
Amber Rose,23,5,24.0,9,6,1.0,9,1,0,True
Amber Rose,23,6,28.0,9,6,1.0,9,1,1,False
Rick Perry,23,1,20.0,12,3,1.0,13,1,0,True
Rick Perry,23,2,22.0,12,3,1.0,13,1,0,True
Rick Perry,23,3,23.0,12,3,1.0,12,1,1,False
James Hinchcliffe,23,1,31.0,2,11,12.0,13,0,0,False
James Hinchcliffe,23,2,29.0,2,11,9.0,13,0,0,False
James Hinchcliffe,23,3,29.0,2,11,9.0,12,0,0,False
James Hinchcliffe,23,4,28.0,2,11,10.0,11,0,0,False
James Hinchcliffe,23,5,29.0,2,11,9.0,9,0,0,False
James Hinchcliffe,23,6,38.0,2,11,8.0,9,0,0,False
James Hinchcliffe,23,7,37.0,2,11,7.0,8,0,0,False
James Hinchcliffe,23,8,34.9998,2,11,7.0,7,0,0,False
James Hinchcliffe,23,9,36.0,2,11,1.0,6,1,0,True
James Hinchcliffe,23,10,29.5,2,11,3.0,5,0,0,False
James Hinchcliffe,23,11,38.9998,2,11,3.0,4,0,1,False
Babyface,23,1,26.0,11,4,8.0,13,0,0,False
Babyface,23,2,30.0,11,4,11.0,13,0,0,False
Babyface,23,3,25.0,11,4,3.0,12,0,0,False
Babyface,23,4,18.0,11,4,1.0,11,1,1,False
Vanilla Ice,23,1,25.0,10,4,6.0,13,0,0,False
Vanilla Ice,23,2,26.0,10,4,5.0,13,0,0,False
Vanilla Ice,23,3,23.0,10,4,1.0,12,1,0,True
Vanilla Ice,23,4,23.0,10,4,4.0,11,0,1,False
Jana Kramer,23,1,27.0,4,11,10.0,13,0,0,False
Jana Kramer,23,2,29.0,4,11,9.0,13,0,0,False
Jana Kramer,23,3,26.0,4,11,6.0,12,0,0,False
Jana Kramer,23,4,23.0,4,11,4.0,11,0,0,False
Jana Kramer,23,5,26.0,4,11,6.0,9,0,0,False
Jana Kramer,23,6,40.0,4,11,9.0,9,0,0,False
Jana Kramer,23,7,34.5,4,11,4.0,8,0,0,False
Jana Kramer,23,8,30.0,4,11,4.0,7,0,0,False
Jana Kramer,23,9,40.0,4,11,5.0,6,0,0,False
Jana Kramer,23,10,29.0,4,11,2.0,5,1,0,True
Jana Kramer,23,11,35.5,4,11,1.0,4,1,1,False
Terra Jole,23,1,25.0,5,10,6.0,13,0,0,False
Terra Jole,23,2,31.0,5,10,12.0,13,0,0,False
Terra Jole,23,3,30.0,5,10,10.0,12,0,0,False
Terra Jole,23,4,25.0,5,10,9.0,11,0,0,False
Terra Jole,23,5,27.0,5,10,7.0,9,0,0,False
Terra Jole,23,6,30.0,5,10,2.0,9,1,0,True
Terra Jole,23,7,34.5,5,10,4.0,8,0,0,False
Terra Jole,23,8,24.0,5,10,2.0,7,1,0,True
Terra Jole,23,9,38.0,5,10,4.0,6,0,0,False
Terra Jole,23,10,30.0,5,10,4.0,5,0,1,False
Charo,24,1,21.0,11,3,3.0,12,0,0,False
Charo,24,2,25.0,11,3,3.0,12,0,0,False
Charo,24,3,24.0,11,3,1.0,11,1,1,False
Mr. T,24,1,20.0,10,4,2.0,12,1,0,True
Mr. T,24,2,22.0,10,4,1.0,12,1,0,True
Mr. T,24,3,24.0,10,4,1.0,11,1,0,True
Mr. T,24,4,28.0,10,4,1.0,10,1,1,False
Heather Morris,24,1,28.0,8,6,8.0,12,0,0,False
Heather Morris,24,2,30.0,8,6,10.0,12,0,0,False
Heather Morris,24,3,33.0,8,6,9.0,11,0,0,False
Heather Morris,24,4,35.0,8,6,8.0,10,0,0,False
Heather Morris,24,5,34.0,8,6,5.0,9,0,0,False
Heather Morris,24,6,37.0,8,6,8.0,8,0,1,False
Nancy Kerrigan,24,1,28.0,7,7,8.0,12,0,0,False
Nancy Kerrigan,24,2,28.0,7,7,6.0,12,0,0,False
Nancy Kerrigan,24,3,33.0,7,7,9.0,11,0,0,False
Nancy Kerrigan,24,4,33.0,7,7,7.0,10,0,0,False
Nancy Kerrigan,24,5,36.0,7,7,7.0,9,0,0,False
Nancy Kerrigan,24,6,33.5,7,7,4.0,8,0,0,False
Nancy Kerrigan,24,7,36.0,7,7,4.0,7,0,1,False
Bonner Bolton,24,1,22.0,5,8,4.0,12,0,0,False
Bonner Bolton,24,2,28.0,5,8,6.0,12,0,0,False
Bonner Bolton,24,3,24.0,5,8,1.0,11,1,0,True
Bonner Bolton,24,4,32.0,5,8,5.0,10,0,0,False
Bonner Bolton,24,5,30.0,5,8,2.0,9,1,0,True
Bonner Bolton,24,6,31.5,5,8,3.0,8,0,0,False
Bonner Bolton,24,7,31.0,5,8,1.0,7,1,0,True
Bonner Bolton,24,8,29.0,5,8,1.0,5,1,1,False
Simone Biles,24,1,32.0,4,9,12.0,12,0,0,False
Simone Biles,24,2,29.0,4,9,9.0,12,0,0,False
Simone Biles,24,3,32.0,4,9,8.0,11,0,0,False
Simone Biles,24,4,36.0,4,9,9.0,10,0,0,False
Simone Biles,24,5,38.0,4,9,8.0,9,0,0,False
Simone Biles,24,6,34.5,4,9,5.0,8,0,0,False
Simone Biles,24,7,39.0,4,9,5.0,7,0,0,False
Simone Biles,24,8,36.0,4,9,3.0,5,0,0,False
Simone Biles,24,9,40.0,4,9,4.0,4,0,1,False
David Ross,24,1,28.0,2,10,8.0,12,0,0,False
David Ross,24,2,27.0,2,10,5.0,12,0,0,False
David Ross,24,3,31.0,2,10,7.0,11,0,0,False
David Ross,24,4,31.0,2,10,4.0,10,0,0,False
David Ross,24,5,29.0,2,10,1.0,9,1,0,True
David Ross,24,6,31.0,2,10,2.0,8,1,0,True
David Ross,24,7,32.0,2,10,2.0,7,1,0,True
David Ross,24,8,32.5,2,10,2.0,5,1,0,True
David Ross,24,9,35.0,2,10,1.0,4,1,0,True
David Ross,24,10,36.3333,2,10,1.0,3,1,1,False
Rashad Jennings,24,1,31.0,1,10,11.0,12,0,0,False
Rashad Jennings,24,2,32.0,1,10,11.0,12,0,0,False
Rashad Jennings,24,3,28.0,1,10,6.0,11,0,0,False
Rashad Jennings,24,4,39.0,1,10,10.0,10,0,0,False
Rashad Jennings,24,5,32.0,1,10,3.0,9,0,0,False
Rashad Jennings,24,6,35.0,1,10,6.0,8,0,0,False
Rashad Jennings,24,7,39.0,1,10,5.0,7,0,0,False
Rashad Jennings,24,8,37.5,1,10,4.0,5,0,0,False
Rashad Jennings,24,9,38.5,1,10,3.0,4,0,0,False
Rashad Jennings,24,10,39.6666,1,10,3.0,3,0,1,False
Chris Kattan,24,1,17.0,12,2,1.0,12,1,0,True
Chris Kattan,24,2,22.0,12,2,1.0,12,1,1,False
Erika Jayne,24,1,24.0,9,5,5.0,12,0,0,False
Erika Jayne,24,2,28.0,9,5,6.0,12,0,0,False
Erika Jayne,24,3,26.0,9,5,4.0,11,0,0,False
Erika Jayne,24,4,30.0,9,5,2.0,10,1,0,True
Erika Jayne,24,5,32.0,9,5,3.0,9,0,1,False
Normani,24,1,27.0,3,10,7.0,12,0,0,False
Normani,24,2,32.0,3,10,11.0,12,0,0,False
Normani,24,3,34.0,3,10,11.0,11,0,0,False
Normani,24,4,32.0,3,10,5.0,10,0,0,False
Normani,24,5,39.0,3,10,9.0,9,0,0,False
Normani,24,6,36.0,3,10,7.0,8,0,0,False
Normani,24,7,42.0,3,10,7.0,7,0,0,False
Normani,24,8,39.5,3,10,5.0,5,0,0,False
Normani,24,9,38.0,3,10,2.0,4,1,0,True
Normani,24,10,39.333200000000005,3,10,2.0,3,1,1,False
Nick Viall,24,1,24.0,6,7,5.0,12,0,0,False
Nick Viall,24,2,25.0,6,7,3.0,12,0,0,False
Nick Viall,24,3,26.0,6,7,4.0,11,0,0,False
Nick Viall,24,4,30.0,6,7,2.0,10,1,0,True
Nick Viall,24,5,34.0,6,7,5.0,9,0,0,False
Nick Viall,24,6,30.5,6,7,1.0,8,1,0,True
Nick Viall,24,7,34.0,6,7,3.0,7,0,1,False
Sasha Pieterse,25,1,18.0,10,5,5.0,13,0,0,False
Sasha Pieterse,25,2,22.5,10,5,9.0,13,0,0,False
Sasha Pieterse,25,3,19.0,10,5,1.0,11,1,0,True
Sasha Pieterse,25,4,24.0,10,5,3.0,11,0,0,False
Sasha Pieterse,25,5,24.0,10,5,2.0,10,1,1,False
Frankie Muniz,25,1,19.0,3,10,8.0,13,0,0,False
Frankie Muniz,25,2,24.0,3,10,12.0,13,0,0,False
Frankie Muniz,25,3,21.0,3,10,2.0,11,1,0,True
Frankie Muniz,25,4,24.0,3,10,3.0,11,0,0,False
Frankie Muniz,25,5,29.0,3,10,9.0,10,0,0,False
Frankie Muniz,25,6,31.0,3,10,3.0,9,0,0,False
Frankie Muniz,25,7,30.0,3,10,8.0,8,0,0,False
Frankie Muniz,25,8,26.5,3,10,4.0,6,0,0,False
Frankie Muniz,25,9,25.5,3,10,2.0,5,1,0,True
Frankie Muniz,25,10,38.8887,3,10,2.0,4,1,1,False
Jordan Fisher,25,1,22.0,1,10,12.0,13,0,0,False
Jordan Fisher,25,2,24.0,1,10,12.0,13,0,0,False
Jordan Fisher,25,3,25.0,1,10,10.0,11,0,0,False
Jordan Fisher,25,4,29.0,1,10,11.0,11,0,0,False
Jordan Fisher,25,5,30.0,1,10,10.0,10,0,0,False
Jordan Fisher,25,6,39.0,1,10,8.0,9,0,0,False
Jordan Fisher,25,7,27.0,1,10,4.0,8,0,0,False
Jordan Fisher,25,8,30.0,1,10,6.0,6,0,0,False
Jordan Fisher,25,9,29.0,1,10,5.0,5,0,0,False
Jordan Fisher,25,10,40.0,1,10,3.0,4,0,1,False
Derek Fisher,25,1,18.0,11,4,5.0,13,0,0,False
Derek Fisher,25,2,19.0,11,4,2.0,13,1,0,True
Derek Fisher,25,3,21.0,11,4,2.0,11,1,0,True
Derek Fisher,25,4,23.0,11,4,2.0,11,1,1,False
Nikki Bella,25,1,20.0,8,7,10.0,13,0,0,False
Nikki Bella,25,2,19.5,8,7,4.0,13,0,0,False
Nikki Bella,25,3,21.0,8,7,2.0,11,1,0,True
Nikki Bella,25,4,24.0,8,7,3.0,11,0,0,False
Nikki Bella,25,5,27.0,8,7,6.0,10,0,0,False
Nikki Bella,25,6,36.0,8,7,5.0,9,0,0,False
Nikki Bella,25,7,24.0,8,7,1.0,8,1,1,False
Terrell Owens,25,1,15.0,6,8,2.0,13,1,0,True
Terrell Owens,25,2,19.5,6,8,4.0,13,0,0,False
Terrell Owens,25,3,21.0,6,8,2.0,11,1,0,True
Terrell Owens,25,4,24.0,6,8,3.0,11,0,0,False
Terrell Owens,25,5,25.0,6,8,4.0,10,0,0,False
Terrell Owens,25,6,37.0,6,8,7.0,9,0,0,False
Terrell Owens,25,7,24.5,6,8,2.0,8,1,0,True
Terrell Owens,25,8,25.5,6,8,3.0,6,0,1,False
Victoria Arlen,25,1,19.0,5,9,8.0,13,0,0,False
Victoria Arlen,25,2,22.0,5,9,8.0,13,0,0,False
Victoria Arlen,25,3,22.0,5,9,7.0,11,0,0,False
Victoria Arlen,25,4,27.0,5,9,10.0,11,0,0,False
Victoria Arlen,25,5,27.0,5,9,6.0,10,0,0,False
Victoria Arlen,25,6,31.0,5,9,3.0,9,0,0,False
Victoria Arlen,25,7,28.5,5,9,6.0,8,0,0,False
Victoria Arlen,25,8,24.0,5,9,2.0,6,1,0,True
Victoria Arlen,25,9,28.0,5,9,3.0,5,0,1,False
Barbara Corcoran,25,1,14.0,13,2,1.0,13,1,0,True
Barbara Corcoran,25,2,17.0,13,2,1.0,13,1,1,False
Lindsey Stirling,25,1,22.0,2,10,12.0,13,0,0,False
Lindsey Stirling,25,2,22.5,2,10,9.0,13,0,0,False
Lindsey Stirling,25,3,27.0,2,10,11.0,11,0,0,False
Lindsey Stirling,25,4,26.0,2,10,9.0,11,0,0,False
Lindsey Stirling,25,5,28.0,2,10,8.0,10,0,0,False
Lindsey Stirling,25,6,40.0,2,10,9.0,9,0,0,False
Lindsey Stirling,25,7,25.5,2,10,3.0,8,0,0,False
Lindsey Stirling,25,8,27.0,2,10,5.0,6,0,0,False
Lindsey Stirling,25,9,28.5,2,10,4.0,5,0,0,False
Lindsey Stirling,25,10,40.0,2,10,3.0,4,0,1,False
Debbie Gibson,25,1,17.0,12,2,4.0,13,0,0,False
Debbie Gibson,25,2,20.5,12,2,6.0,13,0,1,False
Nick Lachey,25,1,18.0,9,6,5.0,13,0,0,False
Nick Lachey,25,2,19.0,9,6,2.0,13,1,0,True
Nick Lachey,25,3,21.0,9,6,2.0,11,1,0,True
Nick Lachey,25,4,22.0,9,6,1.0,11,1,0,True
Nick Lachey,25,5,22.0,9,6,1.0,10,1,0,True
Nick Lachey,25,6,26.0,9,6,1.0,9,1,1,False
Drew Scott,25,1,16.0,4,10,3.0,13,0,0,False
Drew Scott,25,2,20.5,4,10,6.0,13,0,0,False
Drew Scott,25,3,23.0,4,10,8.0,11,0,0,False
Drew Scott,25,4,24.0,4,10,3.0,11,0,0,False
Drew Scott,25,5,25.0,4,10,4.0,10,0,0,False
Drew Scott,25,6,30.0,4,10,2.0,9,1,0,True
Drew Scott,25,7,28.5,4,10,6.0,8,0,0,False
Drew Scott,25,8,23.5,4,10,1.0,6,1,0,True
Drew Scott,25,9,24.0,4,10,1.0,5,1,0,True
Drew Scott,25,10,37.5,4,10,1.0,4,1,1,False
Vanessa Lachey,25,1,21.0,7,7,11.0,13,0,0,False
Vanessa Lachey,25,2,23.5,7,7,11.0,13,0,0,False
Vanessa Lachey,25,3,23.0,7,7,8.0,11,0,0,False
Vanessa Lachey,25,4,24.0,7,7,3.0,11,0,0,False
Vanessa Lachey,25,5,24.0,7,7,2.0,10,1,0,True
Vanessa Lachey,25,6,36.0,7,7,5.0,9,0,0,False
Vanessa Lachey,25,7,27.0,7,7,4.0,8,0,1,False
Jamie Anderson,26,1,19.0,10,1,3.0,10,0,1,False
Johnny Damon,26,1,18.0,9,1,2.0,10,1,1,False
Kareem Abdul-Jabbar,26,1,17.0,8,2,1.0,10,1,0,True
Kareem Abdul-Jabbar,26,2,29.5,8,2,1.0,8,1,1,False
Arike Ogunbowale,26,1,20.0,7,2,4.0,10,0,0,False
Arike Ogunbowale,26,2,35.0,7,2,6.0,8,0,1,False
Jennie Finch Daigle,26,1,21.0,6,3,5.0,10,0,0,False
Jennie Finch Daigle,26,2,31.5,6,3,2.0,8,1,0,True
Jennie Finch Daigle,26,3,29.0,6,3,1.0,6,1,1,False
Chris Mazdzer,26,1,21.0,5,3,5.0,10,0,0,False
Chris Mazdzer,26,2,33.0,5,3,4.0,8,0,0,False
Chris Mazdzer,26,3,33.0,5,3,2.0,6,1,1,False
Mirai Nagasu,26,1,23.0,4,3,7.0,10,0,0,False
Mirai Nagasu,26,2,37.0,4,3,7.0,8,0,0,False
Mirai Nagasu,26,3,35.0,4,3,3.0,6,0,1,False
Tonya Harding,26,1,23.0,3,4,7.0,10,0,0,False
Tonya Harding,26,2,33.0,3,4,4.0,8,0,0,False
Tonya Harding,26,3,35.0,3,4,3.0,6,0,0,False
Tonya Harding,26,4,28.0,3,4,1.0,3,1,1,False
Josh Norman,26,1,24.0,2,4,9.0,10,0,0,False
Josh Norman,26,2,31.5,2,4,2.0,8,1,0,True
Josh Norman,26,3,38.0,2,4,5.0,6,0,0,False
Josh Norman,26,4,28.5,2,4,2.0,3,1,1,False
Adam Rippon,26,1,24.0,1,4,9.0,10,0,0,False
Adam Rippon,26,2,37.0,1,4,7.0,8,0,0,False
Adam Rippon,26,3,41.0,1,4,6.0,6,0,0,False
Adam Rippon,26,4,29.0,1,4,3.0,3,0,1,False
Juan Pablo Di Pace,27,1,22.0,5,8,10.0,13,0,0,False
Juan Pablo Di Pace,27,2,26.0,5,8,10.0,12,0,0,False
Juan Pablo Di Pace,27,3,30.0,5,8,11.0,11,0,0,False
Juan Pablo Di Pace,27,4,24.0,5,8,5.0,10,0,0,False
Juan Pablo Di Pace,27,5,29.0,5,8,8.0,9,0,0,False
Juan Pablo Di Pace,27,6,30.0,5,8,8.0,9,0,0,False
Juan Pablo Di Pace,27,7,28.0,5,8,6.0,8,0,0,False
Juan Pablo Di Pace,27,8,30.0,5,8,6.0,6,0,1,False
Evanna Lynch,27,1,18.0,3,9,3.0,13,0,0,False
Evanna Lynch,27,2,24.0,3,9,8.0,12,0,0,False
Evanna Lynch,27,3,27.0,3,9,8.0,11,0,0,False
Evanna Lynch,27,4,24.0,3,9,5.0,10,0,0,False
Evanna Lynch,27,5,24.0,3,9,3.0,9,0,0,False
Evanna Lynch,27,6,29.0,3,9,7.0,9,0,0,False
Evanna Lynch,27,7,29.5,3,9,8.0,8,0,0,False
Evanna Lynch,27,8,29.0,3,9,4.0,6,0,0,False
Evanna Lynch,27,9,30.0,3,9,3.0,4,0,1,False
Nancy McKeon,27,1,19.5,11,3,6.0,13,0,0,False
Nancy McKeon,27,2,20.5,11,3,4.0,12,0,0,False
Nancy McKeon,27,3,22.0,11,3,3.0,11,0,1,False
John Schneider,27,1,18.0,8,7,3.0,13,0,0,False
John Schneider,27,2,21.5,8,7,5.0,12,0,0,False
John Schneider,27,3,21.0,8,7,2.0,11,1,0,True
John Schneider,27,4,21.0,8,7,3.0,10,0,0,False
John Schneider,27,5,24.0,8,7,3.0,9,0,0,False
John Schneider,27,6,19.0,8,7,1.0,9,1,0,True
John Schneider,27,7,27.0,8,7,4.0,8,0,1,False
Milo Manheim,27,1,20.0,2,9,7.0,13,0,0,False
Milo Manheim,27,2,26.0,2,9,10.0,12,0,0,False
Milo Manheim,27,3,27.0,2,9,8.0,11,0,0,False
Milo Manheim,27,4,29.0,2,9,10.0,10,0,0,False
Milo Manheim,27,5,27.0,2,9,7.0,9,0,0,False
Milo Manheim,27,6,30.0,2,9,8.0,9,0,0,False
Milo Manheim,27,7,29.0,2,9,7.0,8,0,0,False
Milo Manheim,27,8,27.5,2,9,3.0,6,0,0,False
Milo Manheim,27,9,30.0,2,9,3.0,4,0,1,False
Danelle Umstead,27,1,18.0,12,2,3.0,13,0,0,False
Danelle Umstead,27,2,18.5,12,2,2.0,12,1,1,False
Mary Lou Retton,27,1,20.0,9,6,7.0,13,0,0,False
Mary Lou Retton,27,2,23.0,9,6,6.0,12,0,0,False
Mary Lou Retton,27,3,24.0,9,6,5.0,11,0,0,False
Mary Lou Retton,27,4,26.0,9,6,8.0,10,0,0,False
Mary Lou Retton,27,5,25.0,9,6,5.0,9,0,0,False
Mary Lou Retton,27,6,24.0,9,6,4.0,9,0,1,False
DeMarcus Ware,27,1,23.0,7,7,12.0,13,0,0,False
DeMarcus Ware,27,2,23.5,7,7,7.0,12,0,0,False
DeMarcus Ware,27,3,26.0,7,7,6.0,11,0,0,False
DeMarcus Ware,27,4,22.0,7,7,4.0,10,0,0,False
DeMarcus Ware,27,5,26.0,7,7,6.0,9,0,0,False
DeMarcus Ware,27,6,26.0,7,7,5.0,9,0,0,False
DeMarcus Ware,27,7,26.5,7,7,2.0,8,1,1,False
Nikki Glaser,27,1,17.5,13,1,2.0,13,1,1,False
Bobby Bones,27,1,20.0,1,9,7.0,13,0,0,False
Bobby Bones,27,2,19.5,1,9,3.0,12,0,0,False
Bobby Bones,27,3,23.0,1,9,4.0,11,0,0,False
Bobby Bones,27,4,20.0,1,9,2.0,10,1,0,True
Bobby Bones,27,5,21.0,1,9,2.0,9,1,0,True
Bobby Bones,27,6,22.0,1,9,2.0,9,1,0,True
Bobby Bones,27,7,26.5,1,9,2.0,8,1,0,True
Bobby Bones,27,8,22.5,1,9,1.0,6,1,0,True
Bobby Bones,27,9,27.0,1,9,1.0,4,1,1,False
Tinashe,27,1,23.0,10,4,12.0,13,0,0,False
Tinashe,27,2,26.0,10,4,10.0,12,0,0,False
Tinashe,27,3,27.0,10,4,8.0,11,0,0,False
Tinashe,27,4,26.0,10,4,8.0,10,0,1,False
Alexis Ren,27,1,22.0,4,9,10.0,13,0,0,False
Alexis Ren,27,2,24.5,4,9,9.0,12,0,0,False
Alexis Ren,27,3,26.0,4,9,6.0,11,0,0,False
Alexis Ren,27,4,25.0,4,9,7.0,10,0,0,False
Alexis Ren,27,5,29.0,4,9,8.0,9,0,0,False
Alexis Ren,27,6,27.0,4,9,6.0,9,0,0,False
Alexis Ren,27,7,27.5,4,9,5.0,8,0,0,False
Alexis Ren,27,8,29.0,4,9,4.0,6,0,0,False
Alexis Ren,27,9,28.5,4,9,2.0,4,1,1,False
Joe Amabile,27,1,14.0,6,8,1.0,13,1,0,True
Joe Amabile,27,2,17.5,6,8,1.0,12,1,0,True
Joe Amabile,27,3,18.0,6,8,1.0,11,1,0,True
Joe Amabile,27,4,15.0,6,8,1.0,10,1,0,True
Joe Amabile,27,5,17.0,6,8,1.0,9,1,0,True
Joe Amabile,27,6,22.0,6,8,2.0,9,1,0,True
Joe Amabile,27,7,23.5,6,8,1.0,8,1,0,True
Joe Amabile,27,8,23.0,6,8,2.0,6,1,1,False
Kate Flannery,28,1,15.0,7,8,3.0,12,0,0,False
Kate Flannery,28,2,21.0,7,8,11.0,12,0,0,False
Kate Flannery,28,3,24.0,7,8,9.0,10,0,0,False
Kate Flannery,28,4,26.0,7,8,3.0,10,0,0,False
Kate Flannery,28,5,24.0,7,8,4.0,9,0,0,False
Kate Flannery,28,6,27.0,7,8,7.0,9,0,0,False
Kate Flannery,28,7,24.0,7,8,2.0,8,1,0,True
Kate Flannery,28,8,25.9998,7,8,3.0,7,0,1,False
James Van Der Beek,28,1,21.0,5,10,12.0,12,0,0,False
James Van Der Beek,28,2,20.0,5,10,8.0,12,0,0,False
James Van Der Beek,28,3,23.0,5,10,7.0,10,0,0,False
James Van Der Beek,28,4,28.0,5,10,4.0,10,0,0,False
James Van Der Beek,28,5,26.0,5,10,7.0,9,0,0,False
James Van Der Beek,28,6,27.0,5,10,7.0,9,0,0,False
James Van Der Beek,28,7,27.0,5,10,6.0,8,0,0,False
James Van Der Beek,28,8,31.9998,5,10,7.0,7,0,0,False
James Van Der Beek,28,9,36.0,5,10,4.0,6,0,0,False
James Van Der Beek,28,10,25.5,5,10,1.0,5,1,1,False
Kel Mitchell,28,1,16.0,2,11,5.0,12,0,0,False
Kel Mitchell,28,2,20.0,2,11,8.0,12,0,0,False
Kel Mitchell,28,3,20.0,2,11,4.0,10,0,0,False
Kel Mitchell,28,4,32.0,2,11,7.0,10,0,0,False
Kel Mitchell,28,5,26.0,2,11,7.0,9,0,0,False
Kel Mitchell,28,6,26.0,2,11,5.0,9,0,0,False
Kel Mitchell,28,7,25.5,2,11,4.0,8,0,0,False
Kel Mitchell,28,8,29.9998,2,11,4.0,7,0,0,False
Kel Mitchell,28,9,37.0,2,11,5.0,6,0,0,False
Kel Mitchell,28,10,28.5,2,11,4.0,5,0,0,False
Kel Mitchell,28,11,29.5,2,11,3.0,4,0,1,False
Ray Lewis,28,1,15.0,11,2,3.0,12,0,0,False
Ray Lewis,28,2,15.0,11,2,2.0,12,1,1,False
Lamar Odom,28,1,11.0,10,4,1.0,12,1,0,True
Lamar Odom,28,2,12.0,10,4,1.0,12,1,0,True
Lamar Odom,28,3,12.0,10,4,1.0,10,1,0,True
Lamar Odom,28,4,20.0,10,4,1.0,10,1,1,False
Sailor Brinkley-Cook,28,1,18.0,9,6,9.0,12,0,0,False
Sailor Brinkley-Cook,28,2,18.0,9,6,5.0,12,0,0,False
Sailor Brinkley-Cook,28,3,23.0,9,6,7.0,10,0,0,False
Sailor Brinkley-Cook,28,4,31.0,9,6,6.0,10,0,0,False
Sailor Brinkley-Cook,28,5,24.0,9,6,4.0,9,0,0,False
Sailor Brinkley-Cook,28,6,27.0,9,6,7.0,9,0,1,False
Sean Spicer,28,1,12.0,6,9,2.0,12,1,0,True
Sean Spicer,28,2,16.0,6,9,4.0,12,0,0,False
Sean Spicer,28,3,15.0,6,9,2.0,10,1,0,True
Sean Spicer,28,4,21.0,6,9,2.0,10,1,0,True
Sean Spicer,28,5,19.0,6,9,1.0,9,1,0,True
Sean Spicer,28,6,21.0,6,9,1.0,9,1,0,True
Sean Spicer,28,7,21.0,6,9,1.0,8,1,0,True
Sean Spicer,28,8,20.0,6,9,1.0,7,1,0,True
Sean Spicer,28,9,25.0,6,9,1.0,6,1,1,False
Mary Wilson,28,1,17.0,12,2,7.0,12,0,0,False
Mary Wilson,28,2,15.0,12,2,2.0,12,1,1,False
Lauren Alaina,28,1,19.0,4,11,10.0,12,0,0,False
Lauren Alaina,28,2,19.0,4,11,6.0,12,0,0,False
Lauren Alaina,28,3,20.0,4,11,4.0,10,0,0,False
