HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HasName,Group,Deck,Num,Side,GroupSize
Europa,True,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,,0.0,True,True,265,D,8,S,1
Earth,False,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,False,True,267,F,51,S,1
Earth,False,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,True,True,269,F,52,S,1
Earth,False,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,False,True,270,F,59,P,1
Europa,True,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,True,True,275,D,9,S,1
Earth,False,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,True,True,277,F,61,P,1
Earth,False,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,,False,True,278,U,-1,U,2
Earth,False,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,False,True,278,G,45,P,2
Earth,False,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,True,True,281,F,63,P,1
Earth,False,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,True,True,282,F,54,S,1
Earth,True,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,True,True,283,G,46,P,2
Earth,False,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,True,True,283,F,64,P,2
Europa,True,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,285,E,16,P,2
Europa,True,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,True,True,285,E,16,P,2
Earth,False,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,False,True,286,F,65,P,1
Europa,True,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,287,U,-1,U,2
Europa,False,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,False,True,287,B,12,P,2
Earth,False,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,False,True,288,F,55,S,1
Europa,True,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,True,289,C,12,S,1
Europa,False,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,True,True,290,B,7,S,4
Europa,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,290,B,7,S,4
Europa,False,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,True,290,B,7,S,4
Europa,False,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,True,True,290,B,7,S,4
Europa,False,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,True,True,291,D,10,S,1
Europa,True,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,,0.0,True,True,294,B,8,S,1
Earth,False,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,True,True,297,G,47,P,1
Europa,True,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,True,True,298,A,3,P,1
Earth,True,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,False,True,301,U,-1,U,1
Earth,False,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,False,True,302,F,67,P,1
Unknown,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,303,G,41,S,1
Europa,False,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,False,True,304,E,18,S,1
Europa,False,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,False,True,305,C,7,P,1
Earth,False,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,False,True,306,E,19,S,1
Earth,False,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,True,True,307,F,59,S,1
Earth,False,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,False,True,309,F,60,S,1
Europa,False,TRAPPIST-1e,67.0,0,,230.0,0.0,4476.0,241.0,False,True,310,U,-1,U,1
Earth,False,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,True,True,313,F,68,P,4
Earth,True,55 Cancri e,,0,0.0,0.0,,0.0,0.0,True,True,313,G,50,P,4
Earth,False,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,True,True,313,F,68,P,4
Earth,False,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,313,G,50,P,4
Earth,False,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,False,True,314,G,51,P,1
Unknown,True,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,True,True,315,G,42,S,1
Europa,False,TRAPPIST-1e,24.0,0,0.0,2628.0,,170.0,0.0,True,True,316,B,9,S,2
Europa,True,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,,True,True,316,B,9,S,2
Earth,False,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,,0.0,False,True,320,G,44,S,2
Earth,False,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,,False,True,320,G,44,S,2
Unknown,False,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,False,True,321,F,61,S,1
Earth,True,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,False,True,322,G,45,S,1
Earth,True,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,False,True,324,G,53,P,1
Earth,True,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,False,True,326,G,47,S,1
Earth,False,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,True,True,327,U,-1,U,1
Europa,False,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,330,C,14,S,3
Europa,False,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,True,False,330,C,14,S,3
Europa,False,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,False,True,330,C,14,S,3
Earth,False,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,False,True,331,F,72,P,1
Mars,True,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,True,333,F,73,P,1
Mars,False,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,False,True,334,F,62,S,1
Earth,False,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,False,True,336,F,74,P,1
Mars,True,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,True,337,F,63,S,3
Mars,False,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,True,True,337,F,63,S,3
Mars,False,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,337,F,63,S,3
Earth,True,TRAPPIST-1e,18.0,0,0.0,0.0,,0.0,0.0,True,True,338,G,48,S,1
Europa,True,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,True,True,340,B,10,S,1
Earth,True,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,False,True,341,G,57,P,1
Earth,False,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,False,True,343,F,76,P,1
Mars,True,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,False,True,345,E,21,S,1
Earth,True,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,346,G,59,P,1
Mars,False,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,False,True,347,F,64,S,1
Mars,False,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,True,True,348,D,12,P,2
Mars,False,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,True,True,348,U,-1,U,2
Earth,True,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,350,G,60,P,1
Mars,False,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,False,True,352,F,78,P,1
Earth,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,355,U,-1,U,1
Europa,True,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,True,356,B,15,P,1
Earth,False,TRAPPIST-1e,41.0,0,,1198.0,0.0,124.0,572.0,False,True,357,F,65,S,1
Earth,True,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True,True,358,G,50,S,2
Earth,True,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True,True,358,G,50,S,2
Earth,False,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,False,True,359,F,66,S,1
Earth,False,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,False,True,360,F,67,S,1
Earth,False,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,True,True,361,F,68,S,1
Earth,False,55 Cancri e,,0,0.0,0.0,0.0,685.0,21.0,False,True,365,G,51,S,1
Mars,False,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,False,True,368,F,82,P,2
Mars,True,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,True,True,368,F,82,P,2
Earth,False,TRAPPIST-1e,24.0,0,0.0,0.0,592.0,177.0,58.0,True,True,369,G,53,S,1
Earth,False,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,441.0,1023.0,False,True,370,F,83,P,1
Mars,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,371,F,84,P,1
Earth,False,TRAPPIST-1e,24.0,0,0.0,5.0,0.0,2766.0,0.0,False,False,372,F,85,P,1
Earth,True,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,False,True,373,G,62,P,1
Earth,False,TRAPPIST-1e,20.0,0,0.0,0.0,558.0,0.0,230.0,False,True,375,E,22,P,1
Earth,False,TRAPPIST-1e,22.0,0,116.0,0.0,786.0,6.0,0.0,True,True,376,G,54,S,1
Europa,False,55 Cancri e,63.0,0,0.0,1068.0,0.0,176.0,8188.0,False,True,377,C,15,S,1
Europa,False,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,False,True,378,B,11,S,7
Europa,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,378,B,11,S,7
Europa,False,TRAPPIST-1e,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,False,True,378,B,11,S,7
Europa,True,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,True,True,378,B,11,S,7
Europa,True,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,True,378,B,11,S,7
Europa,False,TRAPPIST-1e,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,False,True,378,B,11,S,7
Europa,True,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,True,378,B,11,S,7
Earth,False,TRAPPIST-1e,31.0,0,198.0,0.0,591.0,0.0,164.0,True,True,379,G,63,P,1
Europa,True,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,True,True,380,U,-1,U,1
Europa,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,381,B,16,P,2
Europa,True,55 Cancri e,38.0,0,0.0,0.0,,0.0,0.0,True,True,381,B,16,P,2
Unknown,False,Unknown,23.0,0,348.0,0.0,0.0,4.0,368.0,False,True,382,G,64,P,1
Earth,False,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,False,True,383,G,55,S,2
Earth,True,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,False,True,383,G,55,S,2
Earth,False,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,384,G,56,S,2
Earth,False,TRAPPIST-1e,14.0,0,3.0,0.0,881.0,25.0,0.0,True,True,384,G,56,S,2
Earth,False,TRAPPIST-1e,23.0,0,13.0,747.0,0.0,0.0,128.0,False,True,385,G,65,P,1
Earth,True,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,False,True,387,G,66,P,1
Earth,True,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,False,True,388,G,57,S,1
Earth,False,TRAPPIST-1e,18.0,0,391.0,44.0,356.0,0.0,0.0,False,True,389,E,23,P,1
Europa,False,PSO J318.5-22,27.0,1,69.0,5728.0,0.0,0.0,987.0,True,True,391,C,9,P,1
Earth,False,TRAPPIST-1e,48.0,0,0.0,111.0,0.0,1508.0,0.0,False,True,392,E,24,P,1
Europa,False,55 Cancri e,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,False,True,395,B,17,P,2
Europa,False,55 Cancri e,61.0,0,1.0,608.0,0.0,3835.0,1.0,False,True,395,B,17,P,2
Earth,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,396,G,59,S,1
Mars,True,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,True,True,397,F,69,S,1
Mars,False,TRAPPIST-1e,22.0,0,28.0,420.0,36.0,6011.0,3.0,False,True,398,D,13,S,1
Mars,False,TRAPPIST-1e,30.0,1,1056.0,0.0,0.0,0.0,0.0,False,True,401,D,14,S,2
Mars,False,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,False,True,401,D,14,S,2
Unknown,True,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,True,True,402,D,15,S,1
Mars,False,TRAPPIST-1e,43.0,1,353.0,896.0,0.0,0.0,2.0,True,True,403,D,13,P,1
Earth,False,55 Cancri e,17.0,0,177.0,,0.0,310.0,7.0,False,True,405,F,89,P,1
Earth,False,TRAPPIST-1e,23.0,0,,21.0,0.0,0.0,1699.0,False,True,407,G,69,P,3
Earth,False,TRAPPIST-1e,20.0,0,0.0,465.0,0.0,5.0,223.0,False,True,407,F,90,P,3
Earth,True,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,False,True,407,G,69,P,3
Mars,False,TRAPPIST-1e,35.0,0,1134.0,113.0,52.0,0.0,0.0,False,True,408,E,25,P,1
Mars,False,TRAPPIST-1e,31.0,0,0.0,0.0,1116.0,2.0,0.0,False,True,409,F,71,S,1
Earth,False,55 Cancri e,21.0,0,0.0,150.0,0.0,567.0,0.0,False,True,410,F,72,S,1
Earth,False,TRAPPIST-1e,16.0,0,691.0,0.0,101.0,140.0,0.0,False,True,411,F,91,P,1
Europa,False,TRAPPIST-1e,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,True,True,412,C,11,P,1
Earth,False,TRAPPIST-1e,18.0,0,0.0,157.0,0.0,352.0,60.0,False,True,413,F,92,P,1
Earth,True,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,False,True,415,G,60,S,1
Europa,True,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,True,True,417,B,18,P,3
Europa,False,55 Cancri e,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,False,True,417,B,18,P,3
Europa,True,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,True,True,417,B,18,P,3
Europa,False,TRAPPIST-1e,,0,8.0,3584.0,0.0,13.0,57.0,True,True,423,B,19,P,1
Mars,False,TRAPPIST-1e,37.0,0,1094.0,2.0,26.0,34.0,1.0,False,True,425,F,96,P,3
Mars,True,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,425,F,96,P,3
Mars,True,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,True,True,425,F,96,P,3
Europa,False,TRAPPIST-1e,31.0,0,417.0,,7185.0,562.0,792.0,True,True,427,E,26,P,1
Europa,False,TRAPPIST-1e,29.0,0,0.0,4118.0,0.0,715.0,3139.0,True,True,428,C,16,S,1
Europa,False,55 Cancri e,20.0,0,2.0,10116.0,0.0,2.0,225.0,True,True,429,A,5,S,2
Europa,True,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,True,True,429,A,5,S,2
Earth,False,TRAPPIST-1e,29.0,0,0.0,1026.0,0.0,16.0,0.0,True,True,430,F,75,S,1
Mars,True,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,True,431,F,97,P,1
Mars,False,TRAPPIST-1e,17.0,0,1483.0,10.0,0.0,0.0,0.0,False,True,432,F,76,S,1
Europa,False,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,433,B,20,P,2
Europa,False,TRAPPIST-1e,47.0,0,4.0,891.0,0.0,2962.0,3656.0,False,True,433,B,20,P,2
Mars,True,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,True,True,434,F,77,S,1
Earth,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,435,G,62,S,1
Earth,False,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,True,436,G,63,S,2
Earth,False,PSO J318.5-22,56.0,0,46.0,11.0,0.0,622.0,0.0,False,True,436,G,63,S,2
Earth,False,TRAPPIST-1e,39.0,0,382.0,0.0,22.0,467.0,0.0,False,True,437,F,78,S,2
Earth,False,PSO J318.5-22,40.0,0,7.0,0.0,840.0,26.0,0.0,False,True,437,F,78,S,2
Europa,True,TRAPPIST-1e,40.0,0,,0.0,0.0,0.0,0.0,True,True,438,B,13,S,1
Europa,False,55 Cancri e,34.0,0,,5637.0,45.0,1936.0,56.0,False,True,439,C,13,P,1
Earth,False,55 Cancri e,32.0,0,0.0,0.0,0.0,722.0,0.0,False,True,441,F,79,S,1
Earth,False,TRAPPIST-1e,35.0,0,7.0,1043.0,0.0,0.0,0.0,False,True,442,F,98,P,1
Mars,False,TRAPPIST-1e,32.0,1,2484.0,429.0,102.0,0.0,0.0,False,True,444,D,15,P,2
Unknown,False,TRAPPIST-1e,26.0,1,1869.0,0.0,136.0,0.0,0.0,False,True,444,F,99,P,2
Earth,False,TRAPPIST-1e,25.0,0,1352.0,0.0,0.0,24.0,799.0,False,True,445,F,80,S,2
Unknown,False,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,77.0,715.0,False,True,445,E,25,S,2
Europa,True,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,446,B,21,P,1
Earth,False,TRAPPIST-1e,22.0,0,9.0,0.0,795.0,0.0,0.0,True,True,447,F,81,S,1
Earth,False,TRAPPIST-1e,24.0,0,757.0,0.0,0.0,32.0,0.0,False,True,448,E,27,P,2
Earth,True,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True,False,448,G,71,P,2
Earth,True,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,449,G,64,S,1
Mars,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,452,E,26,S,1
Europa,True,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,True,453,B,14,S,3
Europa,True,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,453,U,-1,U,3
Europa,True,TRAPPIST-1e,74.0,0,0.0,0.0,0.0,0.0,0.0,True,True,453,B,14,S,3
Europa,False,55 Cancri e,28.0,1,5.0,4288.0,0.0,745.0,5.0,True,True,454,B,15,S,3
Europa,True,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,True,True,454,B,15,S,3
Europa,True,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,True,True,454,B,15,S,3
Earth,False,TRAPPIST-1e,55.0,0,210.0,185.0,188.0,59.0,73.0,False,True,456,F,83,S,1
Earth,False,PSO J318.5-22,19.0,0,0.0,0.0,747.0,26.0,0.0,True,True,457,G,72,P,3
Earth,True,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,False,True,457,G,72,P,3
Earth,False,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,False,True,457,G,72,P,3
Europa,True,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,458,D,16,S,1
Earth,False,TRAPPIST-1e,15.0,0,2156.0,0.0,0.0,59.0,2.0,False,True,459,F,84,S,1
Earth,True,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,460,G,65,S,1
Earth,False,PSO J318.5-22,31.0,0,0.0,869.0,0.0,0.0,0.0,True,True,461,E,27,S,3
Earth,False,TRAPPIST-1e,22.0,0,0.0,70.0,182.0,612.0,20.0,True,True,461,F,85,S,3
Earth,False,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,True,461,G,66,S,3
Earth,True,Unknown,50.0,0,0.0,0.0,0.0,0.0,0.0,False,True,462,G,67,S,1
Mars,False,TRAPPIST-1e,34.0,0,865.0,0.0,257.0,,35.0,False,True,463,F,100,P,2
Mars,False,TRAPPIST-1e,14.0,0,928.0,852.0,81.0,0.0,0.0,False,True,463,F,100,P,2
Earth,False,TRAPPIST-1e,19.0,0,4.0,10.0,0.0,1178.0,428.0,False,True,465,E,28,P,2
Earth,False,TRAPPIST-1e,,0,0.0,654.0,22.0,146.0,4.0,True,True,465,E,28,P,2
Earth,False,TRAPPIST-1e,36.0,0,0.0,0.0,863.0,1.0,1.0,False,True,466,F,101,P,1
Earth,True,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,False,True,468,U,-1,U,1
Mars,True,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,,True,True,470,F,86,S,2
Unknown,True,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,True,470,F,86,S,2
Europa,False,TRAPPIST-1e,16.0,0,0.0,45.0,2.0,5183.0,170.0,False,True,471,B,22,P,2
Europa,False,55 Cancri e,30.0,0,0.0,7972.0,0.0,0.0,4.0,True,True,471,B,22,P,2
Earth,False,PSO J318.5-22,37.0,0,0.0,10.0,544.0,9.0,299.0,False,True,472,F,87,S,1
Earth,True,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,474,G,69,S,1
Earth,False,TRAPPIST-1e,36.0,0,0.0,0.0,38.0,9.0,943.0,False,True,475,E,29,P,1
Mars,False,PSO J318.5-22,27.0,0,,6.0,145.0,144.0,0.0,False,True,476,F,103,P,3
Mars,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,476,F,103,P,3
Mars,True,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,True,True,476,F,103,P,3
Earth,False,TRAPPIST-1e,22.0,0,0.0,5.0,0.0,1619.0,0.0,False,True,477,E,30,P,1
Earth,False,TRAPPIST-1e,27.0,0,,34.0,23.0,0.0,275.0,False,True,480,G,74,P,1
Earth,True,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,True,True,481,G,70,S,1
Earth,False,TRAPPIST-1e,27.0,0,0.0,118.0,0.0,5.0,665.0,False,True,482,E,28,S,2
Earth,False,TRAPPIST-1e,28.0,0,0.0,14.0,0.0,0.0,615.0,False,True,482,F,88,S,2
Europa,False,55 Cancri e,21.0,0,0.0,33.0,0.0,3348.0,55.0,False,True,485,B,17,S,1
Europa,False,TRAPPIST-1e,39.0,0,172.0,1794.0,12.0,4303.0,246.0,False,True,487,C,19,S,1
Earth,True,PSO J318.5-22,28.0,0,0.0,0.0,,0.0,0.0,False,True,488,G,76,P,1
Earth,True,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,True,True,490,G,71,S,1
Europa,True,55 Cancri e,27.0,0,0.0,,0.0,0.0,0.0,True,True,498,U,-1,U,2
Europa,True,55 Cancri e,46.0,0,0.0,0.0,0.0,,0.0,True,True,498,B,18,S,2
Mars,True,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,499,F,89,S,2
Mars,False,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,False,True,499,E,29,S,2
Mars,False,55 Cancri e,21.0,0,513.0,0.0,1749.0,82.0,0.0,True,True,500,D,19,P,1
Europa,False,TRAPPIST-1e,42.0,0,0.0,929.0,967.0,,481.0,False,True,501,E,32,P,1
Mars,False,TRAPPIST-1e,22.0,0,10.0,0.0,817.0,471.0,0.0,False,True,502,U,-1,U,1
Mars,False,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,True,503,F,90,S,3
Mars,False,TRAPPIST-1e,43.0,0,1821.0,0.0,47.0,29.0,0.0,False,True,503,F,90,S,3
Mars,False,TRAPPIST-1e,42.0,0,1246.0,35.0,16.0,0.0,0.0,False,True,503,E,31,S,3
Europa,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,504,B,19,S,6
Europa,True,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,True,504,B,19,S,6
Europa,True,Unknown,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,504,B,19,S,6
Europa,False,TRAPPIST-1e,64.0,0,0.0,1737.0,11.0,401.0,752.0,False,True,504,B,19,S,6
Europa,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,504,B,19,S,6
Unknown,True,55 Cancri e,53.0,0,0.0,0.0,0.0,0.0,0.0,True,True,504,B,19,S,6
Mars,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,506,F,91,S,1
Earth,False,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,507,G,74,S,1
Europa,False,TRAPPIST-1e,59.0,0,0.0,16521.0,0.0,323.0,0.0,True,True,510,C,16,P,1
Europa,False,55 Cancri e,32.0,0,0.0,5755.0,0.0,59.0,122.0,True,True,512,D,18,S,2
Europa,True,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,True,True,512,D,18,S,2
Earth,True,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,513,G,78,P,1
Europa,True,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,True,True,515,B,20,S,1
Europa,False,55 Cancri e,55.0,0,113.0,2492.0,41.0,0.0,2376.0,False,True,516,A,6,S,1
Earth,False,TRAPPIST-1e,,0,1445.0,0.0,1.0,2.0,73.0,False,True,517,F,109,P,1
Unknown,True,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,True,518,F,92,S,1
Earth,True,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,True,519,G,77,S,1
Earth,False,TRAPPIST-1e,55.0,0,62.0,,0.0,0.0,,False,True,520,G,78,S,1
Earth,False,TRAPPIST-1e,23.0,0,39.0,263.0,0.0,0.0,,True,True,521,E,32,S,1
Earth,False,TRAPPIST-1e,42.0,0,0.0,0.0,750.0,0.0,156.0,False,True,522,E,33,P,1
Earth,False,TRAPPIST-1e,35.0,0,553.0,213.0,1733.0,0.0,6.0,True,True,523,E,33,S,1
Earth,True,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,True,True,525,U,-1,U,1
Mars,False,55 Cancri e,,0,1172.0,11.0,3.0,0.0,4.0,False,True,527,F,93,S,2
Mars,True,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,527,F,93,S,2
Europa,False,TRAPPIST-1e,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,False,True,528,C,17,P,1
Earth,True,PSO J318.5-22,26.0,0,0.0,0.0,0.0,0.0,0.0,False,True,529,G,81,P,1
Earth,True,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,False,True,531,G,82,P,2
