contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_idx,judge_rank,score_sum,vote_rank,total_rank,obs_id,estimated_strength,fan_votes,week,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
95,7,33,9,2,40,2,6,-0.219660886,7,13,629,18.73464445,79.87063428,3,rank,,0,13.0,7.5,219660916.5996957,0.12454354768082741,109830458.36211963,4.0
97,7,33,4,9,13,2,4,0.38440655,5,9,630,8.645881488,22.73196944,3,rank,4.0,0,9.0,5.0,-384406603.54946744,0.03544632073290894,-192203301.75701055,7.0
98,7,33,5,8,88,2,6,-0.219660886,7,13,631,7.770197951,33.12636333,3,rank,5.0,0,13.0,7.5,219660916.5996957,0.05165446409776862,109830458.32567509,5.0
99,7,33,6,7,48,2,3,0.505220037,3,6,632,27.68997405,57.17331682,3,rank,6.0,0,6.0,3.5,-505220107.3793,0.08915126033030323,-252610053.64507437,9.0
100,7,33,9,1,54,2,1,1.471727934,1,2,633,76.92915958,97.95981005,3,rank,,0,2.0,1.0,-1471728139.017961,0.15275028655709544,-735864069.4326054,11.0
91,7,33,9,3,15,3,3,-0.324442842,4,7,634,31.19310407,64.40646054,4,rank,,0,7.0,6.0,-324442959.2370866,0.12625978430835874,-162221479.5554134,5.0
92,7,33,7,6,28,3,4,-1.784435632,9,13,635,14.01421778,36.84653448,4,rank,7.0,0,13.0,9.0,-1784436276.8039768,0.07223243533257051,-892218138.3658721,9.0
93,7,33,9,5,26,3,1,1.622214211,1,2,636,58.28279337,74.21595919,4,rank,9.0,0,2.0,1.5,1622214797.1854334,0.14548992323134663,811107398.6654617,2.0
94,7,33,9,4,101,3,2,0.162221421,3,5,637,53.87810233,87.3627273,4,rank,9.0,0,5.0,3.0,162221479.6185433,0.17126230836171277,81110739.8949028,3.0
95,7,33,9,2,40,3,3,-0.324442842,4,7,638,38.84219969,80.20005308,4,rank,,0,7.0,6.0,-324442959.2370866,0.15722089552042512,-162221479.53993285,4.0
97,7,33,4,9,13,3,3,-0.324442842,4,7,639,4.495309945,9.281763109,4,rank,4.0,1,7.0,6.0,-324442959.2370866,0.018195587807775866,-162221479.6094455,8.0
98,7,33,5,8,88,3,3,-0.324442842,4,7,640,15.09998262,31.17793063,4,rank,5.0,0,7.0,6.0,-324442959.2370866,0.06111993678149685,-162221479.58798334,7.0
99,7,33,6,7,48,3,3,-0.324442842,4,7,641,20.16331625,41.63252974,4,rank,6.0,0,7.0,6.0,-324442959.2370866,0.08161470419445178,-162221479.57773593,6.0
100,7,33,9,1,54,3,1,1.622214211,1,2,642,66.74119438,84.98669112,4,rank,,0,2.0,1.5,1622214797.1854334,0.16660442446186174,811107398.676019,1.0
91,7,33,9,3,15,4,1,1.649915823,1,2,643,51.12481283,65.10115255,5,rank,,0,2.0,1.0,-1649916052.8402917,0.16928857204898048,-824958026.3355016,8.0
92,7,33,7,6,28,4,4,-1.178511302,6,10,644,13.22858173,34.78092039,5,rank,7.0,0,10.0,7.0,1178511466.171637,0.09044405692894865,589255733.1310406,2.0
93,7,33,9,5,26,4,3,0.23570226,4,7,645,24.00242649,49.55939401,5,rank,9.0,0,7.0,4.5,-235702292.83432734,0.12887389416219633,-117851146.35272673,4.0
94,7,33,9,4,101,4,4,-1.178511302,6,10,646,21.41028655,56.29246484,5,rank,9.0,0,10.0,7.0,1178511466.171637,0.1463825234516688,589255733.1590098,1.0
95,7,33,9,2,40,4,2,0.707106781,2,4,647,44.95552427,72.89486893,5,rank,,0,4.0,2.5,-707106879.5029821,0.18955529645008254,-353553439.6567134,6.0
98,7,33,5,8,88,4,4,-1.178511302,6,10,648,4.198977324,11.04005698,5,rank,5.0,1,10.0,7.0,1178511466.171637,0.028708485307509045,589255733.1001728,3.0
99,7,33,6,7,48,4,3,0.23570226,4,7,649,16.8572025,34.80617848,5,rank,6.0,0,7.0,4.5,-235702292.83432734,0.0905097378857566,-117851146.3719088,5.0
100,7,33,9,1,54,4,2,0.707106781,2,4,650,37.05375622,60.08224233,5,rank,,0,4.0,2.5,-707106879.5029821,0.15623743376485755,-353553439.6733723,7.0
91,7,33,9,3,15,5,1,0.946058996,1,2,651,45.79608513,58.31567412,6,rank,,0,2.0,1.5,-946058812.6891152,0.2027775396422002,-473029406.24316883,6.0
92,7,33,7,6,28,5,2,0.578147164,3,5,652,21.14280212,34.28281205,6,rank,7.0,0,5.0,3.5,-578147051.9766816,0.1192095330186843,-289073525.92873603,4.0
93,7,33,9,5,26,5,3,-0.525588331,5,8,653,18.96432641,39.15689628,6,rank,9.0,0,8.0,5.5,525588229.1606196,0.13615788906674173,262794114.64838874,3.0
94,7,33,9,4,101,5,3,-0.525588331,5,8,654,24.00706963,49.568981,6,rank,9.0,0,8.0,5.5,525588229.1606196,0.1723631967122147,262794114.66649142,2.0
95,7,33,9,2,40,5,4,-1.997235659,7,11,655,16.51318666,43.41688641,6,rank,,0,11.0,7.0,1997235272.010354,0.15097089312606024,998617636.0806625,1.0
99,7,33,6,7,48,5,2,0.578147164,3,5,656,5.93237078,9.619271435,6,rank,6.0,1,5.0,3.5,-578147051.9766816,0.03344850632654912,-289073525.97161657,5.0
100,7,33,9,1,54,5,1,0.946058996,1,2,657,41.79749556,53.22396278,6,rank,,0,2.0,1.5,-946058812.6891152,0.18507244210754978,-473029406.2520214,7.0
91,7,33,9,3,15,6,1,1.788854382,1,2,658,35.27903528,44.92350642,7,rank,,0,2.0,1.0,-1788854432.5922585,0.20496147134917128,-894427216.1936485,6.0
92,7,33,7,6,28,6,6,-1.431083506,6,12,659,3.084977008,13.1520548,7,rank,7.0,1,12.0,6.0,1431083546.4738069,0.06000565667939084,715541773.2669063,1.0
93,7,33,9,5,26,6,5,-0.626099034,5,10,660,9.947292566,33.30348048,7,rank,9.0,0,10.0,5.0,626099051.7072904,0.15194562722713673,313049525.929618,2.0
94,7,33,9,4,101,6,3,0.178885438,3,6,661,21.55572995,44.50753818,7,rank,9.0,0,6.0,3.0,-178885443.05922586,0.2030636350202829,-89442721.42808111,4.0
95,7,33,9,2,40,6,4,-0.357770876,4,8,662,15.98754763,42.03486303,7,rank,,0,8.0,4.0,357770886.1184517,0.1917821662013907,178885443.15511695,3.0
100,7,33,9,1,54,6,2,0.447213595,2,4,663,25.44501837,41.25880655,7,rank,,0,4.0,2.0,-447213607.6480646,0.18824144352262753,-223606803.7299116,5.0
91,7,33,9,3,15,7,1,0.953462589,1,2,664,31.23882711,39.77879892,8,rank,,0,2.0,1.5,8588027521064217.0,0.22171823630173682,4294013760532108.5,1.5
93,7,33,9,5,26,7,3,-0.953462589,4,7,665,13.95727534,28.8185075,8,rank,9.0,0,7.0,4.0,-8588027521064217.0,0.16062799353491325,-4294013760532108.5,4.0
94,7,33,9,4,101,7,4,-1.430193884,5,9,666,12.21908347,32.12672213,8,rank,9.0,0,9.0,5.0,-1.2882041286099924e+16,0.1790672509530757,-6441020643049962.0,5.0
95,7,33,9,2,40,7,2,0.476731295,3,5,667,24.6651153,39.99420264,8,rank,,0,5.0,3.0,4294013765035708.0,0.2229188490449039,2147006882517854.0,3.0
100,7,33,9,1,54,7,1,0.953462589,1,2,668,30.38633706,38.69325784,8,rank,,0,2.0,1.5,8588027521064217.0,0.21566767016537036,4294013760532108.5,1.5
91,7,33,9,3,15,8,1,1.224744871,1,2,669,26.06989918,33.19680581,9,rank,,0,2.0,1.0,inf,0.21526370300252207,inf,2.0
93,7,33,9,5,26,8,4,-1.496910398,5,9,670,8.496496272,22.33920207,9,rank,9.0,1,9.0,5.0,-inf,0.1448578934742338,-inf,4.5
94,7,33,9,4,101,8,2,0.544331054,2,4,671,23.51072876,38.12237804,9,rank,9.0,1,4.0,2.5,inf,0.24720343008664994,inf,2.0
95,7,33,9,2,40,8,3,-0.816496581,4,7,672,15.30490215,31.6010415,9,rank,,0,7.0,4.0,-inf,0.20491601664812023,-inf,4.5
100,7,33,9,1,54,8,2,0.544331054,2,4,673,17.85715475,28.95517238,9,rank,,0,4.0,2.5,inf,0.18775895678847393,inf,2.0
101,8,34,2,13,23,0,6,-1.34687429,13,19,674,9.133895743,38.94015969,1,rank,2.0,0,19.0,13.5,-1346874328.0922074,0.02375188042261535,-673437164.0342277,14.0
102,8,34,8,8,25,0,4,0.141776241,6,10,675,31.14197826,81.87927386,1,rank,8.0,0,10.0,7.0,141776245.00970605,0.04994295702163554,70888122.52982451,8.0
103,8,34,11,5,30,0,4,0.141776241,6,10,676,46.03933541,121.0477806,1,rank,11.0,0,10.0,7.0,141776245.00970605,0.07383411966265047,70888122.54177009,6.0
104,8,34,2,13,10,0,5,-0.850657446,9,14,677,15.68721098,52.52069557,1,rank,2.0,0,14.0,10.5,-850657470.0582364,0.032035443378306896,-425328735.01310045,12.0
105,8,34,11,3,58,0,5,-0.850657446,9,14,678,39.9115045,133.6234963,1,rank,,0,14.0,10.5,-850657470.0582364,0.08150478403365234,-425328734.98836577,9.0
106,8,34,9,7,6,0,6,-1.34687429,13,19,679,18.16706533,77.45089771,1,rank,9.0,0,19.0,13.5,-1346874328.0922074,0.04724183145824519,-673437164.0224828,13.0
107,8,34,11,1,92,0,1,1.630426772,1,2,680,229.6193584,292.3919727,1,rank,,0,2.0,1.5,1630426818.1116197,0.17834696178419837,815213409.1449833,1.0
108,8,34,4,11,39,0,2,1.134209928,3,5,681,24.27248318,39.35755413,1,rank,4.0,0,5.0,3.0,1134209960.0776484,0.024006473698731018,567104980.0508274,3.0
109,8,34,3,12,71,0,3,0.637993085,4,7,682,43.40237499,89.61574795,1,rank,3.0,0,7.0,4.5,637993103.0436772,0.054661884959815804,318996551.54916954,5.0
110,8,34,6,10,95,0,5,-0.850657446,9,14,683,21.75615997,72.83950322,1,rank,6.0,0,14.0,10.5,-850657470.0582364,0.04442907230728271,-425328735.00690365,11.0
111,8,34,11,2,2,0,3,0.637993085,4,7,684,155.4878536,321.0460326,1,rank,,0,7.0,4.5,637993103.0436772,0.19582474846471973,318996551.619751,4.0
112,8,34,7,9,47,0,4,0.141776241,6,10,685,34.3665439,90.35738308,1,rank,7.0,0,10.0,7.0,141776245.00970605,0.0551142515927522,70888122.53241014,7.0
113,8,34,10,6,113,0,1,1.630426772,1,2,686,89.91564005,114.4964935,1,rank,10.0,0,2.0,1.5,1630426818.1116197,0.06983810657353665,815213409.0907289,2.0
114,8,34,11,4,29,0,5,-0.850657446,9,14,687,34.01704404,113.8888752,1,rank,11.0,0,14.0,10.5,-850657470.0582364,0.06946748464185774,-425328734.99438447,10.0
101,8,34,2,13,23,1,7,-2.176626959,14,21,688,3.518194833,19.09934663,2,rank,2.0,1,21.0,14.0,1088313261.0738227,0.01399570997621537,544156630.5439092,1.0
102,8,34,8,8,25,1,4,-0.38411064,10,14,689,19.95686017,52.47107957,2,rank,8.0,0,14.0,10.0,192055281.454204,0.0384500070095141,96027640.746327,5.0
103,8,34,11,5,30,1,2,0.51214752,5,7,690,69.8621433,113.2806671,2,rank,11.0,0,7.0,6.5,-256073708.6056053,0.08301034550331118,-128036854.26129748,8.0
104,8,34,2,13,10,1,5,-0.83223972,11,16,691,5.069801703,16.97366806,2,rank,2.0,1,16.0,11.5,416119776.4841086,0.012438045133291043,208059888.24827334,4.0
105,8,34,11,3,58,1,1,0.960276599,1,2,692,153.6901868,195.7055243,2,rank,,0,2.0,2.5,-480138203.13551,0.14341002401326486,-240069101.49605,12.0
106,8,34,9,7,6,1,6,-1.728497879,13,19,693,15.40428769,65.67246217,2,rank,9.0,0,19.0,13.0,864248766.0439181,0.048123778878989616,432124383.046021,2.0
107,8,34,11,1,92,1,1,0.960276599,1,2,694,181.0641861,230.5629409,2,rank,,0,2.0,2.5,-480138203.13551,0.16895300737833066,-240069101.4832785,11.0
108,8,34,4,11,39,1,2,0.51214752,5,7,695,16.37990147,26.55982308,2,rank,4.0,0,7.0,6.5,-256073708.6056053,0.019462633358535535,-128036854.29307133,10.0
109,8,34,3,12,71,1,2,0.51214752,5,7,696,38.05231716,61.70139748,2,rank,3.0,0,7.0,6.5,-256073708.6056053,0.04521384322649292,-128036854.28019573,9.0
110,8,34,6,10,95,1,5,-0.83223972,11,16,697,16.51925389,55.30637062,2,rank,6.0,0,16.0,11.5,416119776.4841086,0.040527665057335974,208059888.26231813,3.0
111,8,34,11,2,2,1,2,0.51214752,5,7,698,147.4802398,239.1375238,2,rank,,0,7.0,6.5,-256073708.6056053,0.17523633097888336,-128036854.21518448,7.0
112,8,34,7,9,47,1,1,0.960276599,1,2,699,81.39943956,103.652161,2,rank,7.0,0,2.0,2.5,-480138203.13551,0.0759547230524284,-240069101.52977765,13.0
113,8,34,10,6,113,1,1,0.960276599,1,2,700,70.44526381,89.70336734,2,rank,10.0,0,2.0,2.5,-480138203.13551,0.06573325975499875,-240069101.5348884,14.0
114,8,34,11,4,29,1,3,0.06401844,9,12,701,45.92815141,94.83088523,2,rank,11.0,0,12.0,9.0,-32009213.575700663,0.0694906266784083,-16004606.753105018,6.0
102,8,34,8,8,25,2,4,-0.206372086,8,12,702,17.09113353,44.93643888,3,rank,8.0,0,12.0,8.5,103186063.10223264,0.048300570758997186,51593031.5752666,5.0
103,8,34,11,5,30,2,4,-0.206372086,8,12,703,25.24929034,66.38607032,3,rank,11.0,0,12.0,8.5,103186063.10223264,0.071356012332567,51593031.586794324,4.0
105,8,34,11,3,58,2,1,1.279506932,1,2,704,125.0047012,159.1780912,3,rank,,0,2.0,1.5,-639753590.6338422,0.17109483637141537,-319876795.23137367,11.0
106,8,34,9,7,6,2,6,-1.692251104,11,17,705,12.61424395,53.77778415,3,rank,9.0,0,17.0,11.5,846125716.8383074,0.05780381653151489,423062858.4480556,1.0
107,8,34,11,1,92,2,3,0.28892092,5,8,706,56.93348807,117.5543301,3,rank,,0,8.0,6.0,-144460488.14312565,0.12635494446242515,-72230244.00838536,6.0
108,8,34,4,11,39,2,3,0.28892092,5,8,707,9.602576859,19.82707416,3,rank,4.0,0,8.0,6.0,-144460488.14312565,0.02131141279277457,-72230244.06090713,8.0
109,8,34,3,12,71,2,6,-1.692251104,11,17,708,3.23830475,13.80573061,3,rank,3.0,1,17.0,11.5,846125716.8383074,0.014839285996575578,423062858.42657334,2.0
110,8,34,6,10,95,2,3,0.28892092,5,8,709,27.66888621,57.12977534,3,rank,6.0,0,8.0,6.0,-144460488.14312565,0.06140675195967559,-72230244.04085945,7.0
111,8,34,11,2,2,2,2,0.784213926,3,5,710,113.3838373,183.8505967,3,rank,,0,5.0,3.5,-392107039.3884839,0.1976144299886766,-196053519.59543473,9.0
112,8,34,7,9,47,2,5,-1.196958098,10,15,711,12.18638419,40.79994684,3,rank,7.0,0,15.0,10.0,598479165.5929492,0.04385440342905836,299239582.81840175,3.0
113,8,34,10,6,113,2,1,1.279506932,1,2,712,52.70225141,67.10982631,3,rank,10.0,0,2.0,1.5,-639753590.6338422,0.07213395175719732,-319876795.28085417,12.0
114,8,34,11,4,29,2,2,0.784213926,3,5,713,65.36857342,105.9943949,3,rank,11.0,0,5.0,3.5,-392107039.3884839,0.11392958361912235,-196053519.63727716,10.0
102,8,34,8,8,25,3,5,-0.823652691,9,14,714,9.301017652,31.13975564,4,rank,8.0,0,14.0,9.5,-823652714.2944896,0.04380197380284423,-411826357.1253438,10.0
103,8,34,11,5,30,3,2,0.775202533,2,4,715,48.24443604,78.2278018,4,rank,11.0,0,4.0,3.0,775202554.9242254,0.11003721945384189,387601277.5171313,4.0
105,8,34,11,3,58,3,2,0.775202533,2,4,716,70.24072176,113.8945278,4,rank,,0,4.0,3.0,775202554.9242254,0.1602069451237002,387601277.5422162,3.0
106,8,34,9,7,6,3,6,-2.422507916,11,17,717,9.525350804,40.60903385,4,rank,9.0,0,17.0,11.0,-2422507984.5132046,0.057121701834154624,-1211253992.2280414,11.0
107,8,34,11,1,92,3,4,-0.29070095,8,12,718,31.44507814,82.6761917,4,rank,,0,12.0,8.0,-290700958.2215846,0.1162944380433914,-145350479.0526451,8.0
108,8,34,4,11,39,3,3,0.242250792,5,8,719,3.021847425,6.239407803,4,rank,4.0,1,8.0,6.0,242250798.85132048,0.00877651001156886,121125399.4300485,7.0
110,8,34,6,10,95,3,5,-0.823652691,9,14,720,11.58282485,38.7792335,4,rank,6.0,0,14.0,9.5,-823652714.2944896,0.05454785803391035,-411826357.11997086,9.0
111,8,34,11,2,2,3,2,0.775202533,2,4,721,93.79628421,152.0896031,4,rank,,0,4.0,3.0,775202554.9242254,0.2139331113476643,387601277.5690793,2.0
112,8,34,7,9,47,3,3,0.242250792,5,8,722,20.61649625,42.56824039,4,rank,7.0,0,8.0,6.0,242250798.85132048,0.059877571678849426,121125399.45559902,6.0
113,8,34,10,6,113,3,1,1.308154274,1,2,723,41.65188085,53.03854037,4,rank,10.0,0,2.0,1.0,1308154310.9971306,0.0746053624404047,654077155.535868,1.0
114,8,34,11,4,29,3,3,0.242250792,5,8,724,34.70560461,71.65895221,4,rank,11.0,0,8.0,6.0,242250798.85132048,0.10079730822967005,121125399.47605889,5.0
102,8,34,8,8,25,4,6,-0.663676335,8,14,725,5.883346066,25.08222578,5,rank,8.0,0,14.0,8.5,-663676132.7214859,0.044866938189556685,-331838066.33830947,9.0
103,8,34,11,5,30,4,5,-0.375121407,6,11,726,12.84341573,42.9996848,5,rank,11.0,0,11.0,6.5,-375121292.6686659,0.07691758367115775,-187560646.29587415,6.0
105,8,34,11,3,58,4,4,0.20198845,5,9,727,24.9272881,65.53945393,5,rank,,0,9.0,5.0,201988388.4369739,0.11723659033479156,100994194.27710524,5.0
106,8,34,9,7,6,4,7,-2.106450977,10,17,728,5.810067652,31.5413163,5,rank,9.0,0,17.0,10.0,-2106450334.9855855,0.056420921383212135,-1053225167.4645823,10.0
107,8,34,11,1,92,4,2,1.067653235,2,4,729,55.08602106,89.32135373,5,rank,,0,4.0,2.5,1067652909.5954337,0.1597775130469876,533826454.8776056,3.0
110,8,34,6,10,95,4,5,-0.375121407,6,11,730,9.962822564,33.35547483,5,rank,6.0,0,11.0,6.5,-375121292.6686659,0.05966607750872912,-187560646.3044999,7.0
111,8,34,11,2,2,4,2,1.067653235,2,4,731,78.64287596,127.5185248,5,rank,,0,4.0,2.5,1067652909.5954337,0.22810438835883293,533826454.91176903,2.0
112,8,34,7,9,47,4,6,-0.663676335,8,14,732,6.3752017,27.17913355,5,rank,7.0,0,14.0,8.5,-663676132.7214859,0.048617874495249694,-331838066.336434,8.0
113,8,34,10,6,113,4,3,0.490543378,4,7,733,16.14478516,33.33520339,5,rank,10.0,0,7.0,4.0,490543228.4897939,0.059629816075893335,245271614.27471185,4.0
114,8,34,11,4,29,4,1,1.356208164,1,2,734,65.30938114,83.16345331,5,rank,11.0,0,2.0,1.0,1356207750.6482534,0.1487622969355893,678103875.3985078,1.0
102,8,34,8,8,25,5,2,0.506369684,3,5,735,18.85780338,30.57771272,6,rank,8.0,0,5.0,4.0,506369642.102788,0.06706444601063372,253184821.08492622,5.0
103,8,34,11,5,30,5,2,0.506369684,3,5,736,27.19005368,44.08836137,6,rank,11.0,0,5.0,4.0,506369642.102788,0.09669662207473555,253184821.0997423,4.0
105,8,34,11,3,58,5,1,1.265924209,1,2,737,66.79047214,85.04944028,6,rank,,0,2.0,1.5,1265924104.25697,0.18653434441360256,632962052.2217522,1.0
106,8,34,9,7,6,5,6,-1.772293892,10,16,738,6.819176197,29.07191165,6,rank,9.0,0,16.0,10.0,-1772293745.359758,0.06376185384206652,-886146872.647998,10.0
107,8,34,11,1,92,5,2,0.506369684,3,5,739,48.40287342,78.48470619,6,rank,,0,5.0,4.0,506369642.102788,0.17213626765147083,253184821.1374621,3.0
110,8,34,6,10,95,5,5,-1.519109051,9,14,740,2.817670122,9.43354398,6,rank,6.0,1,14.0,9.0,-1519108925.308364,0.020690082568597324,-759554462.643837,9.0
111,8,34,11,2,2,5,3,0.253184842,6,9,741,37.2552423,76.92335742,6,rank,,0,9.0,6.0,253184821.051394,0.16871184571225412,126592410.61005291,6.0
112,8,34,7,9,47,5,4,-0.506369684,7,11,742,9.792376912,25.7463641,6,rank,7.0,0,11.0,7.5,-506369642.102788,0.05646810999127498,-253184821.02315992,8.0
113,8,34,10,6,113,5,1,1.265924209,1,2,743,27.83329557,35.44227393,6,rank,10.0,0,2.0,1.5,1265924104.25697,0.07773362541004916,632962052.1673517,2.0
114,8,34,11,4,29,5,4,-0.506369684,7,11,744,15.64245446,41.12753538,6,rank,11.0,0,11.0,7.5,-506369642.102788,0.09020280232531525,-253184821.00629258,7.0
102,8,34,8,8,25,6,5,-0.421329358,6,11,745,5.87253031,19.66119899,7,rank,8.0,0,11.0,6.0,-inf,0.05672518167068663,-inf,7.5
103,8,34,11,5,30,6,7,-1.090499514,8,15,746,4.834911764,26.24745362,7,rank,11.0,0,15.0,8.0,-inf,0.07572740481110515,-inf,7.5
105,8,34,11,3,58,6,4,0.247840799,4,8,747,18.83915255,49.53237455,7,rank,,0,8.0,4.5,inf,0.14290750764275975,inf,3.0
106,8,34,9,7,6,6,8,-1.75966967,9,17,748,3.932555045,27.18506533,7,rank,9.0,0,17.0,9.0,-inf,0.078432539661394,-inf,7.5
107,8,34,11,1,92,6,3,0.917010955,3,6,749,29.89104721,61.71801782,7,rank,,0,6.0,3.0,inf,0.1780647139055366,inf,3.0
111,8,34,11,2,2,6,1,1.363124392,1,2,750,67.00257935,85.3195327,7,rank,,0,2.0,1.0,inf,0.2461582325130411,inf,3.0
112,8,34,7,9,47,6,6,-0.644386076,7,13,751,1.550117229,6.608550627,7,rank,7.0,1,13.0,7.0,-inf,0.019066550065800693,-inf,7.5
113,8,34,10,6,113,6,2,1.140067673,2,4,752,17.07822346,27.69214421,7,rank,10.0,0,4.0,2.0,inf,0.07989552986885785,inf,3.0
114,8,34,11,4,29,6,4,0.247840799,4,8,753,16.21773878,42.6400874,7,rank,11.0,0,8.0,4.5,inf,0.12302233986081823,inf,3.0
102,8,34,8,8,25,7,6,-0.435153275,7,13,754,1.797925763,7.665022494,8,rank,8.0,1,13.0,7.0,-7839024508556204.0,0.027897520685407073,-3919512254278102.0,7.0
103,8,34,11,5,30,7,5,-0.118678166,6,11,755,7.469924343,25.00926537,8,rank,11.0,0,11.0,6.0,-2137915776698455.5,0.09102341167720647,-1068957888349227.8,6.0
105,8,34,11,3,58,7,2,0.830747161,2,4,756,33.59588928,54.47535059,8,rank,,0,4.0,2.0,1.496541041887479e+16,0.19826780953597126,7482705209437395.0,2.0
106,8,34,9,7,6,7,7,-2.334003928,8,15,757,4.400926122,23.89146068,8,rank,9.0,0,15.0,8.0,-4.2045676881688296e+16,0.08695506360830907,-2.1022838440844148e+16,8.0
107,8,34,11,1,92,7,4,0.197796943,4,8,758,18.62168885,48.96061349,8,rank,,0,8.0,4.5,3563192955159293.0,0.17819644086846115,1781596477579646.5,4.5
111,8,34,11,2,2,7,3,0.514272052,3,6,759,26.59620065,54.91493069,8,rank,,0,6.0,3.0,9264301687017042.0,0.19986769980925392,4632150843508521.0,3.0
113,8,34,10,6,113,7,1,1.14722227,1,2,760,19.89511656,25.33398063,8,rank,10.0,0,2.0,1.0,2.066651915073254e+16,0.0922052413052093,1.033325957536627e+16,1.0
114,8,34,11,4,29,7,4,0.197796943,4,8,761,13.12393522,34.50578113,8,rank,11.0,0,8.0,4.5,3563192955159293.0,0.1255868125101818,1781596477579646.5,4.5
103,8,34,11,5,30,8,4,-0.583997116,6,10,762,9.143300305,24.03979553,9,rank,11.0,0,10.0,6.0,583997067.679866,0.09705909024468341,291998533.88846254,2.0
105,8,34,11,3,58,8,3,0.097332853,5,8,763,18.64513606,38.49784289,9,rank,,0,8.0,5.0,-97332844.94664429,0.1554325036842838,-48666422.39560589,3.0
106,8,34,9,7,6,8,5,-2.173767043,7,12,764,3.280806188,10.98412097,9,rank,9.0,1,12.0,7.0,2173766863.141723,0.044347664569580864,1086883431.5930355,1.0
107,8,34,11,1,92,8,1,0.778662821,1,2,765,48.25181106,61.44273863,9,rank,,0,2.0,2.0,-778662756.5731546,0.24807100818006275,-389331378.1625418,5.0
111,8,34,11,2,2,8,2,0.324442842,4,6,766,28.49746114,46.20830762,9,rank,,0,6.0,4.0,-324442815.1554811,0.18656299691679085,-162221407.48445904,4.0
113,8,34,10,6,113,8,1,0.778662821,1,2,767,16.92592858,21.55308542,9,rank,10.0,0,2.0,2.0,-778662756.5731546,0.08701916204822023,-389331378.2430677,7.0
114,8,34,11,4,29,8,1,0.778662821,1,2,768,35.30468654,44.95617014,9,rank,11.0,0,2.0,2.0,-778662756.5731546,0.18150757435637813,-389331378.1958235,6.0
103,8,34,11,5,30,9,3,-0.267261242,4,7,769,11.23120774,23.18981581,10,rank,11.0,0,7.0,4.5,-267261219.8867075,0.11288121993300822,-133630609.88691315,5.0
105,8,34,11,3,58,9,3,-0.267261242,4,7,770,19.78072,40.84255801,10,rank,,0,7.0,4.5,-267261219.8867075,0.19880958999964807,-133630609.84394896,4.0
107,8,34,11,1,92,9,1,1.33630621,1,2,771,44.0873779,56.13984591,10,rank,,0,2.0,1.0,1336306099.4335377,0.2732722995772644,668153049.853405,1.0
111,8,34,11,2,2,9,2,0.534522484,2,4,772,29.48527483,47.81003624,10,rank,,0,4.0,2.5,534522439.773415,0.23272522990395128,267261220.00307012,2.0
113,8,34,10,6,113,9,2,0.534522484,2,4,773,3.763827899,6.103003932,10,rank,10.0,1,4.0,2.5,534522439.773415,0.029707632641179912,267261219.90156132,3.0
114,8,34,11,4,29,9,4,-1.870828693,6,10,774,11.92377621,31.35029283,10,rank,11.0,0,10.0,6.0,-1870828538.2069526,0.15260402794494818,-935414269.0271742,6.0
103,8,34,11,5,30,10,4,-1.568929081,5,9,775,6.874037067,18.07339145,11,rank,11.0,1,9.0,5.0,-inf,0.09660555882895513,-inf,4.5
105,8,34,11,3,58,10,2,0.39223227,2,4,776,25.56691983,41.45646838,11,rank,,0,4.0,2.5,inf,0.2215923506113629,inf,2.0
107,8,34,11,1,92,10,2,0.39223227,2,4,777,29.62708489,48.03997962,11,rank,,0,4.0,2.5,inf,0.25678241353654274,inf,2.0
111,8,34,11,2,2,10,1,1.372812946,1,2,778,36.84332905,46.91544188,11,rank,,0,2.0,1.0,inf,0.2507715551374707,inf,2.0
114,8,34,11,4,29,10,3,-0.588348405,4,7,779,15.78827945,32.59910252,11,rank,11.0,1,7.0,4.0,-inf,0.17424812188566857,-inf,4.5
