contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes,season,week,eliminated_week,eliminated_actual,judge_share,fan_share,combined_share,pos_judge,pos_combined
31,2,3,10,288,week3_percentage,0.075313808,2,168,11.12304792,1.769475824,5,3,3.0,1,0.075313808,0.0871711317363846,0.08124246986819231,10.0,10.0
32,2,10,3,174,week3_percentage,0.108786611,2,169,18.73717691,2.006724462,5,3,,0,0.108786611,0.09885890502883048,0.10382275801441523,4.5,5.0
33,2,5,8,179,week3_percentage,0.083682008,2,170,16.18017796,2.073182967,5,3,5.0,0,0.083682008,0.1021329046030446,0.0929074563015223,9.0,9.0
22,2,8,5,39,week4_percentage,0.115384615,3,171,17.88358735,1.90406984,5,4,8.0,0,0.11538461523076922,0.11202562357342948,0.11370511940209935,3.0,4.0
23,2,7,6,121,week4_percentage,0.111111111,3,172,16.84502739,1.880531353,5,4,7.0,0,0.11111111122222221,0.11064074071422193,0.11087592596822207,6.0,7.0
24,2,6,7,246,week4_percentage,0.128205128,3,173,20.26174098,1.920052696,5,4,6.0,0,0.12820512825641026,0.11296597217423728,0.12058555021532377,1.0,1.0
25,2,9,4,126,week4_percentage,0.115384615,3,174,18.09460263,1.915800152,5,4,9.0,0,0.11538461523076922,0.11271577447488532,0.11405019485282727,3.0,3.0
26,2,4,9,92,week4_percentage,0.098290598,3,175,11.61876817,1.617965792,5,4,4.0,1,0.0982905981965812,0.0951927408131614,0.0967416695048713,8.0,9.0
29,2,10,1,104,week4_percentage,0.115384615,3,176,20.27990549,2.029816968,5,4,,0,0.11538461523076922,0.11942393435533223,0.11740427479305073,3.0,2.0
30,2,10,2,187,week4_percentage,0.111111111,3,177,17.14492373,1.898177986,5,4,,0,0.11111111122222221,0.11167897735043505,0.11139504428632863,6.0,5.0
32,2,10,3,174,week4_percentage,0.111111111,3,178,16.8638343,1.881647197,5,4,,0,0.11111111122222221,0.11070639120523053,0.11090875121372637,6.0,6.0
33,2,5,8,179,week4_percentage,0.094017094,3,179,15.5963922,1.948673042,5,4,5.0,0,0.09401709418803418,0.11464984533906683,0.10433346976355051,9.0,8.0
22,2,8,5,39,week5_percentage,0.130653266,4,180,17.73081678,1.765833566,5,5,8.0,0,0.13065326613065326,0.12618888186405144,0.12842107399735236,3.5,3.0
23,2,7,6,121,week5_percentage,0.130653266,4,181,17.02924805,1.725461721,5,5,7.0,0,0.13065326613065326,0.12330385460132989,0.1269785603659916,3.5,4.0
24,2,6,7,246,week5_percentage,0.140703518,4,182,19.5464227,1.777977757,5,5,6.0,0,0.14070351814070353,0.12705672236325818,0.13388012025198087,2.0,2.0
25,2,9,4,126,week5_percentage,0.125628141,4,183,17.20706578,1.778521425,5,5,9.0,0,0.12562814112562815,0.1270955736221459,0.12636185737388703,5.0,5.0
29,2,10,1,104,week5_percentage,0.115577889,4,184,17.93648508,1.905382138,5,5,,0,0.1155778891155779,0.13616121368821898,0.12586955140189843,6.0,6.0
30,2,10,2,187,week5_percentage,0.145728643,4,185,19.51484551,1.733689009,5,5,,0,0.14572864314572864,0.12389178785477079,0.1348102155002497,1.0,1.0
32,2,10,3,174,week5_percentage,0.105527638,4,186,14.63404735,1.78723996,5,5,,0,0.10552763810552765,0.1277186120581151,0.11662312508182138,7.5,7.0
33,2,5,8,179,week5_percentage,0.105527638,4,187,11.19626382,1.519469293,5,5,5.0,1,0.10552763810552765,0.10858335394810971,0.10705549602681869,7.5,8.0
22,2,8,5,39,week6_percentage,0.138888889,5,188,17.0435459,1.656366387,5,6,8.0,0,0.1388888888611111,0.14637420877658985,0.14263154881885048,4.5,4.0
23,2,7,6,121,week6_percentage,0.122222222,5,189,15.09170572,1.676268739,5,6,7.0,0,0.12222222187777777,0.14813299297413055,0.13517760742595417,7.0,6.0
24,2,6,7,246,week6_percentage,0.138888889,5,190,12.00475624,1.305897744,5,6,6.0,1,0.1388888888611111,0.11540305968617419,0.12714597427364263,4.5,7.0
25,2,9,4,126,week6_percentage,0.15,5,191,18.53629416,1.645973027,5,6,9.0,0,0.14999999984999998,0.14545574058110464,0.1477278702155523,3.0,3.0
29,2,10,1,104,week6_percentage,0.155555556,5,192,21.78590519,1.760329357,5,6,,0,0.15555555584444444,0.1555614861780446,0.1555585210112445,2.0,1.0
30,2,10,2,187,week6_percentage,0.166666667,5,193,20.59031305,1.609534455,5,6,,0,0.1666666668333333,0.1422356395290004,0.15445115318116687,1.0,2.0
32,2,10,3,174,week6_percentage,0.127777778,5,194,15.59038929,1.661601874,5,6,,0,0.12777777787222222,0.14683687227495576,0.137307325073589,6.0,5.0
22,2,8,5,39,week7_percentage,0.163461538,6,195,18.79040715,1.545277267,5,7,8.0,0,0.163461538,0.17146398820719272,0.16746276310359637,5.0,4.0
23,2,7,6,121,week7_percentage,0.16025641,6,196,13.41158177,1.235266494,5,7,7.0,1,0.16025641,0.1370651882889288,0.1486607991444644,6.0,6.0
25,2,9,4,126,week7_percentage,0.169871795,6,197,19.82442119,1.54441126,5,7,9.0,0,0.169871795,0.17136789605777306,0.17061984552888654,2.0,3.0
29,2,10,1,104,week7_percentage,0.166666667,6,198,21.61235508,1.657978873,5,7,,0,0.166666667,0.18396936006167666,0.1753180135308383,3.5,1.0
30,2,10,2,187,week7_percentage,0.173076923,6,199,19.86764061,1.519371954,5,7,,0,0.173076923,0.16858953429682166,0.17083322864841083,1.0,2.0
32,2,10,3,174,week7_percentage,0.166666667,6,200,18.63862229,1.50994963,5,7,,0,0.166666667,0.16754403308760704,0.1671053500438035,3.5,5.0
22,2,8,5,39,week8_percentage,0.19391635,7,201,16.33799313,1.146810384,5,8,8.0,1,0.19391635,0.16347831423895898,0.17869733211947947,3.0,5.0
25,2,9,4,126,week8_percentage,0.190114068,7,202,21.85179487,1.469888075,5,8,9.0,0,0.190114068,0.20953317825987575,0.19982362312993787,4.0,3.0
29,2,10,1,104,week8_percentage,0.216730038,7,203,29.43410364,1.541743681,5,8,,0,0.216730038,0.2197762258476789,0.21825313192383944,1.0,1.0
30,2,10,2,187,week8_percentage,0.212927757,7,204,24.78271812,1.402024156,5,8,,0,0.212927757,0.19985914737338067,0.20639345218669033,2.0,2.0
32,2,10,3,174,week8_percentage,0.186311787,7,205,20.83641174,1.454594933,5,8,,0,0.186311787,0.20735313428010566,0.19683246064005283,5.0,4.0
25,2,9,4,126,week9_percentage,0.247863248,8,206,24.18267033,1.080851537,5,9,9.0,1,0.24786324824786324,0.20583574771631324,0.22684949798208826,3.0,4.0
29,2,10,1,104,week9_percentage,0.256410256,8,207,38.13971876,1.463892693,5,9,,0,0.25641025625641023,0.27878153171382536,0.2675958939851178,1.5,1.0
30,2,10,2,187,week9_percentage,0.256410256,8,208,33.51713897,1.334693389,5,9,,0,0.25641025625641023,0.2541770097856049,0.2552936330210076,1.5,2.0
32,2,10,3,174,week9_percentage,0.239316239,8,209,30.07840066,1.371601372,5,9,,0,0.23931623923931622,0.2612057107842565,0.25026097501178635,4.0,3.0
29,2,10,1,104,week10_percentage,0.352940954,9,210,78.6023116,1.367326106,5,10,,0,0.352940954,0.36401073178349386,0.35847584289174694,2.0,1.0
30,2,10,2,187,week10_percentage,0.357142227,9,211,69.41598792,1.207366189,5,10,,0,0.357142227,0.321426065120809,0.33928414606040447,1.0,2.0
32,2,10,3,174,week10_percentage,0.289916819,9,212,38.22459565,1.18158736,5,10,,0,0.289916819,0.3145632030956971,0.30224001104784853,3.0,3.0
34,3,10,3,63,week1_percentage,0.086419753,0,213,22.50679246,2.379965032,6,1,,0,0.08641975317283951,0.08577812248175497,0.08609893782729724,6.5,6.0
35,3,3,10,259,week1_percentage,0.074074074,0,214,19.27673048,2.329882606,6,1,3.0,0,0.07407407414814815,0.08397306383011532,0.07902356898913174,8.5,9.0
36,3,5,8,230,week1_percentage,0.098765432,0,215,23.09586897,2.300965626,6,1,5.0,0,0.09876543219753085,0.08293084505005283,0.09084813862379185,2.5,3.0
37,3,6,7,182,week1_percentage,0.090534979,0,216,22.56052221,2.347404117,6,1,6.0,0,0.09053497918106995,0.08460456988016868,0.08756977453061932,4.5,5.0
38,3,7,6,255,week1_percentage,0.086419753,0,217,22.17393555,2.365065407,6,1,7.0,0,0.08641975317283951,0.08524111381104009,0.0858304334919398,6.5,7.0
39,3,9,4,178,week1_percentage,0.074074074,0,218,20.11510963,2.372455166,6,1,9.0,0,0.07407407414814815,0.08550745371271502,0.07979076393043158,8.5,8.0
40,3,10,2,123,week1_percentage,0.090534979,0,219,23.75287216,2.398905997,6,1,,0,0.09053497918106995,0.0864607881486229,0.08849788366484643,4.5,4.0
41,3,10,1,155,week1_percentage,0.111111111,0,220,27.84483888,2.383123457,6,1,,0,0.11111111122222221,0.0858919576696072,0.0985015344459147,1.0,1.0
42,3,2,11,202,week1_percentage,0.061728395,0,221,18.12911392,2.373339089,6,1,2.0,0,0.061728395123456785,0.08553931185110739,0.07363385348728209,11.5,10.0
43,3,2,12,228,week1_percentage,0.065843621,0,222,10.60754676,1.802440346,6,1,2.0,0,0.06584362113168725,0.06496311781325567,0.06540336947247147,10.0,12.0
44,3,4,9,1,week1_percentage,0.061728395,0,223,17.35051115,2.329441908,6,1,4.0,0,0.061728395123456785,0.08395718029967972,0.07284278771156825,11.5,11.0
45,3,8,5,176,week1_percentage,0.098765432,0,224,24.56430145,2.362606083,6,1,8.0,0,0.09876543219753085,0.08515247545188025,0.09195895382470555,2.5,2.0
34,3,10,3,63,week2_percentage,0.077821012,1,225,18.19729375,2.240438862,6,2,,0,0.077821012,0.08731786547753768,0.08256943873876885,8.0,8.0
35,3,3,10,259,week2_percentage,0.062256809,1,226,15.84787196,2.234368034,6,2,3.0,0,0.062256809,0.08708126373328474,0.07466903636664238,11.0,10.0
36,3,5,8,230,week2_percentage,0.081712062,1,227,17.46278042,2.166196061,6,2,5.0,0,0.081712062,0.08442435964689582,0.08306821082344791,6.5,7.0
37,3,6,7,182,week2_percentage,0.093385214,1,228,19.89443918,2.197439412,6,2,6.0,0,0.093385214,0.08564202408128711,0.08951361904064356,4.5,5.0
38,3,7,6,255,week2_percentage,0.093385214,1,229,20.0719861,2.206324273,6,2,7.0,0,0.093385214,0.08598829869325848,0.08968675634662923,4.5,4.0
39,3,9,4,178,week2_percentage,0.081712062,1,230,18.49284656,2.22350826,6,2,9.0,0,0.081712062,0.08665801974241683,0.08418504087120841,6.5,6.0
40,3,10,2,123,week2_percentage,0.105058366,1,231,22.76059299,2.2329047,6,2,,0,0.105058366,0.08702423240628543,0.09604129920314272,1.5,1.0
41,3,10,1,155,week2_percentage,0.105058366,1,232,22.51475172,2.222044764,6,2,,0,0.105058366,0.08660098210170172,0.09582967405085085,1.5,2.0
42,3,2,11,202,week2_percentage,0.058365759,1,233,11.79010729,1.971635339,6,2,2.0,1,0.058365759,0.07684163679783618,0.0676036978989181,12.0,11.0
43,3,2,12,228,week2_percentage,0.06614786,1,234,8.303266337,1.554940126,6,2,2.0,1,0.06614786,0.060601543318388254,0.06337470165919412,10.0,12.0
44,3,4,9,1,week2_percentage,0.073929961,1,235,17.08538127,2.210430887,6,2,4.0,0,0.073929961,0.08614834803667151,0.08003915451833576,9.0,9.0
45,3,8,5,176,week2_percentage,0.101167315,1,236,21.26958399,2.198193818,6,2,8.0,0,0.101167315,0.08567142596443632,0.09341937048221816,3.0,3.0
34,3,10,3,63,week3_percentage,0.109649123,2,237,20.0122995,2.06523769,6,3,,0,0.109649123,0.10209587846832201,0.105872500734161,3.0,3.0
35,3,3,10,259,week3_percentage,0.092105263,2,238,11.96955952,1.700234894,6,3,3.0,1,0.092105263,0.08405181444535052,0.08807853872267526,7.5,10.0
36,3,5,8,230,week3_percentage,0.114035088,2,239,19.2222179,1.987713047,6,3,5.0,0,0.114035088,0.0982634157119271,0.10614925185596355,2.0,2.0
37,3,6,7,182,week3_percentage,0.092105263,2,240,17.16921907,2.06098634,6,3,6.0,0,0.092105263,0.10188571122460571,0.09699548711230285,7.5,7.0
38,3,7,6,255,week3_percentage,0.105263158,2,241,19.05059953,2.053233583,6,3,7.0,0,0.105263158,0.10150245047922078,0.10338280423961038,4.0,4.0
39,3,9,4,178,week3_percentage,0.083333333,2,242,16.50352273,2.095930763,6,3,9.0,0,0.083333333,0.10361320321307202,0.093473268106536,10.0,9.0
40,3,10,2,123,week3_percentage,0.100877193,2,243,18.9388056,2.084592411,6,3,,0,0.100877193,0.10305268709745577,0.10196494004872789,5.0,5.0
41,3,10,1,155,week3_percentage,0.118421053,2,244,21.52841069,2.063775362,6,3,,0,0.118421053,0.10202358767947395,0.11022232033973697,1.0,1.0
44,3,4,9,1,week3_percentage,0.092105263,2,245,16.92950146,2.046925897,6,3,4.0,0,0.092105263,0.1011906274157591,0.09664794520787956,7.5,8.0
45,3,8,5,176,week3_percentage,0.092105263,2,246,17.32093341,2.069783941,6,3,8.0,0,0.092105263,0.1023206242648131,0.09721294363240655,7.5,6.0
34,3,10,3,63,week4_percentage,0.115555556,3,247,18.12855532,1.91622321,6,4,,0,0.11555555588444444,0.1133296164066624,0.11444258614555342,4.0,4.0
36,3,5,8,230,week4_percentage,0.097777778,3,248,14.99493863,1.877411479,6,4,5.0,0,0.09777777790222221,0.11103420605814221,0.10440599198018222,8.0,8.0
37,3,6,7,182,week4_percentage,0.106666667,3,249,16.59651017,1.903409258,6,4,6.0,0,0.10666666689333333,0.11257177136166192,0.10961921912749763,6.0,7.0
38,3,7,6,255,week4_percentage,0.124444444,3,250,19.13458972,1.894750617,6,4,7.0,0,0.12444444387555555,0.11205968046431129,0.11825206216993342,3.0,3.0
39,3,9,4,178,week4_percentage,0.106666667,3,251,16.81811567,1.916673433,6,4,9.0,0,0.10666666689333333,0.11335624357599276,0.11001145523466305,6.0,5.0
40,3,10,2,123,week4_percentage,0.128888889,3,252,20.41724752,1.921891974,6,4,,0,0.1288888888711111,0.1136648794627966,0.12127688416695385,1.5,1.0
41,3,10,1,155,week4_percentage,0.128888889,3,253,20.14378317,1.908407678,6,4,,0,0.1288888888711111,0.1128673888128457,0.1208781388419784,1.5,2.0
44,3,4,9,1,week4_percentage,0.084444444,3,254,10.82022412,1.664338683,6,4,4.0,1,0.08444444391555554,0.09843261658184366,0.0914385302486996,9.0,9.0
45,3,8,5,176,week4_percentage,0.106666667,3,255,16.62792052,1.905300056,6,4,8.0,0,0.10666666689333333,0.11268359727574345,0.10967513208453838,6.0,6.0
34,3,10,3,63,week5_percentage,0.117346939,4,256,16.31705313,1.795733725,6,5,,0,0.11734693888265305,0.1287193983672173,0.12303316862493517,5.5,5.0
36,3,5,8,230,week5_percentage,0.107142857,4,257,11.01932036,1.489823303,6,5,5.0,1,0.10714285689285713,0.10679153404863545,0.10696719547074629,8.0,8.0
37,3,6,7,182,week5_percentage,0.112244898,4,258,15.43032792,1.783182974,6,5,6.0,0,0.11224489788775509,0.12781975211383037,0.12003232500079272,7.0,7.0
38,3,7,6,255,week5_percentage,0.117346939,4,259,16.13894115,1.784758017,6,5,7.0,0,0.11734693888265305,0.12793265225294342,0.12263979556779823,5.5,6.0
39,3,9,4,178,week5_percentage,0.12244898,4,260,16.78977428,1.780967892,6,5,9.0,0,0.122448979877551,0.12766097354972336,0.1250549767136372,4.0,4.0
40,3,10,2,123,week5_percentage,0.137755102,4,261,19.19106179,1.784667226,6,5,,0,0.13775510186224488,0.12792614429314156,0.13284062307769323,2.5,2.0
41,3,10,1,155,week5_percentage,0.147959184,4,262,20.69318116,1.773376631,6,5,,0,0.1479591838520408,0.1271168268674147,0.13753800535972777,1.0,1.0
45,3,8,5,176,week5_percentage,0.137755102,4,263,18.69077159,1.758252493,6,5,8.0,0,0.13775510186224488,0.12603271850709377,0.13189391018466934,2.5,3.0
34,3,10,3,63,week6_percentage,0.15,5,264,18.59201839,1.648974739,6,6,,0,0.15,0.14511861498784254,0.14755930749392127,3.0,3.0
37,3,6,7,182,week6_percentage,0.116666667,5,265,11.43708138,1.446160493,6,6,6.0,1,0.116666667,0.12726987432297807,0.12196827066148903,7.0,7.0
38,3,7,6,255,week6_percentage,0.133333333,5,266,16.40448097,1.665325539,6,6,7.0,0,0.133333333,0.14655757302268918,0.1399454530113446,5.5,6.0
39,3,9,4,178,week6_percentage,0.144444444,5,267,17.73005947,1.648680061,6,6,9.0,0,0.144444444,0.14509268174446652,0.14476856287223328,4.0,4.0
40,3,10,2,123,week6_percentage,0.133333333,5,268,16.69176271,1.682686357,6,6,,0,0.133333333,0.1480854180548962,0.1407093755274481,5.5,5.0
41,3,10,1,155,week6_percentage,0.166666667,5,269,21.28688845,1.642805045,6,6,,0,0.166666667,0.1445756488483359,0.15562115792416795,1.0,1.0
45,3,8,5,176,week6_percentage,0.155555556,5,270,19.0915516,1.628312066,6,6,8.0,0,0.155555556,0.14330018901879152,0.14942787250939576,2.0,2.0
34,3,10,3,63,week7_percentage,0.148867314,6,271,17.64810273,1.606489106,6,7,,0,0.14886731370226539,0.17804591574280215,0.16345661472253376,6.0,5.0
38,3,7,6,255,week7_percentage,0.165048544,6,272,13.78187888,1.221809003,6,7,7.0,1,0.1650485436699029,0.13541212448280063,0.15023033407635178,4.5,6.0
39,3,9,4,178,week7_percentage,0.16828479,6,273,19.67780218,1.550464296,6,7,9.0,0,0.1682847896634304,0.1718367304059633,0.17006076003469686,3.0,3.0
40,3,10,2,123,week7_percentage,0.177993528,6,274,21.41342771,1.552547408,6,7,,0,0.17799352764401297,0.17206760005970054,0.17503056385185675,1.0,1.0
41,3,10,1,155,week7_percentage,0.174757282,6,275,20.62278279,1.542406935,6,7,,0,0.17475728165048546,0.1709437394654351,0.17285051055796027,2.0,2.0
45,3,8,5,176,week7_percentage,0.165048544,6,276,19.11973569,1.549175461,6,7,8.0,0,0.1650485436699029,0.17169388984329823,0.16837121675660055,4.5,4.0
34,3,10,3,63,week8_percentage,0.213483146,7,277,25.80924904,1.437894305,6,8,,0,0.213483146,0.20508456434494693,0.20928385517247347,1.0,1.0
39,3,9,4,178,week8_percentage,0.187265918,7,278,21.91127881,1.496792217,6,8,9.0,0,0.187265918,0.21348507930723898,0.20037549865361948,5.0,4.0
40,3,10,2,123,week8_percentage,0.194756554,7,279,23.04236328,1.483516732,6,8,,0,0.194756554,0.2115916181201228,0.2031740860600614,4.0,3.0
41,3,10,1,155,week8_percentage,0.205992509,7,280,24.57781555,1.452613995,6,8,,0,0.205992509,0.20718401018073992,0.20658825959036997,2.0,2.0
45,3,8,5,176,week8_percentage,0.198501873,7,281,16.87833702,1.140409118,6,8,8.0,1,0.198501873,0.16265472804695139,0.18057830052347568,3.0,5.0
34,3,10,3,63,week9_percentage,0.254545455,8,282,33.94464449,1.363202929,6,9,,0,0.254545455,0.25878470573912987,0.2566650803695649,2.0,2.0
39,3,9,4,178,week9_percentage,0.236363636,8,283,23.82444499,1.163578878,6,9,9.0,1,0.236363636,0.22088891620001566,0.22862627610000782,4.0,4.0
40,3,10,2,123,week9_percentage,0.25,8,284,33.29904036,1.382599135,6,9,,0,0.25,0.2624667998392707,0.25623339991963534,3.0,3.0
41,3,10,1,155,week9_percentage,0.259090909,8,285,35.10896478,1.358329625,6,9,,0,0.259090909,0.2578595782215838,0.2584752436107919,1.0,1.0
34,3,10,3,63,week10_percentage,0.307692308,9,286,47.07319336,1.238867439,6,10,,0,0.3076923076923077,0.3312465177576673,0.3194694127249875,3.0,3.0
40,3,10,2,123,week10_percentage,0.337278107,9,287,61.47589703,1.254574659,6,10,,0,0.33727810666272184,0.33544629068321397,0.3363621986729679,2.0,2.0
41,3,10,1,155,week10_percentage,0.355029586,9,288,70.90815641,1.246574393,6,10,,0,0.3550295856449704,0.3333071915591187,0.3441683886020446,1.0,1.0
46,4,1,12,267,week1_percentage,0.073412698,0,289,14.19868454,2.029749471,7,1,1.0,1,0.0734126982936508,0.06619925696135606,0.06980597762750343,9.0,12.0
47,4,6,7,58,week1_percentage,0.063492063,0,290,18.51233142,2.37928044,7,1,6.0,0,0.06349206325396825,0.0775990335167272,0.07054554838534773,12.0,11.0
48,4,7,6,263,week1_percentage,0.073412698,0,291,19.86354564,2.365486303,7,1,7.0,0,0.0734126982936508,0.07714914468420381,0.0752809214889273,9.0,9.0
49,4,9,4,60,week1_percentage,0.081349206,0,292,22.79704783,2.435836582,7,1,9.0,0,0.08134920632539681,0.07944358361046679,0.0803963949679318,6.0,6.0
50,4,2,10,201,week1_percentage,0.083333333,0,293,22.42258588,2.402425639,7,1,2.0,0,0.08333333333333333,0.0783539025278608,0.08084361793059706,5.0,5.0
51,4,8,5,186,week1_percentage,0.077380952,0,294,21.60412069,2.415786901,7,1,8.0,0,0.07738095230952381,0.0787896733602238,0.0780853128348738,7.0,7.0
52,4,10,2,287,week1_percentage,0.08531746,0,295,23.12365868,2.41636452,7,1,,0,0.08531746034126984,0.07880851211306156,0.08206298622716571,3.5,3.0
53,4,1,13,124,week1_percentage,0.047619048,0,296,13.64642253,2.209109953,7,1,1.0,1,0.04761904819047619,0.0720490087687951,0.05983402847963564,13.0,13.0
54,4,5,8,274,week1_percentage,0.089285714,0,297,22.14952178,2.339626856,7,1,5.0,0,0.08928571435714286,0.07630575184124957,0.08279573309919622,2.0,2.0
55,4,10,3,160,week1_percentage,0.08531746,0,298,22.36949403,2.3832064,7,1,,0,0.08531746034126984,0.07772707672529716,0.08152226853328351,3.5,4.0
56,4,2,11,152,week1_percentage,0.073412698,0,299,21.47596406,2.443534484,7,1,2.0,0,0.0734126982936508,0.07969464680808905,0.07655367255086992,9.0,8.0
57,4,4,9,241,week1_percentage,0.069444444,0,300,20.56204349,2.433744248,7,1,4.0,0,0.06944444427777777,0.07937534319060516,0.07440989373419146,11.0,10.0
58,4,10,1,36,week1_percentage,0.097222222,0,301,25.34658822,2.407060491,7,1,,0,0.09722222238888889,0.07850506589206392,0.0878636441404764,1.0,1.0
47,4,6,7,58,week2_percentage,0.067873303,1,302,17.30296605,2.274517051,7,2,6.0,0,0.0678733030678733,0.09477153124628522,0.08132241715707926,11.0,10.0
48,4,7,6,263,week2_percentage,0.095022624,1,303,19.97175649,2.187413834,7,2,7.0,0,0.09502262409502261,0.0911422310183805,0.09308242755670156,5.0,5.0
49,4,9,4,60,week2_percentage,0.095022624,1,304,21.72183608,2.271412755,7,2,9.0,0,0.09502262409502261,0.09464218559674069,0.09483240484588165,5.0,4.0
50,4,2,10,201,week2_percentage,0.095022624,1,305,14.03420955,1.834592643,7,2,2.0,1,0.09502262409502261,0.07644135000607628,0.08573198705054945,5.0,8.0
51,4,8,5,186,week2_percentage,0.085972851,1,306,19.99099899,2.265224975,7,2,8.0,0,0.08597285108597286,0.0943843614642035,0.09017860627508817,8.0,7.0
52,4,10,2,287,week2_percentage,0.108597285,1,307,23.54296148,2.236649434,7,2,,0,0.10859728510859729,0.09319371408014876,0.10089549959437302,1.5,2.0
54,4,5,8,274,week2_percentage,0.104072398,1,308,21.34347495,2.176992672,7,2,5.0,0,0.10407239810407239,0.09070801599252638,0.09739020704829938,3.0,3.0
55,4,10,3,160,week2_percentage,0.090497738,1,309,20.12760931,2.233611258,7,2,,0,0.09049773809049773,0.09306712343023953,0.09178243076036863,7.0,6.0
