season,week,week_idx,celebrity_name,judge_rank,vote_rank,total_rank,score_sum,fan_votes,placement,weeks_participated,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
28,11,10,3,1.0,1.0,2.0,1.341640786,7.489760328,3,11,rank,,0,2.0,1.0,inf,0.2480107368190912,inf,1.5
28,11,10,36,3.0,3.0,6.0,-0.447213595,8.616454337,1,11,rank,,0,6.0,3.0,-inf,0.2853193019940149,-inf,3.5
29,1,0,8,4.0,6.0,10.0,0.221948381,16.57903494,13,4,rank,4.0,0,10.0,8.0,2665511055912226.5,0.0365641911416557,1332755527956113.2,8.0
29,1,0,50,4.0,6.0,10.0,0.221948381,20.26159111,12,5,rank,5.0,0,10.0,8.0,2665511055912226.5,0.0446858754361315,1332755527956113.2,8.0
29,1,0,20,7.0,13.0,20.0,-1.442664475,14.82362841,8,8,rank,8.0,0,20.0,13.0,-1.7325821845415072e+16,0.03269273420061432,-8662910922707536.0,13.0
29,1,0,99,1.0,1.0,2.0,1.220716094,62.53881654,5,10,rank,10.0,0,2.0,1.5,1.4660310789502846e+16,0.13792607651875174,7330155394751423.0,1.5
29,1,0,61,1.0,1.0,2.0,1.220716094,54.52374832,4,11,rank,11.0,0,2.0,1.5,1.4660310789502846e+16,0.12024926435989577,7330155394751423.0,1.5
29,1,0,17,8.0,14.0,22.0,-1.775587046,8.270507549,15,2,rank,2.0,0,22.0,14.0,-2.1324088423278612e+16,0.01824017018810519,-1.0662044211639306e+16,14.0
29,1,0,110,5.0,11.0,16.0,-0.11097419,16.91203317,11,6,rank,6.0,0,16.0,11.0,-1332755521951313.8,0.037298601255128384,-666377760975656.9,11.0
29,1,0,57,4.0,6.0,10.0,0.221948381,28.45295651,6,10,rank,10.0,0,10.0,8.0,2665511055912226.5,0.06275150176967158,1332755527956113.2,8.0
29,1,0,86,2.0,3.0,5.0,0.887793523,60.06219983,2,11,rank,,0,5.0,3.5,1.0662044211639306e+16,0.13246402839008917,5331022105819653.0,3.5
29,1,0,0,4.0,6.0,10.0,0.221948381,24.89062144,7,9,rank,9.0,0,10.0,8.0,2665511055912226.5,0.05489495879949894,1332755527956113.2,8.0
29,1,0,85,6.0,12.0,18.0,-0.443896762,35.81352993,3,11,rank,,0,18.0,12.0,-5331022111824453.0,0.07898486000886172,-2665511055912226.5,12.0
29,1,0,62,2.0,3.0,5.0,0.887793523,56.13994328,1,11,rank,,0,5.0,3.5,1.0662044211639306e+16,0.12381369749207062,5331022105819653.0,3.5
29,1,0,14,9.0,15.0,24.0,-2.108509618,7.928999414,14,3,rank,3.0,0,24.0,15.0,-2.5322355013151748e+16,0.017486991925934864,-1.2661177506575874e+16,15.0
29,1,0,84,3.0,5.0,8.0,0.554870952,22.31304223,10,7,rank,7.0,0,8.0,5.0,6663777633775767.0,0.04921024317773442,3331888816887883.5,5.0
29,1,0,46,4.0,6.0,10.0,0.221948381,23.91206563,9,7,rank,7.0,0,10.0,8.0,2665511055912226.5,0.05273680533585604,1332755527956113.2,8.0
29,2,1,8,5.0,6.0,11.0,-0.096523418,13.11128729,13,4,rank,4.0,0,11.0,8.5,32174470.897559967,0.03760351241043232,16087235.46758174,10.0
29,2,1,50,3.0,4.0,7.0,0.86871076,18.21170204,12,5,rank,5.0,0,7.0,4.0,-289570237.4113731,0.05223163435664718,-144785118.67957073,12.0
29,2,1,20,5.0,6.0,11.0,-0.096523418,17.92420848,8,8,rank,8.0,0,11.0,8.5,32174470.897559967,0.05140709536117992,16087235.474483531,9.0
29,2,1,99,7.0,14.0,21.0,-1.544374685,17.96835137,5,10,rank,10.0,0,21.0,14.5,514791533.36095953,0.05153369831596479,257395766.7062466,1.0
29,2,1,61,2.0,2.0,4.0,1.351327849,37.45755159,4,11,rank,11.0,0,4.0,2.5,-450442591.5658396,0.10742923062583383,-225221295.7292052,14.0
29,2,1,17,7.0,14.0,21.0,-1.544374685,3.610432342,15,2,rank,2.0,1,21.0,14.5,514791533.36095953,0.010354813709480026,257395766.68565717,2.0
29,2,1,110,5.0,6.0,11.0,-0.096523418,18.11578879,11,6,rank,6.0,0,11.0,8.5,32174470.897559967,0.051956552665053814,16087235.47475826,8.0
29,2,1,57,5.0,6.0,11.0,-0.096523418,21.86280749,6,10,rank,10.0,0,11.0,8.5,32174470.897559967,0.06270309959603575,16087235.480131533,6.0
29,2,1,86,2.0,2.0,4.0,1.351327849,49.8008248,2,11,rank,,0,4.0,2.5,-450442591.5658396,0.14283005871169235,-225221295.71150476,13.0
29,2,1,0,4.0,5.0,9.0,0.386093671,20.27350985,7,9,rank,9.0,0,9.0,5.0,-128697883.25690657,0.05814495269499177,-64348941.599380806,11.0
29,2,1,85,5.0,6.0,11.0,-0.096523418,38.90047762,3,11,rank,,0,11.0,8.5,32174470.897559967,0.11156757994854481,16087235.504563773,5.0
29,2,1,62,1.0,1.0,2.0,1.833944938,53.42068366,1,11,rank,,0,2.0,1.0,-611314945.7203062,0.15321190791957615,-305657472.7835471,15.0
29,2,1,14,6.0,12.0,18.0,-1.061757596,8.256746647,14,3,rank,3.0,0,18.0,12.5,353919179.206493,0.023680563787742304,176959589.6150868,4.0
29,2,1,84,6.0,12.0,18.0,-1.061757596,10.65400697,10,7,rank,7.0,0,18.0,12.5,353919179.206493,0.030555968644115295,176959589.6185245,3.0
29,2,1,46,5.0,6.0,11.0,-0.096523418,19.10349902,9,7,rank,7.0,0,11.0,8.5,32174470.897559967,0.054789331252709635,16087235.476174649,7.0
29,3,2,8,8.0,13.0,21.0,-1.534440367,7.165287733,13,4,rank,4.0,0,21.0,13.0,-6910505065043447.0,0.02860756808467544,-3455252532521723.5,13.0
29,3,2,50,5.0,9.0,14.0,-0.021611836,9.664744549,12,5,rank,5.0,0,14.0,9.0,-97331056556392.27,0.0385867041225926,-48665528278196.12,9.0
29,3,2,20,3.0,4.0,7.0,0.583519576,17.62673622,8,8,rank,8.0,0,7.0,5.0,2627938545036990.0,0.07037513011541537,1313969272518495.0,5.0
29,3,2,99,7.0,11.0,18.0,-0.626743248,16.17252069,5,10,rank,10.0,0,18.0,11.5,-2822600658149774.5,0.06456914278671817,-1411300329074887.2,11.5
29,3,2,61,6.0,10.0,16.0,-0.324177542,15.79171334,4,11,rank,11.0,0,16.0,10.0,-1459965857353083.2,0.06304876110796197,-729982928676541.6,10.0
29,3,2,110,3.0,4.0,7.0,0.583519576,16.43604427,11,6,rank,6.0,0,7.0,5.0,2627938545036990.0,0.06562126644702107,1313969272518495.0,5.0
29,3,2,57,1.0,1.0,2.0,1.188650988,25.4686752,6,10,rank,10.0,0,2.0,1.5,5353208146630372.0,0.1016842431120951,2676604073315186.0,1.5
29,3,2,86,1.0,1.0,2.0,1.188650988,41.34361404,2,11,rank,,0,2.0,1.5,5353208146630372.0,0.16506528385017796,2676604073315186.0,1.5
29,3,2,0,4.0,7.0,11.0,0.28095387,13.86899504,7,9,rank,9.0,0,11.0,7.5,1265303744240298.8,0.055372266216964484,632651872120149.4,7.5
29,3,2,85,7.0,11.0,18.0,-0.626743248,22.36948676,3,11,rank,,0,18.0,11.5,-2822600658149774.5,0.08931066544036938,-1411300329074887.2,11.5
29,3,2,62,2.0,3.0,5.0,0.886085282,32.82363388,1,11,rank,,0,5.0,3.0,3990573345833681.0,0.13104907660357307,1995286672916840.5,3.0
29,3,2,14,9.0,14.0,23.0,-2.442137485,3.560757161,14,3,rank,3.0,1,23.0,14.0,-1.099840946743352e+16,0.014216400891643456,-5499204733716760.0,14.0
29,3,2,84,4.0,7.0,11.0,0.28095387,11.23327159,10,7,rank,7.0,0,11.0,7.5,1265303744240298.8,0.04484908266063839,632651872120149.4,7.5
29,3,2,46,3.0,4.0,7.0,0.583519576,16.94277715,9,7,rank,7.0,0,7.0,5.0,2627938545036990.0,0.06764440856015354,1313969272518495.0,5.0
29,4,3,8,5.0,10.0,15.0,-1.08012345,2.788186367,13,4,rank,4.0,1,15.0,11.5,540061560.3973503,0.013282004836565647,270030780.2053162,4.0
29,4,3,50,5.0,10.0,15.0,-1.08012345,8.229904281,12,5,rank,5.0,0,15.0,11.5,540061560.3973503,0.039204563137695846,270030780.21827745,3.0
29,4,3,20,4.0,8.0,12.0,-0.578637562,10.61456805,8,8,rank,8.0,0,12.0,8.5,289318692.8200092,0.050564318743817734,144659346.43528673,5.0
29,4,3,99,1.0,1.0,2.0,2.430277762,28.07733183,5,10,rank,10.0,0,2.0,1.0,-1215138510.6440382,0.13375119453193945,-607569255.2551435,13.0
29,4,3,61,3.0,3.0,6.0,0.424334212,21.4659667,4,11,rank,11.0,0,6.0,5.0,-212167041.3346734,0.10225682074391876,-106083520.61620829,8.0
29,4,3,110,4.0,8.0,12.0,-0.578637562,10.51026341,11,6,rank,6.0,0,12.0,8.5,289318692.8200092,0.05006744566913627,144659346.4350383,6.0
29,4,3,57,3.0,3.0,6.0,0.424334212,17.6288919,6,10,rank,10.0,0,6.0,5.0,-212167041.3346734,0.08397825563254141,-106083520.62534757,9.0
29,4,3,86,3.0,3.0,6.0,0.424334212,27.00918846,2,11,rank,,0,6.0,5.0,-212167041.3346734,0.1286629100562678,-106083520.60300525,7.0
29,4,3,0,3.0,3.0,6.0,0.424334212,14.29462066,7,9,rank,9.0,0,6.0,5.0,-212167041.3346734,0.06809488167294779,-106083520.63328926,10.0
29,4,3,85,5.0,10.0,15.0,-1.08012345,20.76184621,3,11,rank,,0,15.0,11.5,540061560.3973503,0.09890262180499791,270030780.24812645,1.0
29,4,3,62,2.0,2.0,4.0,0.9258201,27.4136565,1,11,rank,,0,4.0,2.0,-462909908.9120146,0.13058966306212816,-231454954.39071247,12.0
29,4,3,84,3.0,3.0,6.0,0.424334212,11.60779017,10,7,rank,7.0,0,6.0,5.0,-212167041.3346734,0.05529570297184483,-106083520.63968885,11.0
29,4,3,46,5.0,10.0,15.0,-1.08012345,9.51988693,9,7,rank,7.0,0,15.0,11.5,540061560.3973503,0.04534961713619844,270030780.22134995,2.0
29,5,4,50,6.0,11.0,17.0,-1.695430299,2.860337916,12,5,rank,5.0,1,17.0,11.5,-1695431023.4039836,0.017715410535962876,-847715511.6931341,12.0
29,5,4,20,6.0,11.0,17.0,-1.695430299,7.80768092,8,8,rank,8.0,0,17.0,11.5,-1695431023.4039836,0.048356619704930104,-847715511.6778135,11.0
29,5,4,99,4.0,5.0,9.0,0.028736107,16.51982969,5,10,rank,10.0,0,9.0,7.0,28736119.278033722,0.10231503183784608,14368059.690174377,6.0
29,5,4,61,4.0,5.0,9.0,0.028736107,13.96371924,4,11,rank,11.0,0,9.0,7.0,28736119.278033722,0.0864838442904882,14368059.682258783,7.0
29,5,4,110,5.0,10.0,15.0,-1.005763736,8.009079264,11,6,rank,6.0,0,15.0,10.0,-1005764165.7311764,0.04960397384629411,-502882082.8407862,10.0
29,5,4,57,1.0,1.0,2.0,1.752902512,16.24731156,6,10,rank,10.0,0,2.0,1.0,1752903260.9600506,0.1006271995980126,876451630.5303389,1.0
29,5,4,86,3.0,3.0,6.0,0.718402669,21.81009491,2,11,rank,,0,6.0,3.5,718402975.9508405,0.13508011868027284,359201488.0429603,3.0
29,5,4,0,4.0,5.0,9.0,0.028736107,10.45915503,7,9,rank,9.0,0,9.0,7.0,28736119.278033722,0.06477843900165643,14368059.671406081,8.0
29,5,4,85,4.0,5.0,9.0,0.028736107,21.74168333,3,11,rank,,0,9.0,7.0,28736119.278033722,0.13465641376822918,14368059.706345068,5.0
29,5,4,62,2.0,2.0,4.0,1.06323595,22.38206737,1,11,rank,,0,4.0,2.0,1063236404.2872437,0.13862261164499728,531618202.2129332,2.0
29,5,4,84,3.0,3.0,6.0,0.718402669,9.848514577,10,7,rank,7.0,0,6.0,3.5,718402975.9508405,0.06099645707069309,359201488.00591844,4.0
29,5,4,46,4.0,5.0,9.0,0.028736107,9.810962585,9,7,rank,7.0,0,9.0,7.0,28736119.278033722,0.06076388002061731,14368059.669398801,9.0
29,6,5,20,4.0,7.0,11.0,-0.128168267,7.637714473,8,8,rank,8.0,0,11.0,7.5,-923549695203075.6,0.05965525646375603,-461774847601537.8,8.0
29,6,5,99,7.0,11.0,18.0,-2.242944676,9.546004648,5,10,rank,10.0,0,18.0,11.0,-1.616211969127398e+16,0.07456017863639337,-8081059845636990.0,11.0
29,6,5,61,1.0,1.0,2.0,0.929219937,17.61343974,4,11,rank,11.0,0,2.0,2.5,6695735299229498.0,0.13757181793232143,3347867649614749.0,2.5
29,6,5,110,6.0,10.0,16.0,-1.185556472,2.929355218,11,6,rank,6.0,1,16.0,10.0,-8542834696841408.0,0.02288006934810064,-4271417348420704.0,10.0
29,6,5,57,5.0,9.0,14.0,-0.833093737,8.668004001,6,10,rank,10.0,0,14.0,9.0,-6003073029628630.0,0.06770245255128149,-3001536514814315.0,9.0
29,6,5,86,2.0,5.0,7.0,0.576757203,16.38607644,2,11,rank,,0,7.0,5.0,4155973639222479.0,0.12798535424681232,2077986819611239.5,5.0
29,6,5,0,1.0,1.0,2.0,0.929219937,11.64231923,7,9,rank,9.0,0,2.0,2.5,6695735299229498.0,0.09093368729006278,3347867649614749.0,2.5
29,6,5,85,4.0,7.0,11.0,-0.128168267,16.47788653,3,11,rank,,0,11.0,7.5,-923549695203075.6,0.12870244762393082,-461774847601537.75,7.0
29,6,5,62,1.0,1.0,2.0,0.929219937,19.98818488,1,11,rank,,0,2.0,2.5,6695735299229498.0,0.15612004081543132,3347867649614749.0,2.5
29,6,5,84,1.0,1.0,2.0,0.929219937,9.276183197,10,7,rank,7.0,0,2.0,2.5,6695735299229498.0,0.07245270683763348,3347867649614749.0,2.5
29,6,5,46,3.0,6.0,9.0,0.224294468,7.865703116,9,7,rank,7.0,0,9.0,6.0,1616211972009701.8,0.06143598825427641,808105986004850.9,6.0
29,7,6,20,3.0,5.0,8.0,0.0,8.337958055,8,8,rank,8.0,0,8.0,6.0,,0.07585851029495991,,
29,7,6,99,2.0,2.0,4.0,0.5,15.98364244,5,10,rank,10.0,0,4.0,3.0,inf,0.145418734009894,inf,2.5
29,7,6,61,3.0,5.0,8.0,0.0,11.43209811,4,11,rank,11.0,0,8.0,6.0,,0.10400891038908287,,
29,7,6,57,2.0,2.0,4.0,0.5,11.04529967,6,10,rank,10.0,0,4.0,3.0,inf,0.1004898289486073,inf,2.5
29,7,6,86,1.0,1.0,2.0,2.0,17.53262336,2,11,rank,,0,2.0,1.0,inf,0.15951131930373025,inf,2.5
29,7,6,0,3.0,5.0,8.0,0.0,8.201010852,7,9,rank,9.0,0,8.0,6.0,,0.07461256845403019,,
29,7,6,85,2.0,2.0,4.0,0.5,19.97805888,3,11,rank,,0,4.0,3.0,inf,0.18175982359529813,inf,2.5
29,7,6,62,5.0,9.0,14.0,-1.0,11.34318274,1,11,rank,,0,14.0,9.0,-inf,0.10319996082780744,-inf,6.0
29,7,6,84,6.0,10.0,16.0,-2.0,3.223902705,10,7,rank,7.0,1,16.0,10.0,-inf,0.02933097707184275,-inf,6.0
29,7,6,46,4.0,8.0,12.0,-0.5,2.836826343,9,7,rank,7.0,1,12.0,8.0,-inf,0.0258093671047472,-inf,6.0
29,8,7,20,4.0,5.0,9.0,-0.40449442,2.662117079,8,8,rank,8.0,1,9.0,5.5,2081921050497651.5,0.03303803112369415,1040960525248825.8,3.5
29,8,7,99,5.0,7.0,12.0,-0.404602292,10.3347583,5,10,rank,10.0,0,12.0,7.0,2082476264553655.5,0.12825884671440346,1041238132276827.9,2.0
29,8,7,61,2.0,3.0,5.0,0.674121409,10.65584606,4,11,rank,11.0,0,5.0,3.0,-3469683344428427.0,0.13224368550755752,-1734841672214213.5,6.0
29,8,7,57,1.0,1.0,2.0,1.213591132,11.19644918,6,10,rank,10.0,0,2.0,1.5,-6246318365548958.0,0.13895280542005786,-3123159182774479.0,7.5
29,8,7,86,1.0,1.0,2.0,1.213591132,14.88098843,2,11,rank,,0,2.0,1.5,-6246318365548958.0,0.184679540498028,-3123159182774479.0,7.5
29,8,7,0,4.0,5.0,9.0,-0.40449442,7.177202638,7,9,rank,9.0,0,9.0,5.5,2081921050497651.5,0.08907220723153768,1040960525248825.8,3.5
29,8,7,85,6.0,8.0,14.0,-2.022579972,12.08021785,3,11,rank,,0,14.0,8.0,1.041016046654426e+16,0.14992075910471464,5205080233272130.0,1.0
29,8,7,62,3.0,4.0,7.0,0.134867431,11.58977294,1,11,rank,,0,7.0,4.0,-694158756566875.6,0.14383412440000662,-347079378283437.75,5.0
29,9,8,99,2.0,3.0,5.0,0.615416331,11.63922869,5,10,rank,10.0,0,5.0,3.5,inf,0.1667177591435722,inf,2.5
29,9,8,61,3.0,5.0,8.0,-0.677035511,8.464846588,4,11,rank,11.0,0,8.0,5.0,-inf,0.12124860609173863,-inf,6.0
29,9,8,57,1.0,1.0,2.0,1.046319775,9.592345541,6,10,rank,10.0,0,2.0,1.5,inf,0.13739865382148075,inf,2.5
29,9,8,86,2.0,3.0,5.0,0.615416331,12.42589415,2,11,rank,,0,5.0,3.5,inf,0.17798578266814885,inf,2.5
29,9,8,0,4.0,6.0,10.0,-1.107852792,3.007388679,7,9,rank,9.0,1,10.0,6.0,-inf,0.04307717588429202,-inf,6.0
29,9,8,85,5.0,7.0,12.0,-1.538583909,11.52650847,3,11,rank,,0,12.0,7.0,-inf,0.16510317943308706,-inf,6.0
29,9,8,62,1.0,1.0,2.0,1.046319775,13.15775821,1,11,rank,,0,2.0,1.5,inf,0.18846884295768054,inf,2.5
29,10,9,99,3.0,4.0,7.0,-0.654653671,4.412451398,5,10,rank,10.0,1,7.0,4.5,654653616.8337169,0.0734398956190863,327326808.45357835,2.0
29,10,9,61,2.0,3.0,5.0,0.0,10.43502226,4,11,rank,11.0,0,5.0,3.0,-0.0,0.17367827459914884,0.08683913729957442,4.0
29,10,9,57,3.0,4.0,7.0,-0.654653671,3.923076048,6,10,rank,10.0,1,7.0,4.5,654653616.8337169,0.06529483715139554,327326808.44950587,3.0
29,10,9,86,1.0,1.0,2.0,1.309307341,13.43274281,2,11,rank,,0,2.0,1.5,-1309307232.6674337,0.22357169311634242,-654653616.221931,6.0
29,10,9,85,4.0,6.0,10.0,-1.309307341,13.87538671,3,11,rank,,0,10.0,6.0,1309307232.6674337,0.23093896334330966,654653616.4491863,1.0
29,10,9,62,1.0,1.0,2.0,1.309307341,14.00380538,1,11,rank,,0,2.0,1.5,-1309307232.6674337,0.23307633617071724,-654653616.2171787,5.0
29,11,10,61,1.0,1.0,2.0,0.577350269,9.99459431,4,11,rank,11.0,1,2.0,2.0,-577350157.13109,0.21431729300666383,-288675078.45838636,4.0
29,11,10,86,1.0,1.0,2.0,0.577350269,11.56170796,2,11,rank,,0,2.0,2.0,-577350157.13109,0.24792141388286099,-288675078.4415843,3.0
29,11,10,85,2.0,4.0,6.0,-1.732050808,11.892175,3,11,rank,,0,6.0,4.0,1732050472.39327,0.25500772466686766,866025236.3241389,1.0
29,11,10,62,1.0,1.0,2.0,0.577350269,13.18609043,1,11,rank,,0,2.0,2.0,-577350157.13109,0.28275356844360755,-288675078.4241682,2.0
30,1,0,74,9.0,15.0,24.0,-3.064338984,8.02229107,15,2,rank,2.0,0,24.0,15.0,3064339410.875454,0.01300117222388132,1532169705.4442275,1.0
30,1,0,12,6.0,9.0,15.0,-0.107520666,27.85232713,13,4,rank,4.0,0,15.0,10.5,107520680.9780861,0.04513833999456369,53760340.51161222,7.0
30,1,0,81,4.0,5.0,9.0,0.430082664,30.92754721,6,9,rank,9.0,0,9.0,5.5,-430082723.9123444,0.0501221364608789,-215041361.93111113,10.0
30,1,0,77,6.0,9.0,15.0,-0.107520666,30.87054141,12,4,rank,4.0,0,15.0,10.5,107520680.9780861,0.050029751103991056,53760340.51405793,5.0
30,1,0,82,6.0,9.0,15.0,-0.107520666,28.79834082,9,7,rank,7.0,0,15.0,10.5,107520680.9780861,0.046671478944836094,53760340.51237879,6.0
30,1,0,102,2.0,2.0,4.0,0.967685995,64.39684598,5,9,rank,9.0,0,4.0,2.5,-967686129.8027749,0.10436351385848425,-483843064.8492057,14.0
30,1,0,41,8.0,14.0,22.0,-0.913925662,36.79113448,1,10,rank,,0,22.0,14.0,913925789.313732,0.05962484675670815,456962894.6866784,2.0
30,1,0,22,6.0,9.0,15.0,-0.107520666,107.1834198,3,10,rank,,0,15.0,10.5,107520680.9780861,0.1737047544404757,53760340.57589543,4.0
30,1,0,80,3.0,4.0,7.0,0.69888433,26.65384227,11,5,rank,5.0,0,7.0,4.0,-698884427.3575598,0.04319603848286171,-349442213.65718186,12.0
30,1,0,52,7.0,13.0,20.0,-0.645123997,24.5595502,7,8,rank,8.0,0,20.0,13.0,645124086.8685167,0.03980196419016979,322562043.4541593,3.0
30,1,0,87,5.0,7.0,12.0,0.161280999,27.97403699,8,8,rank,8.0,0,12.0,7.5,-161281021.46712914,0.0453355867458218,-80640510.71089678,8.0
30,1,0,53,1.0,1.0,2.0,1.23648766,84.20451659,2,10,rank,,0,2.0,1.0,-1236487832.2479904,0.13646443549140155,-618243916.055763,15.0
30,1,0,21,5.0,7.0,12.0,0.161280999,20.43409516,14,3,rank,3.0,0,12.0,7.5,-161281021.46712914,0.03311612457042645,-80640510.7170065,9.0
30,1,0,68,4.0,5.0,9.0,0.430082664,27.03938133,10,6,rank,6.0,0,9.0,5.5,-430082723.9123444,0.04382085496911933,-215041361.93426177,11.0
30,1,0,5,2.0,2.0,4.0,0.967685995,71.33580315,4,10,rank,10.0,0,4.0,2.5,-967686129.8027749,0.11560900176638014,-483843064.8435829,13.0
30,2,1,74,11.0,15.0,26.0,-2.659289981,4.739177194,15,2,rank,2.0,1,26.0,15.0,1.1976377367501694e+16,0.010286520744471823,5988188683750847.0,1.0
30,2,1,12,9.0,13.0,22.0,-0.664822495,15.22920955,13,4,rank,4.0,0,22.0,13.0,2994094340749523.5,0.033055438432712754,1497047170374761.8,3.0
30,2,1,81,5.0,5.0,10.0,0.332411248,22.90984332,6,9,rank,9.0,0,10.0,6.0,-1497047172626561.5,0.04972647548653342,-748523586313280.8,10.0
30,2,1,77,10.0,14.0,24.0,-0.914130931,16.36294565,12,4,rank,4.0,0,24.0,14.0,4116879720219444.5,0.035516245326823286,2058439860109722.2,2.0
30,2,1,82,6.0,8.0,14.0,0.083102812,23.60918892,9,7,rank,7.0,0,14.0,8.0,-374261793156640.4,0.05124442527559444,-187130896578320.16,8.0
30,2,1,102,4.0,4.0,8.0,0.581719683,41.96322718,5,9,rank,9.0,0,8.0,4.0,-2619832547592883.0,0.09108239452167946,-1309916273796441.5,12.0
30,2,1,41,7.0,9.0,16.0,-0.166205624,40.49876293,1,10,rank,,0,16.0,9.0,748523586313280.8,0.0879037326420953,374261793156640.44,7.0
30,2,1,22,8.0,10.0,18.0,-0.41551406,69.32458154,3,10,rank,,0,18.0,11.0,1871308965783202.0,0.15047100307113742,935654482891601.1,4.0
30,2,1,80,3.0,3.0,6.0,1.080336555,21.07366455,11,5,rank,5.0,0,6.0,3.0,-4865403306532725.0,0.045740996523628924,-2432701653266362.5,13.0
30,2,1,52,5.0,5.0,10.0,0.332411248,35.43461964,7,8,rank,8.0,0,10.0,6.0,-1497047172626561.5,0.07691186361649442,-748523586313280.8,10.0
30,2,1,87,5.0,5.0,10.0,0.332411248,24.81939635,8,8,rank,8.0,0,10.0,6.0,-1497047172626561.5,0.05387121539637103,-748523586313280.8,10.0
30,2,1,53,2.0,2.0,4.0,1.329644991,52.61663312,2,10,rank,,0,4.0,2.0,-5988188686002647.0,0.1142059192845498,-2994094343001323.5,14.0
30,2,1,21,8.0,10.0,18.0,-0.41551406,13.13631174,14,3,rank,3.0,0,18.0,11.0,1871308965783202.0,0.02851274339149741,935654482891601.0,5.5
30,2,1,68,8.0,10.0,18.0,-0.41551406,14.71153578,10,6,rank,6.0,0,18.0,11.0,1871308965783202.0,0.031931812588818234,935654482891601.0,5.5
30,2,1,5,1.0,1.0,2.0,1.578953426,64.28811798,4,10,rank,10.0,0,2.0,1.0,-7110974060968968.0,0.1395392136975923,-3555487030484484.0,15.0
30,3,2,12,6.0,12.0,18.0,-1.199250702,15.87231143,13,4,rank,4.0,0,18.0,12.5,1199250869.0607235,0.045186949908850554,599625434.5529553,3.0
30,3,2,81,2.0,4.0,6.0,0.899438027,21.09984786,6,9,rank,9.0,0,6.0,4.0,-899438152.2955427,0.060069245272752786,-449719076.11773676,11.0
30,3,2,77,5.0,10.0,15.0,-0.67457852,17.75397265,12,4,rank,4.0,0,15.0,10.5,674578613.971657,0.0505438591194939,337289307.0111005,5.0
30,3,2,82,3.0,5.0,8.0,0.374765844,23.82421979,9,7,rank,7.0,0,8.0,5.5,-374765896.2064761,0.06782527113432375,-187382948.06932542,9.0
30,3,2,102,4.0,7.0,11.0,-0.149906338,25.2786927,5,9,rank,9.0,0,11.0,8.0,149906358.88259047,0.07196601615547599,74953179.47727825,6.0
30,3,2,41,6.0,12.0,18.0,-1.199250702,27.23303486,1,10,rank,,0,18.0,12.5,1199250869.0607235,0.07752984103871007,599625434.5691267,2.0
30,3,2,22,7.0,14.0,21.0,-1.723922885,43.97882153,3,10,rank,,0,21.0,14.0,1723923125.1497903,0.12520349126783661,861961562.637497,1.0
30,3,2,80,3.0,5.0,8.0,0.374765844,14.52306601,11,5,rank,5.0,0,8.0,5.5,-374765896.2064761,0.041345777469841395,-187382948.08256516,10.0
30,3,2,52,5.0,10.0,15.0,-0.67457852,20.16660689,7,8,rank,8.0,0,15.0,10.5,674578613.971657,0.05741239764534474,337289307.0145347,4.0
30,3,2,87,1.0,1.0,2.0,1.424110209,27.27908177,8,8,rank,8.0,0,2.0,2.0,-1424110407.3846092,0.07766093217970764,-712055203.6534741,14.0
30,3,2,53,1.0,1.0,2.0,1.424110209,45.93264836,2,10,rank,,0,2.0,2.0,-1424110407.3846092,0.13076584905593466,-712055203.6269217,13.0
30,3,2,21,4.0,7.0,11.0,-0.149906338,3.664707917,14,3,rank,3.0,1,11.0,8.0,149906358.88259047,0.010433072322601664,74953179.44651178,8.0
30,3,2,68,4.0,7.0,11.0,-0.149906338,14.68043982,10,6,rank,6.0,0,11.0,8.0,149906358.88259047,0.04179380562886517,74953179.46219213,7.0
30,3,2,5,1.0,1.0,2.0,1.424110209,49.97129595,4,10,rank,10.0,0,2.0,2.0,-1424110407.3846092,0.14226349180026115,-712055203.6211729,12.0
30,4,3,12,10.0,13.0,23.0,-2.075715563,6.990085471,13,4,rank,4.0,1,23.0,13.0,-1037858041.3034089,0.02638397430411888,-518929020.63851243,13.0
30,4,3,81,1.0,1.0,2.0,1.510805631,21.63324169,6,9,rank,9.0,0,2.0,1.0,755403004.5974177,0.08165435104216241,377701502.339536,1.0
30,4,3,77,9.0,12.0,21.0,-1.221781945,6.783250202,12,4,rank,4.0,1,21.0,12.0,-610891125.4222596,0.025603277638087864,-305445562.69832814,12.0
30,4,3,82,5.0,7.0,12.0,0.144511843,15.79966782,9,7,rank,7.0,0,12.0,7.5,72255939.58757909,0.059635612683983145,36127969.82360735,8.0
30,4,3,102,3.0,4.0,7.0,0.656872014,27.0158956,5,9,rank,9.0,0,7.0,4.5,328436089.2162686,0.10197109867544826,164218044.65911984,5.0
30,4,3,41,6.0,9.0,15.0,-0.197061604,25.73634282,1,10,rank,,0,15.0,9.0,-98530826.66488057,0.09714144561779342,-49265413.283869565,9.0
30,4,3,22,8.0,11.0,19.0,-1.050995222,40.45015402,3,10,rank,,0,19.0,11.0,-525497742.5460298,0.15267850853741455,-262748871.19667566,11.0
30,4,3,80,4.0,6.0,10.0,0.315298567,10.62542344,11,5,rank,5.0,0,10.0,6.0,157649322.96380895,0.04010550374160689,78824661.50195722,6.0
