celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_age_during_season,season,is_from_usa,is_final_awarded,is_final_reached,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,participated_ratio,ballroom_partner_count,is_legacy_season,season_total_contestants,relative_placement,gender,week1_audience_votes,week2_audience_votes,week3_audience_votes,week4_audience_votes,week5_audience_votes,week6_audience_votes,week7_audience_votes,week8_audience_votes,week9_audience_votes,week10_audience_votes,week11_audience_votes,week1_judge_rank,week1_audience_rank,week1_judge_pct,week1_audience_pct,week1_combined_rank,week1_combined_pct,week2_judge_rank,week2_audience_rank,week2_judge_pct,week2_audience_pct,week2_combined_rank,week2_combined_pct,week3_judge_rank,week3_audience_rank,week3_judge_pct,week3_audience_pct,week3_combined_rank,week3_combined_pct,week4_judge_rank,week4_audience_rank,week4_judge_pct,week4_audience_pct,week4_combined_rank,week4_combined_pct,week5_judge_rank,week5_audience_rank,week5_judge_pct,week5_audience_pct,week5_combined_rank,week5_combined_pct,week6_judge_rank,week6_audience_rank,week6_judge_pct,week6_audience_pct,week6_combined_rank,week6_combined_pct,week7_judge_rank,week7_audience_rank,week7_judge_pct,week7_audience_pct,week7_combined_rank,week7_combined_pct,week8_judge_rank,week8_audience_rank,week8_judge_pct,week8_audience_pct,week8_combined_rank,week8_combined_pct,week9_judge_rank,week9_audience_rank,week9_judge_pct,week9_audience_pct,week9_combined_rank,week9_combined_pct,week10_judge_rank,week10_audience_rank,week10_judge_pct,week10_audience_pct,week10_combined_rank,week10_combined_pct,week11_judge_rank,week11_audience_rank,week11_judge_pct,week11_audience_pct,week11_combined_rank,week11_combined_pct,total_audience_votes
Audrina Patridge,Tony Dovolani,TV Personality,California,25,11,True,False,False,0,19.0,23.0,26.0,23.0,23.0,31.9998,0.0,0.0,0.0,0.0,0.0,0.6,21,False,12,0.5454545454545454,0.0,44.96622576,39.5055374,36.90103749,33.87246458,34.1857067,3.2722761,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,9.0,0.08370044052863436,0.08647086201745424,14.5,0.1701713025460886,2.0,10.0,0.10407239819004525,0.09341407710265634,12.0,0.19748647529270158,1.0,8.0,0.11764705882352941,0.10248144274020327,9.0,0.22012850156373268,3.0,8.0,0.12849162011173185,0.11217037711413695,11.0,0.24066199722586878,5.0,5.0,0.12637362637362637,0.13219786372174291,10.0,0.2585714900953693,2.0,7.0,0.1545889285615942,0.014332332979918816,9.0,0.16892126154151302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,192.70324803
Bristol Palin,Mark Ballas,TV Personality,Alaska,19,11,True,True,True,7,18.0,22.0,19.0,16.0,18.0,27.9998,32.5,23.5,26.5,25.666600000000003,0.0,1.0,21,False,12,0.18181818181818182,0.0,51.9758728,46.81752731,46.48815648,42.27600463,42.73594879,41.64578879,40.21458656,46.96954898,28.46765001,26.80388606,-1.0,7.5,1.0,0.07929515418502203,0.09995053952523572,8.5,0.17924569371025775,3.5,1.0,0.09954751131221719,0.1107038758038021,4.5,0.2102513871160193,9.0,1.0,0.08597285067873303,0.12910675879218292,10.0,0.21507960947091595,8.0,1.0,0.0893854748603352,0.13999912439279907,9.0,0.22938459925313426,8.0,1.0,0.0989010989010989,0.16526208405572626,9.0,0.26416318295682517,6.0,1.0,0.13526519171803963,0.1824055470593237,7.0,0.31767073877736335,6.0,1.0,0.15587529976019185,0.22769918913201956,7.0,0.3835744888922114,5.0,1.0,0.17735849056603772,0.3286459955261778,6.0,0.5060044860922155,4.0,1.0,0.2324561403508772,0.34317528549877274,5.0,0.57563142584965,3.0,1.0,0.3092368897274451,0.3356562843478473,4.0,0.6448931740752923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,414.39497041000004
Ralph Macchio,Karina Smirnoff,Actor/Actress,New York,49,12,True,False,False,2,24.0,21.0,21.0,25.0,22.0,24.0,33.0,23.0,24.0,0.0,0.0,0.9,18,False,11,0.3,1.0,43.78204137,41.87297473,37.71495614,35.69575123,37.24120394,33.02676522,34.96819519,26.14639927,5.623797888,-1.0,-1.0,1.0,5.0,0.11594202898550725,0.0898898765976815,6.0,0.20583190558318876,4.0,8.0,0.09722222222222222,0.09521745227542211,12.0,0.19243967449764432,6.0,7.0,0.09813084112149532,0.10766889489267445,13.0,0.2057997360141698,2.5,7.0,0.12135922330097088,0.11661067564268986,9.5,0.23796989894366072,7.0,2.0,0.1134020618556701,0.14753472339029464,9.0,0.26093678524596475,6.0,3.0,0.13333333333333333,0.16500065482471898,9.0,0.29833398815805234,1.5,4.0,0.17506631299734748,0.21196574345674915,5.5,0.38703205645409666,5.0,4.0,0.17692307692307693,0.2370117204623254,9.0,0.41393479738540234,4.0,4.0,0.20425531914893616,0.05502032280756256,8.0,0.2592756419564987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,296.072084978
Chelsea Kane,Mark Ballas,Actor/Actress,Arizona,22,12,True,True,True,0,21.0,18.0,23.0,26.0,26.0,28.0,32.0,27.5,36.5,29.666600000000003,0.0,1.0,21,False,11,0.2,0.0,47.65201749,47.83575004,40.56678568,37.52715614,35.27917686,32.66612638,39.34622848,27.88957511,30.75338496,26.14865951,-1.0,3.5,2.0,0.10144927536231885,0.09783541008532604,5.5,0.19928468544764488,7.5,2.0,0.08333333333333333,0.10877656234987823,9.5,0.19210989568321157,3.5,2.0,0.10747663551401869,0.11581031586779864,5.5,0.2232869513818173,1.0,4.0,0.1262135922330097,0.12259349871186666,5.0,0.24880709094487635,3.0,5.0,0.13402061855670103,0.13976195849798792,8.0,0.27378257705468895,1.5,4.0,0.15555555555555556,0.1631989148008673,5.5,0.31875447035642285,3.0,2.0,0.16976127320954906,0.23850394699144656,5.0,0.40826522020099565,1.0,2.0,0.21153846153846154,0.252813250173562,3.0,0.4643517117120235,1.0,3.0,0.31063829787234043,0.30087517397005703,4.0,0.6115134718423975,1.5,2.0,0.33969480071129965,0.3327667267938587,3.5,0.6724615275051584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,365.66486065
Kirstie Alley,Maksim Chmerkoskiy,Actor/Actress,Kansas,60,12,True,True,True,1,23.0,20.0,21.0,22.0,23.0,26.0,30.0,26.5,27.0,27.9999,0.0,1.0,17,False,11,0.1,0.0,47.91500828,48.30480611,41.94468495,41.48002065,38.41356105,34.99203955,42.32705529,28.9380306,33.44259195,26.74031716,-1.0,2.0,1.0,0.1111111111111111,0.0983753622876376,3.0,0.2094864733987487,5.0,1.0,0.09259259259259259,0.1098431768965568,6.0,0.20243576948914938,6.0,1.0,0.09813084112149532,0.11974395140282654,7.0,0.21787479252432185,7.0,2.0,0.10679611650485436,0.13550669384999597,9.0,0.24230281035485035,5.0,1.0,0.11855670103092783,0.15217913236851027,6.0,0.2707358333994381,4.0,1.0,0.14444444444444443,0.17481910205078402,5.0,0.3192635464952285,5.5,1.0,0.15915119363395225,0.2565727425773894,6.5,0.4157239362113416,3.0,1.0,0.20384615384615384,0.2623172830978274,4.0,0.46616343694398127,3.0,1.0,0.2297872340425532,0.3271849809070864,4.0,0.5569722149496397,3.0,1.0,0.32061039857740076,0.3402961368386739,4.0,0.6609065354160746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,384.49811559000005
Hines Ward,Kym Johnson,Athlete,N,35,12,False,True,True,0,21.0,23.0,25.0,25.0,27.0,27.0,33.0,27.0,30.0,29.666600000000003,0.0,1.0,14,False,11,0.0,1.0,47.16120773,43.00540308,38.89989601,37.85260076,35.62854706,33.24899199,36.44011558,27.34289926,32.39332758,25.69057292,-1.0,3.5,3.0,0.10144927536231885,0.09682771772154403,6.5,0.19827699308386287,2.0,6.0,0.10648148148148148,0.09779254857719516,8.0,0.20427403005867664,1.5,3.0,0.11682242990654206,0.11105166871438012,4.5,0.22787409862092217,2.5,3.0,0.12135922330097088,0.12365665933224278,5.5,0.24501588263321367,1.0,4.0,0.13917525773195877,0.14114602319957104,5.0,0.2803212809315298,3.0,2.0,0.15,0.16611089260687323,5.0,0.3161108926068732,1.5,3.0,0.17506631299734748,0.2208880426512103,4.5,0.39595435564855774,2.0,3.0,0.2076923076923077,0.24785774626628518,5.0,0.4555500539585929,2.0,2.0,0.2553191489361702,0.31691952231529397,4.0,0.5722386712514642,1.5,3.0,0.33969480071129965,0.32693713636746746,4.5,0.6666319370787671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,357.66356197000005
Sugar Ray Leonard,Anna Trebunskaya,Athlete,North Carolina,54,12,True,False,False,3,17.0,17.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,11,False,11,0.8,1.0,42.84102668,44.01487111,37.97919231,3.051478966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,8.0,0.0821256038647343,0.08795785854384387,17.0,0.1700834624085782,10.0,4.0,0.0787037037037037,0.1000880380806248,14.0,0.1787917417843285,8.5,5.0,0.09345794392523364,0.10842323797898125,13.5,0.2018811819042149,8.0,9.0,0.10194174757281553,0.00996855400638438,17.0,0.11191030157919991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,127.88656906599999
Chris Jericho,Cheryl Burke,Athlete,New York,40,12,True,False,False,0,19.0,23.0,21.0,23.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.6,25,False,11,0.6,1.0,41.62638651,40.15933491,37.13663594,36.38900293,32.67798509,3.943522087,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,10.0,0.09178743961352658,0.08546405397065875,15.5,0.17725149358418532,2.0,10.0,0.10648148148148148,0.0913207045800354,12.0,0.1978021860615169,6.0,8.0,0.09813084112149532,0.10601790273463053,14.0,0.20414874385612586,5.0,5.0,0.11165048543689321,0.1188753863251058,10.0,0.230525871761999,3.0,6.0,0.13402061855670103,0.12945707928703776,9.0,0.26347769784373876,7.0,7.0,0.12222222222222222,0.019701709275382142,14.0,0.14192393149760435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,191.932867467
Petra Nemcova,Dmitry Chaplin,Model,N,31,12,False,False,False,0,18.0,18.0,25.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,False,11,0.7,0.0,42.65598486,42.46200838,36.5317875,35.99290905,3.375105383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,9.0,0.08695652173913043,0.08757794509429402,16.5,0.17453446683342444,7.5,7.0,0.08333333333333333,0.09655689099022899,14.5,0.17989022432356233,1.5,9.0,0.11682242990654206,0.10429117758955503,10.5,0.2211136074960971,5.0,6.0,0.11165048543689321,0.11758142910686087,11.0,0.22923191454375408,7.0,8.0,0.1134020618556701,0.013370814753901308,15.0,0.1267728766095714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,161.01779517300002
Mike Catherwood,Lacey Schwimmer,Radio Personality,California,32,12,True,False,False,1,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6,False,11,1.0,1.0,41.40435522,2.950317529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,11.0,0.06280193236714976,0.08500819662288783,22.0,0.1478101289900376,10.0,11.0,0.0787037037037037,0.006708902826376739,21.0,0.08541260653008044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.354672749
Romeo,Chelsie Hightower,Singer/Rapper,Louisiana,21,12,True,False,False,2,19.0,23.0,20.0,23.0,26.0,28.0,30.0,26.0,0.0,0.0,0.0,0.8,7,False,11,0.4,1.0,43.59358713,40.89807079,37.7888652,35.60774674,32.65430961,29.69066429,6.032262651,-1.0,-1.0,-1.0,-1.0,5.5,6.0,0.09178743961352658,0.0895029570332247,11.5,0.18129039664675128,2.0,9.0,0.10648148148148148,0.0930005601157742,11.0,0.1994820415972557,8.5,6.0,0.09345794392523364,0.10787989094376932,14.5,0.20133783486900297,5.0,8.0,0.11165048543689321,0.11632318307887277,13.0,0.22797366851576598,3.0,7.0,0.13402061855670103,0.12936328652462975,10.0,0.2633839050813308,1.5,6.0,0.15555555555555556,0.14833360207690663,7.5,0.30388915763246216,5.5,5.0,0.15915119363395225,0.036565599985876635,10.5,0.19571679361982888,4.0,-1.0,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,226.265506411
Wendy Williams,Tony Dovolani,TV Personality,New Jersey,46,12,True,False,False,2,14.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,21,False,11,0.9,0.0,43.52829971,43.13359975,3.572569611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,7.0,0.06763285024154589,0.0893689139885529,17.0,0.1570017642300988,10.0,5.0,0.0787037037037037,0.09808406262381597,15.0,0.1767877663275197,10.0,10.0,0.07009345794392523,0.01019899428003211,20.0,0.08029245222395734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.234469071
Kendra Wilkinson,Louis van Amstel,TV Personality,California,25,12,True,False,False,1,18.0,19.0,23.0,18.0,22.0,25.0,30.5,0.0,0.0,0.0,0.0,0.7,11,False,11,0.5,0.0,44.90317852,45.12441704,38.15108755,42.51382499,37.1534259,32.59330957,5.857116985,-1.0,-1.0,-1.0,-1.0,7.5,4.0,0.08695652173913043,0.09219170805434881,11.5,0.17914822979347925,6.0,3.0,0.08796296296296297,0.10261110068409136,9.0,0.19057406364705431,3.5,4.0,0.10747663551401869,0.10891396559535203,7.5,0.21639060110937072,9.0,1.0,0.08737864077669903,0.138883919945981,10.0,0.22626256072268003,7.0,3.0,0.1134020618556701,0.14718698197806732,10.0,0.26058904383373743,5.0,5.0,0.1388888888888889,0.16283512436446781,10.0,0.30172401325335674,4.0,6.0,0.16180371352785147,0.03550392433732803,10.0,0.19730763786517952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,246.296360555
Elisabetta Canalis,Valentin Chmerkovskiy,Actor/Actress,N,33,13,False,False,False,1,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19,False,12,0.9090909090909091,0.0,48.03695399,2.641451547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,8.0,0.06912442396313365,0.08900252325178916,19.0,0.15812694721492282,5.5,11.0,0.09417040358744394,0.0054605855053838385,16.5,0.09963098909282778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.678405537
David Arquette,Kym Johnson,Actor/Actress,Virginia,40,13,True,False,False,1,18.0,18.0,24.0,23.0,25.0,23.0,23.5,0.0,0.0,0.0,0.0,0.7,14,False,12,0.45454545454545453,1.0,49.43684961,50.02821033,42.71165916,38.3516757,33.91707791,33.75050955,3.97340003,-1.0,-1.0,-1.0,-1.0,6.0,5.0,0.08294930875576037,0.09159623979957579,11.0,0.17454554855533616,9.5,3.0,0.08071748878923767,0.10342166620415848,12.5,0.18413915499339614,5.5,7.0,0.10126582278481013,0.10689737646116826,12.5,0.20816319924597837,5.0,8.0,0.11004784688995216,0.11828618626767232,13.0,0.22833403315762446,2.5,7.0,0.13297872340425532,0.13291765434370856,9.5,0.2658963777479639,4.0,5.0,0.13855421686746988,0.15880852739110565,9.0,0.29736274425857556,5.0,6.0,0.16040955631399317,0.02259327136223534,11.0,0.18300282767622852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,252.16938229
Ricki Lake,Derek Hough,Actor/Actress,New York,42,13,True,True,True,0,20.0,23.0,27.0,29.0,24.0,29.0,26.5,26.0,33.4999,27.9999,0.0,1.0,17,False,12,0.18181818181818182,0.0,50.76074496,47.0464378,42.48769669,38.69493222,36.02653719,33.81559015,32.44922553,32.77516711,31.24652492,26.90272188,-1.0,4.0,3.0,0.09216589861751152,0.09404914359309774,7.0,0.18621504221060925,1.0,8.0,0.1031390134529148,0.0972575463753613,9.0,0.2003965598282761,1.0,8.0,0.11392405063291139,0.1063368503439533,9.0,0.22026090097686468,1.0,6.0,0.13875598086124402,0.11934487546237452,7.0,0.25810085632361857,4.5,4.0,0.1276595744680851,0.14118441541832638,8.5,0.26884398988641145,1.5,4.0,0.1746987951807229,0.15911475548619317,5.5,0.3338135506669161,1.0,5.0,0.18088737201365188,0.1845105331349345,6.0,0.3653979051485864,2.5,2.0,0.20077220077220076,0.24401381278891102,4.5,0.4447860135611118,1.0,3.0,0.28270077088932866,0.3034679302334341,4.0,0.5861687011227628,3.0,1.0,0.3313613318879616,0.33565928834870085,4.0,0.6670206202366624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,372.20557844999996
J.R. Martinez,Karina Smirnoff,Actor/Actress,Louisiana,28,13,True,True,True,0,22.0,22.0,26.0,26.0,28.0,29.0,24.0,30.0,28.0,28.1665,0.0,1.0,18,False,12,0.0,1.0,48.68782309,47.53631829,43.10989221,39.33690505,34.94176066,33.53957231,35.20319611,31.34591121,33.24048364,26.54430481,-1.0,1.5,7.0,0.10138248847926268,0.09020844884437941,8.5,0.19159093732364207,2.5,7.0,0.09865470852017937,0.09827026012591351,9.5,0.19692496864609288,2.5,5.0,0.10970464135021098,0.10789406142031863,7.5,0.21759870277052962,2.0,5.0,0.12440191387559808,0.12132488067367653,7.0,0.2457267945492746,1.0,6.0,0.14893617021276595,0.1369332841080965,7.0,0.2858694543208624,1.5,6.0,0.1746987951807229,0.15781599030342947,7.5,0.33251478548415236,4.0,2.0,0.16382252559726962,0.20016996942822732,6.0,0.3639924950254969,1.0,4.0,0.23166023166023167,0.23337288514880034,5.0,0.46503311680903203,3.0,1.0,0.23628791682665332,0.32283336454264266,4.0,0.559121281369296,2.0,3.0,0.3333329388541484,0.3311873981368162,5.0,0.6645203369909646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,373.48616738
Metta World Peace (Ron),Peta Murgatroyd,Athlete,New York,31,13,True,False,False,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,15,False,12,1.0,1.0,3.194944095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,12.0,0.06451612903225806,0.00591956946651113,24.0,0.0704356984987692,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.194944095
Hope Solo,Maksim Chmerkoskiy,Athlete,Washington,30,13,True,False,False,1,21.0,19.0,24.0,24.0,24.0,20.0,25.0,26.0,24.4998,0.0,0.0,0.9,17,False,12,0.2727272727272727,0.0,46.83755663,50.17796564,43.7563542,38.51986535,35.3303877,35.67407323,33.23635363,31.34852574,5.719051216,-1.0,-1.0,3.0,9.0,0.0967741935483871,0.08678028843973683,12.0,0.1835544819881239,8.0,2.0,0.08520179372197309,0.10373125040836961,10.0,0.1889330441303427,5.5,4.0,0.10126582278481013,0.10951200584280042,9.5,0.21077782862761055,3.5,7.0,0.11483253588516747,0.1188049253293972,10.5,0.23363746121456466,4.5,5.0,0.1276595744680851,0.1384562748182163,9.5,0.2661158492863014,6.0,2.0,0.12048192771084337,0.16785960008413456,8.0,0.2883415277949779,3.0,4.0,0.17064846416382254,0.1889862462838421,7.0,0.35963471044766465,2.5,3.0,0.20077220077220076,0.2333923505395277,5.5,0.4341645513117285,4.0,4.0,0.20675023945248716,0.05554373293868753,8.0,0.2622939723911747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,320.600133336
Chynna Phillips,Tony Dovolani,Singer/Rapper,California,43,13,True,False,False,0,22.0,21.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21,False,12,0.7272727272727273,0.0,44.76338646,44.36908063,39.43466602,3.136316832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,11.0,0.10138248847926268,0.08293728084974636,12.5,0.18431976932900904,5.5,9.0,0.09417040358744394,0.09172273436192803,14.5,0.18589313794937196,2.5,9.0,0.10970464135021098,0.09869582268787659,11.5,0.20840046403808757,7.0,9.0,0.10047846889952153,0.00967318768249774,16.0,0.11015165658201927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,131.70344994200002
Kristin Cavallari,Mark Ballas,TV Personality,Colorado,24,13,True,False,False,0,19.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,21,False,12,0.8181818181818182,0.0,45.8689324,43.39880735,2.802054795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,10.0,0.08755760368663594,0.08498562842505795,15.0,0.1725432321116939,2.5,10.0,0.09865470852017937,0.08971692046954499,12.5,0.18837162898972437,5.5,10.0,0.10126582278481013,0.007012893251556296,15.5,0.10827871603636642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.06979454500001
Carson Kressley,Anna Trebunskaya,TV Personality,Pennsylvania,41,13,True,False,False,3,17.0,18.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11,False,12,0.6363636363636364,1.0,48.83227221,49.38876262,42.72880224,40.90686012,3.658017923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,6.0,0.07834101382488479,0.09047608313618269,13.5,0.16881709696106748,9.5,4.0,0.08071748878923767,0.10209975708163734,13.5,0.182817245870875,8.0,6.0,0.0970464135021097,0.10694028161429282,14.0,0.20398669511640252,9.0,3.0,0.09569377990430622,0.12616701584645323,12.0,0.22186079575075945,8.0,8.0,0.10106382978723404,0.01433540834981691,16.0,0.11539923813705094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,185.514715113
Chaz Bono,Lacey Schwimmer,TV Personality,California,42,13,True,False,False,3,17.0,17.0,18.0,21.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.6,6,False,12,0.5454545454545454,1.0,49.48270091,50.94656321,49.0098664,40.46821529,36.97476195,3.813187335,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,4.0,0.07834101382488479,0.0916811927588168,11.5,0.1700222065837016,11.0,1.0,0.07623318385650224,0.1053201467691535,12.0,0.18155333062565573,10.0,1.0,0.0759493670886076,0.12266032839526811,11.0,0.1986096954838757,7.0,4.0,0.10047846889952153,0.12481412518079894,11.0,0.22529259408032049,7.0,3.0,0.11170212765957446,0.1449004139257528,10.0,0.25660254158532725,7.0,7.0,0.1144578313253012,0.017942445118958646,14.0,0.13240027644425983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,230.695295095
