contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,implied_audience_score,audience_lower_95,audience_upper_95,implied_total_score
38,3,6,7,6,255,week6_score_sum,-0.620505228,5,254,29.73326429,0.404333171,133.6387098,28.54490845
39,3,6,9,4,178,week6_score_sum,0.103417538,5,255,30.91457299,0.241748505,146.6589151,31.11263229
40,3,6,10,2,123,week6_score_sum,-0.620505228,5,256,30.45257289,0.414530857,140.2363871,29.26421704
41,3,6,10,1,155,week6_score_sum,1.55126307,5,257,29.84081696,0.170795527,143.8397027,32.81170657
45,3,6,8,5,176,week6_score_sum,0.827340304,5,258,28.75336156,0.23118065,133.2096609,30.33783602
34,3,6,10,3,63,week7_score_sum,-1.914854216,6,259,37.77402221,2.136256767,166.5915764,34.10680378
38,3,6,7,6,255,week7_score_sum,-0.174077656,6,260,3.544314998,0.009632899,14.24786959,3.210931505
39,3,6,9,4,178,week7_score_sum,0.174077656,6,261,31.3829434,0.422079541,142.4069402,31.71632689
40,3,6,10,2,123,week7_score_sum,1.218543592,6,262,28.18578703,0.197720947,128.1613447,30.51947148
41,3,6,10,1,155,week7_score_sum,0.87038828,6,263,30.52458212,0.300126833,145.1771226,32.19149958
45,3,6,8,5,176,week7_score_sum,-0.174077656,6,264,30.63133701,0.81218024,138.3887133,30.29795352
34,3,6,10,3,63,week8_score_sum,1.489690599,7,265,35.68475233,0.822919529,158.0119465,38.5377219
39,3,6,9,4,178,week8_score_sum,-1.406930011,7,266,40.97935485,4.992504222,157.5883758,38.28488358
40,3,6,10,2,123,week8_score_sum,-0.579324122,7,267,6.886055451,0.029771476,28.32012608,5.776567285
41,3,6,10,1,155,week8_score_sum,0.662084711,7,268,36.57003685,1.215287118,155.5836754,37.83802333
45,3,6,8,5,176,week8_score_sum,-0.165521178,7,269,6.603664128,0.017433878,27.37883758,6.286667509
34,3,6,10,3,63,week9_score_sum,0.534522484,8,270,31.53260708,0.231678347,145.2489595,32.55629373
39,3,6,9,4,178,week9_score_sum,-1.603567451,8,271,7.22976993,0.025934456,30.92649672,4.158709978
41,3,6,10,1,155,week9_score_sum,1.069044968,8,272,29.69316757,0.226364061,138.6608444,31.74054087
34,3,6,10,3,63,week10_score_sum,-1.313198308,9,273,25.03960308,0.11102874,126.2085579,22.52464137
40,3,6,10,2,123,week10_score_sum,0.202030509,9,274,22.7977291,0.100602632,114.2011243,23.18464628
41,3,6,10,1,155,week10_score_sum,1.111167799,9,275,24.85819102,0.102795274,127.6431339,26.98623554
46,4,7,1,12,267,week1_score_sum,-0.290465172,0,276,3.00618371,0.009128142,12.2617528,2.449901555
47,4,7,6,7,58,week1_score_sum,-1.111345005,0,277,48.67428587,2.799086777,231.1464796,46.54590197
48,4,7,7,6,263,week1_score_sum,-0.290465172,0,278,46.04400512,1.417665092,224.3991467,45.48772296
49,4,7,9,4,60,week1_score_sum,0.366238695,0,279,47.86815365,0.928041007,233.8143749,48.56955289
50,4,7,2,10,201,week1_score_sum,0.530414661,0,280,43.20259781,0.635819297,211.8483513,44.2184174
51,4,7,8,5,186,week1_score_sum,0.037886762,0,281,46.44118912,0.887284735,225.1000998,46.51374766
52,4,7,10,2,287,week1_score_sum,0.694590628,0,282,49.74781208,0.651202497,240.5408238,51.07805201
53,4,7,1,13,124,week1_score_sum,-2.424752737,0,283,4.273782161,0.012482815,15.27415432,-0.369964518
54,4,7,5,8,274,week1_score_sum,1.022942561,0,284,43.05190007,0.508406453,216.1075398,45.0109807
55,4,7,10,3,160,week1_score_sum,0.694590628,0,285,48.7868143,0.658430234,236.6564168,50.11705424
56,4,7,2,11,152,week1_score_sum,-0.290465172,0,286,45.69427945,1.654478234,216.0655704,45.1379973
57,4,7,4,9,241,week1_score_sum,-0.618817105,0,287,46.92774699,1.684594299,212.9876779,45.74262414
58,4,7,10,1,36,week1_score_sum,1.679646427,0,288,44.02304592,0.449104871,212.1543859,47.23980794
47,4,7,6,7,58,week2_score_sum,-1.73315649,1,289,49.76061566,5.903417014,222.9890901,46.44137425
48,4,7,7,6,263,week2_score_sum,0.30949223,1,290,44.88393699,1.761642168,201.3146838,45.47665867
49,4,7,9,4,60,week2_score_sum,0.30949223,1,291,45.635228,1.82799214,210.7552046,46.22794968
50,4,7,2,10,201,week2_score_sum,0.30949223,1,292,3.402658642,0.010269803,13.7023441,3.995380321
51,4,7,8,5,186,week2_score_sum,-0.371390676,1,293,46.54581672,2.955657569,212.8179381,45.8345507
52,4,7,10,2,287,week2_score_sum,1.33081659,1,294,46.11163464,0.669941998,223.1139613,48.66033786
54,4,7,5,8,274,week2_score_sum,0.990375137,1,295,41.39063348,0.708969359,200.1481424,43.28734286
55,4,7,10,3,160,week2_score_sum,-0.030949223,1,296,49.27072243,2.282780555,229.3148667,49.21145026
56,4,7,2,11,152,week2_score_sum,-1.052273583,1,297,4.253949412,0.013683472,15.55887615,2.238695699
57,4,7,4,9,241,week2_score_sum,-1.392715036,1,298,48.03281947,4.928101017,208.0216169,45.36557191
58,4,7,10,1,36,week2_score_sum,1.33081659,1,299,44.32392357,0.837338476,211.1437276,46.8726268
47,4,7,6,7,58,week3_score_sum,-1.923029904,2,300,33.59944568,0.167157461,166.8182802,29.91656966
48,4,7,7,6,263,week3_score_sum,-0.349641801,2,301,33.81820396,0.184707539,171.6605918,33.14859013
49,4,7,9,4,60,week3_score_sum,-0.349641801,2,302,34.74849016,0.170290064,175.3123082,34.07887634
51,4,7,8,5,186,week3_score_sum,0.594391061,2,303,34.34344652,0.111372187,169.6904425,35.48179002
52,4,7,10,2,287,week3_score_sum,0.909068682,2,304,36.59120035,0.179589997,182.0891517,38.33219629
54,4,7,5,8,274,week3_score_sum,-0.03496418,2,305,33.00262887,0.16134524,163.4919133,32.93566748
55,4,7,10,3,160,week3_score_sum,-0.03496418,2,306,37.14191313,0.172231984,184.8645092,37.07495175
57,4,7,4,9,241,week3_score_sum,-0.664319421,2,307,33.63410338,0.184228705,167.1735398,32.36183711
58,4,7,10,1,36,week3_score_sum,1.853101543,2,308,35.66953144,0.168016383,184.4789958,39.2184847
47,4,7,6,7,58,week4_score_sum,-0.226339365,3,309,33.54453669,0.299361023,158.9026728,33.11106459
48,4,7,7,6,263,week4_score_sum,0.588482349,3,310,32.92539135,0.248863653,158.4177284,34.05241882
49,4,7,9,4,60,week4_score_sum,0.181071492,3,311,33.82620766,0.280264886,154.2708929,34.17298535
51,4,7,8,5,186,week4_score_sum,-1.041161079,3,312,35.31677267,0.445080944,161.3742363,33.32280099
52,4,7,10,2,287,week4_score_sum,-0.226339365,3,313,37.45523591,0.338065642,184.0827748,37.0217638
54,4,7,5,8,274,week4_score_sum,-0.226339365,3,314,33.18708641,0.31009623,154.7671714,32.75361431
55,4,7,10,3,160,week4_score_sum,1.403304064,3,315,35.64307384,0.241374325,172.4394446,38.33060089
57,4,7,4,9,241,week4_score_sum,-1.855982794,3,316,3.4132187,0.015599136,12.50968268,-0.141252569
58,4,7,10,1,36,week4_score_sum,1.403304064,3,317,34.43053394,0.189947725,162.8832485,37.11806099
47,4,7,6,7,58,week5_score_sum,-1.095896194,4,318,34.50159648,1.028794609,152.4489064,32.40279926
48,4,7,7,6,263,week5_score_sum,-0.771186211,4,319,33.80834826,0.674868513,152.711785,32.33141688
49,4,7,9,4,60,week5_score_sum,1.17707369,4,320,32.00658293,0.237301414,153.2991133,34.26084661
51,4,7,8,5,186,week5_score_sum,0.852363706,4,321,31.32452868,0.404258285,143.821289,32.95692652
52,4,7,10,2,287,week5_score_sum,0.20294374,4,322,34.56278617,0.416885308,158.4165113,34.95145232
54,4,7,5,8,274,week5_score_sum,-0.771186211,4,323,3.189824922,0.008534593,12.56138969,1.712893541
55,4,7,10,3,160,week5_score_sum,-1.095896194,4,324,37.44403111,0.995961067,164.1036443,35.34523388
58,4,7,10,1,36,week5_score_sum,1.501783673,4,325,32.44083273,0.217498902,152.4083598,35.31696226
47,4,7,6,7,58,week6_score_sum,-2.112262275,5,326,3.990617963,0.016757914,14.41129857,-0.054664996
48,4,7,7,6,263,week6_score_sum,0.038404769,5,327,29.30525403,0.218356246,136.1853903,29.37880463
49,4,7,9,4,60,week6_score_sum,0.038404769,5,328,29.88603817,0.237700599,137.0235032,29.95958877
51,4,7,8,5,186,week6_score_sum,-0.499261992,5,329,30.85078148,0.335556713,143.2528159,29.89462369
52,4,7,10,2,287,week6_score_sum,0.576071529,5,330,31.87040407,0.226865818,147.8112425,32.97366306
55,4,7,10,3,160,week6_score_sum,1.11373829,5,331,31.12897441,0.198293042,146.4314262,33.26194179
58,4,7,10,1,36,week6_score_sum,0.84490491,5,332,30.46465177,0.218125773,143.8299806,32.08276496
48,4,7,7,6,263,week7_score_sum,-0.174077656,6,333,3.614681255,0.012972678,14.81336279,3.281297762
49,4,7,9,4,60,week7_score_sum,-0.87038828,6,334,33.37692184,0.927461427,142.4984264,31.71000437
51,4,7,8,5,186,week7_score_sum,0.174077656,6,335,30.64588552,0.5912324,136.1280536,30.97926902
52,4,7,10,2,287,week7_score_sum,-1.218543592,6,336,35.80459348,1.45252171,155.4973878,33.47090903
55,4,7,10,3,160,week7_score_sum,0.174077656,6,337,33.41866369,0.594497972,152.1179158,33.75204718
58,4,7,10,1,36,week7_score_sum,1.914854216,6,338,29.57393745,0.20804537,145.0014186,33.24115587
49,4,7,9,4,60,week8_score_sum,-1.011299794,7,339,31.68501778,0.567282704,142.3651173,29.74823471
51,4,7,8,5,186,week8_score_sum,-1.011299794,7,340,4.408687326,0.016857148,17.6160958,2.471904252
52,4,7,10,2,287,week8_score_sum,1.011299794,7,341,30.08034247,0.245178814,140.042215,32.01712554
55,4,7,10,3,160,week8_score_sum,-0.337099931,7,342,31.98874271,0.379562413,143.3351176,31.34314835
58,4,7,10,1,36,week8_score_sum,1.348399725,7,343,28.85272789,0.237461681,134.5914072,31.43510532
49,4,7,9,4,60,week9_score_sum,-1.040383104,8,344,5.29733979,0.021621915,22.07721791,3.304858037
52,4,7,10,2,287,week9_score_sum,-0.305995031,8,345,32.08618898,0.394999051,148.108731,31.50016494
55,4,7,10,3,160,week9_score_sum,1.652373166,8,346,29.34973193,0.183711621,141.8590623,32.51426178
58,4,7,10,1,36,week9_score_sum,-0.305995031,8,347,31.21492685,0.418553559,139.8338901,30.62890281
52,4,7,10,2,287,week10_score_sum,-0.707106781,9,348,25.09986444,0.089051559,126.4563304,23.74565429
55,4,7,10,3,160,week10_score_sum,-0.707106781,9,349,24.77455008,0.102182011,125.1137242,23.42033993
58,4,7,10,1,36,week10_score_sum,1.414213562,9,350,24.48570325,0.107769769,127.7122643,27.19412355
59,5,8,11,2,97,week1_score_sum,1.612959809,0,351,48.60948486,0.233683539,258.3386409,51.69853251
60,5,8,3,12,74,week1_score_sum,-0.210386062,0,352,39.03331029,0.22072202,201.9103514,38.63039103
61,5,8,5,9,67,week1_score_sum,0.093504916,0,353,36.88213079,0.192121848,190.1784657,37.06120601
62,5,8,7,7,162,week1_score_sum,-0.818168019,0,354,44.79522887,0.181940398,232.0264991,43.22832064
63,5,8,10,4,277,week1_score_sum,-1.425949976,0,355,43.54217805,0.271403425,224.7648115,40.81128085
64,5,8,11,1,256,week1_score_sum,1.30906883,0,356,43.83434148,0.238098329,225.2822369,46.34139464
65,5,8,4,10,260,week1_score_sum,-1.729840954,0,357,41.38171737,0.183631398,206.984797,38.06882568
66,5,8,2,13,23,week1_score_sum,-0.51427704,0,358,39.02540438,0.195458056,205.0314567,38.04049064
67,5,8,8,6,56,week1_score_sum,0.397395895,0,359,42.8597587,0.204125001,213.7993214,43.62082841
68,5,8,9,5,166,week1_score_sum,0.701286873,0,360,39.81091126,0.204343086,212.0330923,41.15397545
69,5,8,6,8,261,week1_score_sum,-0.51427704,0,361,41.38418371,0.176103378,212.2012033,40.39926996
70,5,8,4,11,106,week1_score_sum,-0.210386062,0,362,40.08323982,0.182525436,205.8895451,39.68032056
71,5,8,11,3,190,week1_score_sum,1.30906883,0,363,48.56738648,0.212847549,258.4580424,51.07443965
59,5,8,11,2,97,week2_score_sum,1.823606199,1,364,44.389647,0.262449799,227.9101128,47.88211248
60,5,8,3,12,74,week2_score_sum,0.169637786,1,365,38.97816898,0.481104111,185.2377003,39.30304949
61,5,8,5,9,67,week2_score_sum,-0.933007823,1,366,39.06577101,0.992079681,181.6825155,37.27892821
62,5,8,7,7,162,week2_score_sum,-0.106023616,1,367,42.96803366,0.578893483,197.2465317,42.76498334
63,5,8,10,4,277,week2_score_sum,-0.106023616,1,368,42.09985366,0.665398417,204.1381981,41.89680334
64,5,8,11,1,256,week2_score_sum,0.996621992,1,369,41.39306892,0.317354875,201.7826335,43.30174192
65,5,8,4,10,260,week2_score_sum,-0.933007823,1,370,42.78912126,1.090140783,199.668669,41.00227846
66,5,8,2,13,23,week2_score_sum,-0.657346421,1,371,2.42872953,0.007203111,9.799907271,1.169817554
67,5,8,8,6,56,week2_score_sum,-0.106023616,1,372,42.25356249,0.537146997,208.2013186,42.05051217
68,5,8,9,5,166,week2_score_sum,0.72096059,1,373,38.51101919,0.34496145,187.5726789,39.89176135
69,5,8,6,8,261,week2_score_sum,-1.759992029,1,374,46.1236849,1.652522973,213.6714074,42.75304961
70,5,8,4,11,106,week2_score_sum,-0.657346421,1,375,41.57568549,0.808949745,202.0435815,40.31677351
71,5,8,11,3,190,week2_score_sum,1.547944797,1,376,45.93716201,0.352015903,232.289308,48.90169666
59,5,8,11,2,97,week3_score_sum,1.096430107,2,377,48.06443876,2.62349043,211.069175,50.1642585
60,5,8,3,12,74,week3_score_sum,-0.971123809,2,378,5.162718742,0.020439674,17.96061808,3.302878399
61,5,8,5,9,67,week3_score_sum,0.532551766,2,379,4.215419725,0.015377085,15.79611848,5.235332171
62,5,8,7,7,162,week3_score_sum,-0.219286021,2,380,49.19957684,5.530381128,210.8387971,48.77961289
63,5,8,10,4,277,week3_score_sum,0.344592319,2,381,48.09325655,4.121151145,207.8610296,48.75319989
64,5,8,11,1,256,week3_score_sum,1.096430107,2,382,45.89510972,2.682215396,204.283372,47.99492946
65,5,8,4,10,260,week3_score_sum,-2.09888049,2,383,52.72939873,9.052588861,207.9345549,48.7097438
67,5,8,8,6,56,week3_score_sum,0.344592319,2,384,4.322326733,0.018715422,16.46620504,4.98227008
68,5,8,9,5,166,week3_score_sum,0.720511213,2,385,43.55447515,3.028967781,196.9907768,44.93435669
69,5,8,6,8,261,week3_score_sum,-1.159083256,2,386,50.66104831,7.637611915,211.5052717,48.44123887
70,5,8,4,11,106,week3_score_sum,-0.783164362,2,387,49.41947296,6.576069345,214.8097688,47.91960171
71,5,8,11,3,190,week3_score_sum,1.096430107,2,388,50.69555549,2.783705494,224.2890555,52.79537524
59,5,8,11,2,97,week4_score_sum,1.418248417,3,389,39.45280584,0.335708186,182.4855471,42.16895346
62,5,8,7,7,162,week4_score_sum,-0.531843156,3,390,41.20259636,1.613475343,179.4968404,40.184041
63,5,8,10,4,277,week4_score_sum,0.531843156,3,391,37.97517372,0.702313004,164.9891967,38.99372908
64,5,8,11,1,256,week4_score_sum,0.531843156,3,392,37.89993922,0.653705858,169.1662703,38.91849457
65,5,8,4,10,260,week4_score_sum,-1.772810521,3,393,4.658837348,0.019078379,16.70654863,1.263652823
68,5,8,9,5,166,week4_score_sum,0.88640526,3,394,34.7403232,0.509411038,158.7748311,36.43791546
69,5,8,6,8,261,week4_score_sum,-1.240967365,3,395,42.06590608,2.607593927,180.4465528,39.68927691
70,5,8,4,11,106,week4_score_sum,-1.063686313,3,396,4.208037367,0.012291067,16.001326,2.170926652
71,5,8,11,3,190,week4_score_sum,1.240967365,3,397,40.8380628,0.531306363,195.5326271,43.21469197
59,5,8,11,2,97,week5_score_sum,1.735055234,4,398,34.98590287,0.25894417,169.3616283,38.30878064
61,5,8,5,9,67,week5_score_sum,-0.40824829,4,399,2.830152843,0.010868522,11.53582346,2.048299249
62,5,8,7,7,162,week5_score_sum,-1.020620726,4,400,36.78797463,1.216839648,162.2252098,34.83334064
63,5,8,10,4,277,week5_score_sum,-0.714434508,4,401,35.84163653,0.862577425,159.9788742,34.47339274
64,5,8,11,1,256,week5_score_sum,0.816496581,4,402,33.75053212,0.31951203,161.0815927,35.31423931
67,5,8,8,6,56,week5_score_sum,-0.102062073,4,403,34.24229014,0.519359396,158.6051565,34.04682674
68,5,8,9,5,166,week5_score_sum,0.816496581,4,404,31.17933978,0.322438391,145.0702776,32.74304697
69,5,8,6,8,261,week5_score_sum,-1.632993162,4,405,38.27268701,1.923519872,168.4862143,35.14527264
71,5,8,11,3,190,week5_score_sum,0.510310363,4,406,37.97052727,0.467982245,176.2063318,38.94784426
59,5,8,11,2,97,week6_score_sum,0.673189067,5,407,40.28729231,1.64258614,183.8485694,41.5765452
62,5,8,7,7,162,week6_score_sum,-0.305995031,5,408,40.36967889,3.459458935,167.251586,39.78365484
63,5,8,10,4,277,week6_score_sum,-1.285179129,5,409,42.56929337,5.179039218,170.92451,40.10799238
64,5,8,11,1,256,week6_score_sum,0.673189067,5,410,37.54217945,1.833785338,161.8279154,38.83143235
67,5,8,8,6,56,week6_score_sum,-0.061199006,5,411,37.88837511,3.171959756,153.4778344,37.7711703
68,5,8,9,5,166,week6_score_sum,1.162781117,5,412,3.815010363,0.012219231,15.38768892,6.041901736
69,5,8,6,8,261,week6_score_sum,-1.774771178,5,413,5.608967243,0.020851341,19.90566679,2.210027781
71,5,8,11,3,190,week6_score_sum,0.917985092,5,414,40.64574751,1.636369951,184.348275,42.40381965
59,5,8,11,2,97,week7_score_sum,0.398862018,6,415,47.61751409,4.549463226,196.0800623,48.38139163
62,5,8,7,7,162,week7_score_sum,-1.994310088,6,416,9.38158914,0.044182499,35.3426743,5.562201412
63,5,8,10,4,277,week7_score_sum,-0.797724035,6,417,8.650826719,0.0410585,33.97875168,7.123071628
64,5,8,11,1,256,week7_score_sum,0.797724035,6,418,7.76867744,0.028221031,31.82803987,9.296432531
67,5,8,8,6,56,week7_score_sum,0.398862018,6,419,43.83396586,3.946557543,173.9805354,44.59784341
71,5,8,11,3,190,week7_score_sum,1.196586053,6,420,46.31983946,2.848084279,191.3932181,48.6114721
59,5,8,11,2,97,week8_score_sum,0.933256525,7,421,33.23806933,0.445187155,157.6408687,35.02538844
67,5,8,8,6,56,week8_score_sum,-0.311085508,7,422,5.380535025,0.019617991,22.53124866,4.784761991
68,5,8,9,5,166,week8_score_sum,1.244342034,7,423,29.00825022,0.229890695,128.036068,31.39134236
71,5,8,11,3,190,week8_score_sum,-1.866513051,7,424,40.18336066,2.405867623,172.9951982,36.60872245
59,5,8,11,2,97,week9_score_sum,0.637377439,8,425,31.68748038,0.371463351,145.6014347,32.90814891
63,5,8,10,4,277,week9_score_sum,-1.81407425,8,426,34.02199188,1.788129254,143.4429455,30.54778144
64,5,8,11,1,256,week9_score_sum,0.637377439,8,427,29.31546256,0.300234216,137.7757618,30.5361311
68,5,8,9,5,166,week9_score_sum,-0.343203236,8,428,4.169085454,0.01414168,17.80536813,3.511802399
71,5,8,11,3,190,week9_score_sum,0.882522608,8,429,31.95057318,0.268796635,149.8967896,33.64072961
59,5,8,11,2,97,week10_score_sum,1.214461357,9,430,30.35352042,0.218554003,147.5970039,32.67938681
63,5,8,10,4,277,week10_score_sum,-1.561450316,9,431,5.691301007,0.023445124,23.47068289,2.700901364
64,5,8,11,1,256,week10_score_sum,0.289157466,9,432,28.59319084,0.21890736,140.4833721,29.14696855
71,5,8,11,3,190,week10_score_sum,0.057831493,9,433,31.47794659,0.275592871,151.4757721,31.58870213
59,5,8,11,2,97,week11_score_sum,-0.267261242,10,434,25.67042913,0.08742075,128.6724144,25.15858581
64,5,8,11,1,256,week11_score_sum,1.33630621,10,435,24.06195492,0.095139292,124.6821704,26.62117155
71,5,8,11,3,190,week11_score_sum,-1.069044968,10,436,25.93096539,0.093734264,135.5825946,23.88359209
72,6,9,1,16,19,week1_score_sum,-1.235849557,0,437,6.484023308,0.026783042,22.27446731,4.117195471
73,6,9,3,12,73,week1_score_sum,-0.654253909,0,438,6.019127626,0.025978875,21.21784432,4.76613825
74,6,9,6,9,189,week1_score_sum,-0.266536401,0,439,60.56708818,8.117746407,270.3795419,60.05663303
75,6,9,7,6,180,week1_score_sum,0.702718598,0,440,5.214458233,0.022534679,19.5063388,6.560264388
76,6,9,4,11,55,week1_score_sum,-0.654253909,0,441,62.01187373,9.043259957,273.2756125,60.75888435
77,6,9,5,10,210,week1_score_sum,0.315001089,0,442,5.467865916,0.028245458,20.55147586,6.071137845
78,6,9,6,8,170,week1_score_sum,0.315001089,0,443,60.02239828,6.885227169,272.4718168,60.62567021
79,6,9,7,7,194,week1_score_sum,-1.235830171,0,444,65.88146167,10.38427763,295.1749183,63.51467096
80,6,9,9,4,129,week1_score_sum,1.672031754,0,445,55.98727762,3.800997912,259.1944923,59.18945646
81,6,9,2,14,145,week1_score_sum,-1.041990803,0,446,62.28865164,9.49401597,270.3895134,60.29309091
82,6,9,3,13,272,week1_score_sum,-1.041990803,0,447,62.51586813,9.521649485,261.4166799,60.5203074
83,6,9,1,15,171,week1_score_sum,-1.235849557,0,448,6.525377365,0.038272099,22.43049712,4.158549528
84,6,9,8,5,0,week1_score_sum,1.284314246,0,449,57.95790554,4.585865089,267.3145947,60.41755015
85,6,9,10,2,205,week1_score_sum,1.090455492,0,450,61.43391258,5.199867293,291.1565023,63.52229009
86,6,9,10,1,78,week1_score_sum,0.896596738,0,451,62.71656398,5.64881645,287.430238,64.43367438
87,6,9,10,3,148,week1_score_sum,1.090436106,0,452,63.55394788,4.849010625,300.840743,65.64228826
74,6,9,6,9,189,week2_score_sum,-0.672021505,1,453,42.39546868,0.667851746,203.6149323,41.10845183
76,6,9,4,11,55,week2_score_sum,-0.672021505,1,454,42.78588222,0.568720668,207.1054645,41.49886537
78,6,9,6,8,170,week2_score_sum,-0.672021505,1,455,43.08301598,0.649775559,207.4449693,41.79599913
79,6,9,7,7,194,week2_score_sum,-0.336010753,1,456,45.2056043,0.554947583,223.2774137,44.56209587
80,6,9,9,4,129,week2_score_sum,-0.336010753,1,457,43.3964599,0.606782614,210.6155558,42.75295148
81,6,9,2,14,145,week2_score_sum,-1.008032258,1,458,2.987803587,0.010262244,11.88634585,1.05727831
82,6,9,3,13,272,week2_score_sum,-1.008032258,1,459,43.03028972,0.863447858,203.2116666,41.09976444
84,6,9,8,5,0,week2_score_sum,2.016064515,1,460,40.93572935,0.181097016,204.8927568,44.79677991
85,6,9,10,2,205,week2_score_sum,2.016064515,1,461,43.28580952,0.279845536,219.9909354,47.14686007
86,6,9,10,1,78,week2_score_sum,1.34404301,1,462,45.72209224,0.410209052,228.6831763,48.29612594
